"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"11","18/12/2023","Since at least July 2023","During July 2023","?","Multiple organizations","Researchers from AT&T Alien Labs uncover a previously undetected Go-based information stealer dubbed JaskaGO, targeting both Windows and macOS systems.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"12","18/12/2023","-","-","?","Individuals","Researchers from Bitdefender discover a scam promising easy money for simply watching Youtube videos.","Scam","Individual","Cyber Crime",">1","Link"
"13","18/12/2023","02/08/2023","01/11/2023","?","ZOLL Medical Corporation","ZOLL Medical Corporation (ZOLL) notifies some ZOLL employees, dependents and beneficiaries that their protected health information (PHI) may have been accessed by an unauthorized party after a ZOLL employee was the victim of a sophisticated email phishing attack.","Account Takeover","Manufacturing","Cyber Crime","US","Link"
"14","18/12/2023","01/10/2023","19/10/2023","?","Erie Family Health Centers","Erie Family Health Centers confirms that the protected health information of 6,351 patients was potentially accessed or obtained by an unknown threat actor who gained access to the email account of one of its employees.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"15","18/12/2023","-","27/10/2023","?","Bellin Health","Bellin Health announces that an unauthorized third party gained access to its internal systems and may have viewed or acquired the information of patients who purchased home care equipment between 2006 and 2013.","Unknown","Human health and social work","Cyber Crime","US","Link"
"16","18/12/2023","-","-","NoName057(16)","National Securities and Stock Market Commission in Ukraine","The Russian threat actors from the NoName057(16) group claim to have taken down the National Securities and Stock Market Commission in Ukraine.","DDoS","Public admin and defence, social security","Hacktivism","UA","Link"
"17","18/12/2023","-","-","NoName057(16)","Accordbank","The Russian threat actors from the NoName057(16) group claim to have taken down Accordbank in Ukraine.","DDoS","Finance and insurance","Hacktivism","UA","Link"
"18","18/12/2023","-","-","NoName057(16)","Unex Bank","The Russian threat actors from the NoName057(16) group claim to have taken down Unex Bank in Ukraine.","DDoS","Finance and insurance","Hacktivism","UA","Link"
"19","18/12/2023","-","-","NoName057(16)","Energy Community","The Russian threat actors from the NoName057(16) group claim to have taken down Energy Community in Ukraine.","DDoS","Public admin and defence, social security","Hacktivism","UA","Link"
"20","18/12/2023","-","-","NoName057(16)","Velta","The Russian threat actors from the NoName057(16) group claim to have taken down Velta in Ukraine.","DDoS","Mining and quarrying","Hacktivism","UA","Link"
"21","18/12/2023","-","-","ALPHV a.k.a. BlackCat","Viking Therapeutics","The BlackCat ransomware group claims to have targeted Viking Therapeutics.","Malware","Human health and social work","Cyber Crime","US","Link"
"22","19/12/2023","Since at least December 2022","During March 2023","?","Over 50,000 users of 40 banks in North America, South America, Europe, and Japan","Researchers from IBM X-Force uncover a new malware campaign using JavaScript web injections to try to steal the banking data of over 50,000 users of 40 banks in North America, South America, Europe, and Japan.","Malware","Finance and insurance","Cyber Crime","JP >1","Link"
"23","19/12/2023","Since at least 17/12/2023","Since at least 17/12/2023","Handala","Multiple organizations in Israel","The Israel National Cyber Directorate (INCD) warns of phishing emails pretending to be F5 BIG-IP zero-day security updates that deploy Windows and Linux data wipers. A pro-Palestinian hacktivist group named Handala claims responsibility for the attack.","Malware","Multiple Industries","Hacktivism","IL","Link"
"24","19/12/2023","'Recently'","'Recently'","yeremyvalidslov2342","Multiple organizations","Researchers from ReversingLabs discover a campaign using a novel technique through GitHub gists to host the command and control infrastructure.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"25","19/12/2023","'Recently'","'Recently'","?","Multiple organizations","Researchers from ReversingLabs discover a malicious campaign abusing the GitHub version control system features to host the command and control.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"26","19/12/2023","During November 2023","During November 2023","Seedworm (aka Muddywater)","Telecommunications companies in Egypt, Sudan and Tanzania,","Researchers from Broadcom/Symantec discover a campaign carried on by the cyber-espionage group Seedworm, linked to Iran’s intelligence service, targeting telecommunications companies in Egypt, Sudan and Tanzania via the MuddyC2Go framework and a custom keylogger.","Targeted Attack","Information and communication","Cyber Espionage","EG SD TZ","Link"
"27","19/12/2023","-","-","Cloud Atlas","Russian agro-industrial in Russia","Researchers from F.A.C.C.T. discover a new campaign from the threat group known as Cloud Atlas, targeting a Russian agro-industrial enterprise in a new espionage campaign.","Targeted Attack","Accommodation and food service","Cyber Espionage","RU","Link"
"28","19/12/2023","-","-","Cloud Atlas","State-owned research company in Russia","Researchers from F.A.C.C.T. discover a new campaign from the threat group known as Cloud Atlas, targeting a state-owned research company in a new espionage campaign.","Targeted Attack","Professional, scientific and technical","Cyber Espionage","RU","Link"
"29","19/12/2023","During September 2023","Since at least September 2023","?","Multiple organizations","Researchers from Zscaler reveal that threat actors are exploiting an old Microsoft Office vulnerability, tracked as CVE-2017-11882, as part of phishing campaigns to spread the Agent Tesla malware.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"30","19/12/2023","'Recently'","'Recently'","?","Students in the U.K.","The Student Loans Company (SLC) warns UK students of an ongoing phishing campaign impersonating the company where scammers tell students to expect a call from a private number to verify their payment details.","Scam","Education","Cyber Crime","GB","Link"
"31","19/12/2023","Mid-December 2023","Mid-December 2023","?","Multiple organizations","Researchers from Malwarebytes discover a new malvertising campaign delivering the MetaStealer malware via malicious search ads.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"32","19/12/2023","-","24/06/2022","?","Kimco Staffing Services","Kimco Staffing Services files a notice of data breach after discovering that an unauthorized actor was able to access the company’s IT network.","Unknown","Administration and support service","Cyber Crime","US","Link"
"33","20/12/2023","'Recently'","'Recently'","?","Instagram users","Researchers from Trustwave discover a phishing campaign pretending to be a 'copyright infringement' email from the parent company Meta, to steal the backup codes of Instagram users, allowing the attackers to bypass the two-factor authentication configured on the account.","Account Takeover","Individual","Cyber Crime",">1","Link"
"34","20/12/2023","During the past two weeks","During the past two weeks","?","Crypto investors","Cryptocurrency scammers are abusing a legitimate Twitter ""feature"" to promote scams, fake giveaways, and fraudulent Telegram channels used to steal crypto and NFTs.","Crypto Scam","Fintech","Cyber Crime",">1","Link"
"35","20/12/2023","-","-","Multiple threat actors","Unknown Organizations","Google releases emergency updates to fix CVE-2023-7024, another Chrome zero-day vulnerability exploited in the wild.","CVE-2023-7024 Vulnerability","Unknown","N/A","N/A","Link"
"36","20/12/2023","Since 15/08/2023","Since 15/08/2023","?","Russian-speaking users","Researchers from ReasonLabs discover three malicious Chrome extensions posing as VPN downloaded 1.5 million times, acting as browser hijackers, cashback hack tools, and data stealers, and delivered in pirated copies of popular video games like Grand Theft Auto, Assassins Creed, and The Sims 4.","Malicious Browser Extension","Individual","Cyber Crime","RU","Link"
"37","20/12/2023","-","-","?","HCL Technologies","Indian information technology company HCL Technologies reports a ransomware attack to regulators, saying that it is investigating the incident.","Malware","Professional, scientific and technical","Cyber Crime","IN","Link"
"38","20/12/2023","20/12/2023","20/12/2023","IT Army of Ukraine","Bitrix24","Hacktivists from the IT Army of Ukraine claim they disrupted the operations of Bitrix24, a Russian provider of customer relationship management (CRM) services.","DDoS","Professional, scientific and technical","Hacktivism","RU","Link"
"39","20/12/2023","19/12/2023","19/12/2023","?","Liberty Hospital","Liberty Hospital struggles to provide care to patients after an alleged ransomware attack limited its systems.","Malware","Human health and social work","Cyber Crime","US","Link"
"40","20/12/2023","-","-","BLACKJACK","Rosvodokanal","Hacktivists from the pro-Ukraine collective BLACKJACK claim to have launched an attack on Rosvodokanal, the largest private water utility in Russia, and to have stolen documents, encrypted 6,000 computers, and deleted 50 Tb of data.","Unknown","Water supply, waste mgmt, remediation","Hacktivism","RU","Link"
"41","20/12/2023","'Recently'","'Recently'","?","Nepalese government organizations","Researchers from Netskope discover a  campaign, exploiting a Word document to deliver a malicious backdoor written in the programming language Nim, and targeting Nepalese government organizations.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","NP","Link"
"42","20/12/2023","-","-","?","Organizations in the hospitality sector","Researchers from Sophos uncover a novel targeted malspam operation deploying password-stealing malware variants such as Redline Stealer or Vidar Stealer, targeting the hospitality industry.","Malware","Accommodation and food service","Cyber Crime",">1","Link"
"43","20/12/2023","-","-","?","Android users in India’s financial landscape.","Researchers from McAfee discover a banking trojan, named Android/Banker.AFX, targeting users in India’s financial landscape.","Malware","Finance and insurance","Cyber Crime","IN","Link"
"44","20/12/2023","-","01/11/2023","?","Lake County Health Department","Lake County Health Department investigates a security incident involving unauthorized access to an employee’s email account.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"45","21/12/2023","During August and November 2023","During August and November 2023","UAC-0099","Ukrainian employees working outside of the country.","Researchers from Deep Instinct identify a new cyber campaign targeting Ukrainian employees working outside of the country, and exploiting the CVE-2023-38831 WinRAR vulnerability and delivering a malware strain, named LONEPAGE.","Targeted Attack","Multiple Industries","Cyber Espionage","UA","Link"
"46","21/12/2023","-","-","?","Android banking Users","Researchers from ThreatFabric reveal that the Chameleon Android banking trojan has re-emerged with a new version that uses disables fingerprint and face unlock to steal device PINs.","Malware","Finance and insurance","Cyber Crime",">1","Link"
"47","21/12/2023","21/12/2023","21/12/2023","?","First American Financial Corporation","First American Financial Corporation, the second-largest title insurance company in the United States, takes some of its systems offline to contain the impact of a cyberattack.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"48","21/12/2023","-","-","APT33 a.k.a Peach Sandstorm, HOLMIUM, or Refined Kitten","Organizations in the Defense Industrial Base (DIB) sector.","Researchers from Microsoft say that the APT33 Iranian cyber-espionage group is using recently discovered FalseFont backdoor malware to attack defense contractors worldwide.","Targeted Attack","Professional, scientific and technical","Cyber Espionage",">1","Link"
"49","21/12/2023","SInce March 2023","Since March 2023","Multiple threat actors","Crypto investors","Researchers from ScamSniffer reveal that Google and Twitter ads are promoting sites containing a cryptocurrency drainer named 'MS Drainer' that has already stolen $59 million from 63,210 victims over the past nine months.","Crypto Drainer","Fintech","Cyber Crime",">1","Link"
"50","21/12/2023","-","-","Mutiple threat actors","Multiple organizations in the U.S.","The US cybersecurity agency CISA releases an industrial control system (ICS) advisory for CVE-2023-49897, a vulnerability affecting Future X Communications (FXC) routers, currently exploited in the wild.","CVE-2023-49897 Vulnerability","Multiple Industries","N/A","US","Link"
"51","21/12/2023","-","-","Mutiple threat actors","Multiple organizations in the U.S.","The US cybersecurity agency CISA releases an industrial control system (ICS) advisory for  CVE-2023-47565, a vulnerability affecting QNAP network video recorder (NVR) devices, currently exploited in the wild.","CVE-2023-47565 Vulnerability","Multiple Industries","N/A","US","Link"
"52","21/12/2023","During November 2023","During November 2023","?","Multiple organizations","Researchers from NCC reveal to have observed the banking malware Carbanak deployed in ransomware attacks.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"53","21/12/2023","Between September and November 2023","Between September and November 2023","?","Multiple organizations","Researchers from Proofpoint discover a new campaign delivering the DarkGate malware, named BattleRoyal, and exploiting the CVE-2023-36025 vulnerability.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"54","21/12/2023","Since October 2023","-","Threat actors from Pakistan","Indian government entities and the defense sector","Researchers from SEQRITE unveil Operation RusticWeb, a campaign targeting Indian government entities and the defense sector using a Rust-based malware for intelligence gathering.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","IN","Link"
"55","21/12/2023","-","22/10/2023","?","First Choice Dental","First Choice Dental files a notice of data breach after discovering that confidential patient information was subject to unauthorized access.","Unknown","Human health and social work","Cyber Crime","US","Link"
"56","21/12/2023","11/04/2023","12/04/2023","?","Middlefield Banking Company","Middlefield Banking Company (Middlefield Bank) files a notice of data breach after discovering that the company was the victim of a recent cyberattack.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"57","21/12/2023","-","'Recently'","?","Security 1st Title","Security 1st Title files a notice of data breach after discovering that an unauthorized party accessed the company’s IT network.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"58","21/12/2023","-","04/11/2023","?","Fresno Surgical Hospital","Fresno Surgical Hospital files a notice of data after discovering that an unauthorized party was able to access its computer network as the result of a cyberattack","Unknown","Human health and social work","Cyber Crime","US","Link"
"59","21/12/2023","21/08/2023","27/08/2023","?","Keenan & Associates","College of the Canyons warns more than 2,400 affected personnel of a data breach through Keenan & Associates, its insurance provider.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"60","21/12/2023","During 2023","During 2023","?","Booking.com customers","Researchers from Kela discover a massive phishing campaigns abusing over 185,000 compromised accounts, obtained through malware, associated with Booking.com, impersonating property owners to target Booking.com customers.","Account Takeover","Accommodation and food service","Cyber Crime",">1","Link"
"61","21/12/2023","Between 18/05/2023 and 02/11/2023","Between 18/05/2023 and 02/11/2023","WereWolves","Multiple organizations","A new ransomware group named WereWolves emerges claiming 21 victims in multiple countries.","Malware","Multiple Industries","Cyber Crime","DE FR NL RS RU US MK","Link"
"62","22/12/2023","Since October 2023","Since October 2023","?","43 online merchants from over 17 countries","Europol notifies over 400 websites that their online shops have been hacked with malicious scripts, including ATMZOW, health_check, FirstKiss, FakeGA, AngryBeaver, Inter, and R3nin, which steal debit and credit cards from customers making purchases.","Malicious Script Injection","Wholesale and retail","Cyber Crime",">1","Link"
"63","22/12/2023","20/12/2023","20/12/2023","?","Ubisoft","Ubisoft is investigating whether it suffered a breach after images of the company's internal software and developer tools were leaked online.","Unknown","Arts entertainment, recreation","Cyber Crime","FR","Link"
"64","22/12/2023","-","-","?","Mint Mobile","Mobile Virtual Network Operator Mint Mobile discloses a new data breach that exposed the personal information of its customers, including data that can be used to perform SIM swap attacks.","Unknown","Information and communication","Cyber Crime","US","Link"
"65","22/12/2023","Since mid-2020","-","?","Android users","Researchers from McAfee discover Xamalicious, a previously unknown Android backdoor in 25 different malicious apps, infecting approximately 338,300 devices on Google Play.","Malware","Individual","Cyber Crime","AR AU BR DE ES GB MX US","Link"
"66","22/12/2023","19/12/2023","19/12/2023","?","St Vincent’s Health Australia","St Vincent’s Health Australia, Australia’s largest non-profit healthcare provider is hit by a cyberattack this week, resulting in data being stolen from its networks.","Unknown","Human health and social work","Cyber Crime","AU","Link"
"67","22/12/2023","15/12/2022","13/12/2022","?","National Amusements","National Amusements announces a data breach that affected more than 82,000 people.","Unknown","Arts entertainment, recreation","Cyber Crime","US","Link"
"68","22/12/2023","22/12/2023","22/12/2023","Cactus","Coop Sverige","Coop Sverige is hit with a ransomware attack, whose responsibility is claimed by the Cactus ransomware gang.","Malware","Wholesale and retail","Cyber Crime","SE","Link"
"69","22/12/2023","-","-","Threat actors linked to Russia","Individuals in Ukraine and the West","Google terminates 23 YouTube channels part of a coordinated influence operations linked to Russia, sharing content in Russian that was supportive of Russia and critical of Ukraine and the West.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","UA >1","Link"
"70","22/12/2023","-","-","Threat actors linked to Turkey and Russia","Individuals in Turkey","Google bans 1 Play developer and blocks 2 domains on Google News, part of a coordinated influence operations linked to Turkey and Russia, sharing content in Turkish that was supportive of Russia and critical of Ukraine.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","TR","Link"
"71","22/12/2023","-","-","?","Individuals in Thailand","Google terminates 3 YouTube channels part of a coordinated influence operation linked to Thailand, sharing content in Thai about Thai politicians and the Thai royal family.","Coordinated Inauthentic Behavior","Individual","N/A","TH","Link"
"72","22/12/2023","-","-","Threat actors linked to China","Individuals worldwide","Google terminates 1953 YouTube channels and 52 Blogger blogs, part of a coordinated influence operation linked to the People’s Republic of China (PRC), uploading content in Chinese and English about China and U.S. foreign affairs.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare",">1","Link"
"73","22/12/2023","-","-","LockBit 3.0","Xeinadin","The LockBit 3.0 ransomware claims responsibility for hacking the British Xeinadin accountancy firm and threatens to disclose the alleged stolen data.","Malware","Professional, scientific and technical","Cyber Crime","GB","Link"
"74","22/12/2023","Between 14/07/2023 and 23/07/2023","-","?","HealthEC","HealthEC, a provider of health management solutions, suffers a data breach that impacts close to 4.5 million individuals who received care through one of the company's customers. 17 healthcare service providers and state-level health systems are impacted.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"75","22/12/2023","-","22/07/2022","?","ProSmile Holdings","ProSmile Holdings issues a press release describing a recent data security incident resulting in an unauthorized party being able to access consumers’ sensitive information","Unknown","Human health and social work","Cyber Crime","US","Link"
"76","22/12/2023","-","26/03/2023","?","Retina Group of Washington","Retina Group of Washington files a notice of data breach after discovering that the company had been the target of a cyberattack.","Unknown","Human health and social work","Cyber Crime","US","Link"
"77","22/12/2023","-","11/08/2023","?","Meridian Behavioral Healthcare","Meridian Behavioral Healthcare (Meridian) filed a notice of data breach after discovering unauthorized activity within its computer system.","Unknown","Human health and social work","Cyber Crime","US","Link"
"78","22/12/2023","23/10/2023","27/10/2023","?","Clay County","Clay County announces that it fell victim to a ransomware attack.","Malware","Public admin and defence, social security","Cyber Crime","US","Link"
"79","22/12/2023","-","-","Perell","Bharat Sanchar Nigam (BSNL)","India’s state-owned telecom operator, Bharat Sanchar Nigam (BSNL), experiences a substantial data breach, placing the personal information of thousands of users at risk, after a threat actor, named Perell, claims possession of critical information related to BSNL’s fiber and landline users.","Unknown","Information and communication","Cyber Crime","IN","Link"
"80","23/12/2023","15/12/2023","15/12/2023","DragonForce","Yakult Australia","Yakult Australia, manufacturer of a probiotic milk drink, confirms experiencing a ""cyber incident"" to both the company's Australian and New Zealand IT systems. A threat actor named DragonForce claims responsibility for the attack and leaks 95 GB of data.","Unknown","Accommodation and food service","Cyber Crime","AU NZ","Link"
"81","24/12/2023","28/11/2023","28/11/2023","?","Integris Health","Integris Health patients in Oklahoma receive blackmail emails stating that their data was stolen in a cyberattack on the healthcare network, and if they did not pay an extortion demand, the data would be sold to other threat actors.","Unknown","Human health and social work","Cyber Crime","US","Link"
"82","24/12/2023","30/11/2023","20/12/2023","UNC4841","Organizations in the U.S. and APJ","Network and email security firm Barracuda says it remotely patched all active Email Security Gateway (ESG) appliances on December 21 against CVE-2023-7102 and CVE-2023-7101,two zero-day bugs exploited by UNC4841 Chinese threat actors.","CVE-2023-7101 and CVE-2023-7102 Vulnerabilities","Multiple Industries","Cyber Espionage","US >1","Link"
"83","25/12/2023","25/12/2023","25/12/2023","?","Downfall players","Downfall, a fan expansion for the popular Slay the Spire indie strategy game, is breached to push the Epsilon information stealer malware using the Steam update system.","Malware","Arts entertainment, recreation","Cyber Crime",">1","Link"
"84","26/12/2023","25/12/2023","25/12/2023","Homeland Justice","Albanian Parliament","The Albanian parliament is targeted by a cyber attack, whose responsibility is claimed by an Iran-linked threat group known as Homeland Justice.","Unknown","Public admin and defence, social security","Hacktivism","AL","Link"
"85","26/12/2023","25/12/2023","25/12/2023","Homeland Justice","One Albania","The same Iran-linked threat group claims responsibility for an attack against One Albania, a telecom company operating in the country.","Unknown","Information and communication","Hacktivism","AL","Link"
"86","26/12/2023","26/12/2023","26/12/2023","?","National Insurance Board (NIBTT)","The National Insurance Board (NIBTT), a key government agency in Trinidad and Tobago that runs the nation’s social security system, is hit with a ransomware attack that will limit its operations for at least the rest of the year.","Malware","Public admin and defence, social security","Cyber Crime","TT","Link"
"87","26/12/2023","-","-","Multiple Threat Actors","Multiple Organizations","Researchers from Ahnlab discover a new campaign targeting poorly managed Linux SSH servers to install malware for cryptomining or carrying out distributed denial-of-service attacks.","Brute-force Dictionary attack Malware","Multiple Industries","Cyber Crime",">1","Link"
"88","26/12/2023","-","-","Rhysida","Abdali Hospital","The Rhysida ransomware group claims to have hit the Abdali Hospital in Jordan and adds it to the list of victims on its Tor leak site.","Malware","Human health and social work","Cyber Crime","JO","Link"
"89","26/12/2023","-","During August 2023","irleaks","Expert Information Technologists (Fanavaran)","Threat actors are selling a trove of 160 million customer information records stolen from 23 Iranian insurance companies for approximately $75,000, via the hack of Expert Information Technologists (Fanavaran).","Unknown","Finance and insurance","Cyber Crime","IR","Link"
"90","26/12/2023","25/12/2023","25/12/2023","?","Crypto users","Scam Sniffer reports that around $3 million was lost to phishing scams on Christmas Day, using Google Ads to promote malicious sites delivering the MS Drainer.","Crypto Drainer","Fintech","Cyber Crime",">1","Link"
"91","27/12/2023","30/12/2022","14/12/2022","?","Panasonic Avionics Corporation","Panasonic Avionics Corporation, a leading supplier of in-flight communications and entertainment systems, discloses a data breach affecting an undisclosed number of individuals after its corporate network was breached in December 2022.","Unknown","Manufacturing","Cyber Crime","US","Link"
"92","27/12/2023","24/12/2023","24/12/2023","LockBit 3.0","Katholische Hospitalvereinigung Ostwestfalen","German hospital network Katholische Hospitalvereinigung Ostwestfalen (KHO) confirms that recent service disruptions at three hospitals (Franziskus Hospital Bielefeld, Sankt Vinzenz Hospital Rheda-Wiedenbrück, Mathilden Hospital Herford) were caused by a Lockbit ransomware attack.","Malware","Human health and social work","Cyber Crime","DE","Link"
"93","27/12/2023","24/12/2023","24/12/2023","DragonForce","Ohio Lottery","The Ohio Lottery is forced to shut down some key systems after a cyberattack affected an undisclosed number of internal applications on Christmas Eve. The DragonForce ransomware gang claims responsibility for the attack.","Malware","Arts entertainment, recreation","Cyber Crime","US","Link"
"94","27/12/2023","27/12/2023","27/12/2023","LockBit 3.0","Eagers Automotive","Eagers Automotive, the largest operator of car dealerships in Australia and New Zealand, announces it suffered a cyberattack and was forced to halt trading on the stock exchange as it evaluates the impact of the incident. The Lockbit ransomware gang claims responsibility for the attack.","Malware","Wholesale and retail","Cyber Crime","AU","Link"
"95","27/12/2023","Since the end of November 2023","Since the end of November 2023","Cyber Toufan","60 Organizations in Israel","The Pro-Palestinian group Cyber Toufan claims to have breached dozens of Israeli entities amid the ongoing war in Gaza, promising to publish leaked information.","Unknown","Multiple Industries","Hacktivism","IL","Link"
"96","27/12/2023","17/02/2023","21/04/2023","?","Fallon Ambulance Services","Transformative Healthcare discloses that Fallon Ambulance Services, a company it purchased in 2018, suffered a data breach that affected nearly one million people.","Unknown","Human health and social work","Cyber Crime","US","Link"
"97","27/12/2023","-","23/12/2023","Cyber Av3ngers","IEC (Israel Electricity Corporation)","Iranian hacktivists from the CyberAv3ngers group claim to be in possession and to be selling 1TB of data from Israel’s electricity infrastructures","Unknown","Electricity, gas steam, air conditioning","Hacktivism","IL","Link"
"98","27/12/2023","27/12/2023","27/12/2023","?","Thunder Terminal","Thunder Terminal, an on-chain trading platform, says that it thwarted an exploit that had targeted 114 wallets on its platform, preventing a $240,000 loss.","Vulnerability","Fintech","Cyber Crime","N/A","Link"
"99","28/12/2023","End of December 2023","End of December 2023","?","Crypto developers","A new campaign empties Blockchain developers' wallets with fake ""job interviews"" using a malicious npm package.","Crypto Drainer","Fintech","Cyber Crime","TR","Link"
"100","28/12/2023","Between 15/12/2023 and 25/12/2023","Between 15/12/2023 and 25/12/2023","Forest Blizzard a.k.a. APT28, Fancy Bear, Strontium, Fighting Ursa, TA422, ITG05","Multiple organizations in Ukraine","Ukraine's Computer Emergency Response Team (CERT) warns of a new phishing campaign that allowed Russia-linked hackers to deploy previously unseen malware, dubbed MASEPIE, on a network in under one hour.","Targeted Attack","Multiple Industries","Cyber Espionage","UA","Link"
"101","28/12/2023","During November and December 2023","During November and December 2023","Multiple Threat Actors (Storm-0569, Storm-1113, Storm-1674 and Sangria Tempest)","Multiple Organizations","Microsoft disables the ms-appinstaller protocol, a feature intended to streamline app installation, after it discovered financially motivated hacking groups using it to distribute malware.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"102","28/12/2023","24/12/2023","24/12/2023","?","Anna Jaques Hospital","The Anna Jaques Hospital is hit with a cyber attack that temporarily forces to divert ambulances to other area hospitals.","Unknown","Human health and social work","Cyber Crime","US","Link"
"103","28/12/2023","Since at least August 2023","During October 2023","?","Prominent journalists in India including Siddharth Varadarajan, and Anand Mangnale","Amnesty International reveals new details about the continued use of NSO Group’s highly invasive spyware Pegasus to target prominent journalists in India, exploiting the CVE-2023-41064 vulnerability.","Targeted Attack","Information and communication","Cyber Espionage","IN","Link"
"104","28/12/2023","During H2 2023","During H2 2023","?","Multiple organizations","Researchers from ESET discover a campaign using the Rugmi malware to deliver information stealers like Lumma Stealer, Vidar, RecordBreaker, and Rescoms.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"105","28/12/2023","13/05/2023","27/05/2023","?","Electrostim Medical Services","Electrostim Medical Services (EMSI) files a notice of data breach after discovering that an unauthorized party was able to access its computer system.","Unknown","Manufacturing","Cyber Crime","US","Link"
"106","28/12/2023","-","-","?","Reinsel Kuntz Lesher","Reinsel Kuntz Lesher (RKL) files a notice of data breach after discovering that an unauthorized party was able to access confidential information that had been entrusted to the company.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"107","28/12/2023","24/10/2023","26/10/2023","?","Mountain Dermatology Specialists","Mountain Dermatology Specialists reports an email account breach that was detected on October 26, 2023.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"108","28/12/2023","-","-","Kimsuky","Multiple organizations in South Korea","Researchers from AhnLab observe the Kimsuky Nation-state threat actor affiliated to North Korea, using spear-phishing attacks to deliver an assortment of backdoors and tools such as AppleSeed, Meterpreter, and TinyNuke to seize control of compromised machines.","Targeted Attack","Multiple Industries","Cyber Espionage","KR","Link"
"109","28/12/2023","-","-","?","Crypto users","Singaporean Prime Minister Lee Hsien Loong posts a warning on social media about deepfake videos exploiting his voice and image for cryptocurrency scams.","Deepfake scam","Fintech","Cyber Crime","SG","Link"
"110","29/12/2023","-","-","Cactus","Bell Group","The Cactus ransomware gang claims responsibility for a ransomware attack to Bell Group.","Malware","Real estate","Cyber Crime","GB","Link"
