"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"23","02/06/2023","-","-","?","Elgon Information Systems (HomecareGPS)","Elgon Information Systems (Elgon), which does business under the name HomecareGPS, files a notice of data breach after learning that confidential consumer information entrusted to the company was subject to unauthorized access.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"24","02/06/2023","04/04/2023","07/03/2023","?","MercyOne Clinton (MercyOne, MercyOne Clinics)","MercyOne Clinton (MercyOne, MercyOne Clinics) files a notice of data breach after learning that confidential patient information was leaked following a cyberattack.","Unknown","Human health and social work","Cyber Crime","US","Link"
"25","02/06/2023","04/04/2023","Early May 2023","Nokoyawa","Canopy Children’s Solutions","Mississippi Children’s Home Society, CARES Center, Inc., Mississippi Children’s Home Services, Inc., d.b.a. Canopy Children’s Solutions (Canopy) issues a press release acknowledging that on April 4, they experienced an attack that encrypted some of their files. The Nokoyawa ransomware gang claims responsibility for the attack.","Malware","Human health and social work","Cyber Crime","US","Link"
"26","03/06/2023","Since at least 25/05/2023","25/05/2023","?","Vulnerable Zyxel VPN and firewall devices","Zyxel publishes a security advisory containing guidance on protecting firewall and VPN devices from ongoing attacks exploiting CVE-2023-33009 and CVE-2023-33010.","CVE-2023-33009 and CVE-2023-33010 Vulnerabilities","Multiple Industries","N/A",">1","Link"
"27","03/06/2023","03/06/2023","03/06/2023","Lazarus Group","Atomic Wallet","The developers of Atomic Wallet investigate reports of large-scale theft of cryptocurrency from users' wallets, with over $35 million in crypto reportedly stolen. The North Korean threat actors from the Lazarus Group are believed to be behind the attack.","Unknown","Fintech","Cyber Crime","N/A","Link"
"28","03/06/2023","-","During April 2023","?","Individuals in Lithuania","Researchers from Google terminate 13 YouTube channels and 2 Ads accounts part of a coordinated influence operations linked to Lithuania. The campaign was sharing content in Lithuanian that was supportive of Russia and critical of Ukraine, NATO and the EU.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","LT","Link"
"29","03/06/2023","-","During April 2023","FROZENBARENTS (Cyber Army of Russia)","Individuals","Researchers from Google terminate 1 YouTube channel part of a coordinated influence operations linked to Russia. The campaign was associated with the FROZENBARENTS persona Cyber Army of Russia, and was sharing content in Russian that focused on sharing hacking techniques.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare",">1","Link"
"30","03/06/2023","-","During April 2023","Russian Internet Research Agency (IRA)","Individuals in EU","Researchers from Google terminate 5 YouTube channels part of a coordinated influence operations linked to Russia. The campaign was linked to the Internet Research Agency (IRA) and was sharing content in Russian that was supportive of Russia and Russian President Vladimir Putin and critical of Ukraine.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare",">1","Link"
"31","03/06/2023","-","During April 2023","Ukraine","Individuals in Russia","Researchers from Google terminate 139 YouTube channels part of a coordinated influence operations linked to Ukraine. The campaign was sharing content in Russian that was supportive of Russia and Kazakhstan President Kassym-Jomart Tokayev.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","RU","Link"
"32","03/06/2023","-","During April 2023","Threat actors from Turkey","Individuals","Researchers from Google terminate 18 YouTube channels, 1 Ads account, and 4 AdSense accounts part of a coordinated influence operations financially motivated linked to Turkey. The campaign was sharing content in English focused on the conflict in Ukraine.","Coordinated Inauthentic Behavior","Individual","Cyber Crime",">1","Link"
"33","03/06/2023","-","During April 2023","Iran","Individuals in the Middle East","Researchers from Google terminate 6 YouTube channels part of a coordinated influence operations linked to Iran. The campaign was sharing content in Arabic that was supportive of the Iran government.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare",">1","Link"
"34","03/06/2023","-","During April 2023","?","Individuals in Azerbaijan","Researchers from Google terminate 113 YouTube channels part of a coordinated influence operations linked to Azerbaijan. The campaign was sharing content in Azerbaijani that was supportive of Azerbaijan and critical of Armenia and critics of the Azerbaijani government.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","AM","Link"
"35","03/06/2023","-","During April 2023","Uzbekistan","Individuals in Uzbekistan","Researchers from Google terminate 141 YouTube channels part of a coordinated influence operations linked to Uzbekistan. The campaign was sharing content in Uzbeki language that was supportive of Uzbekistan President Shavkat Mirziyoyev.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","UZ","Link"
"36","03/06/2023","-","During April 2023","China","Individuals Worldwide","Researchers from Google terminate 3,495 YouTube channels and 28 Blogger blogs part of a coordinated influence operations linked to China. These channels mostly uploaded spammy content in Chinese about music, entertainment, and lifestyle. A very small subset uploaded content in Chinese and English about China and US foreign affairs.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare",">1","Link"
"37","03/06/2023","Early June 2023","Early June 2023","?","Online sellers","Online sellers are targeted in a new campaign to push the Vidar information-stealing malware, allowing threat actors to steal credentials for more damaging attacks.","Malware","Wholesale and retail","Cyber Crime",">1","Link"
"38","03/06/2023","-","-","?","Sky Italia","Sky Italia informs some customers of ""illicit cyber activities"" that could have affected their data.","Unknown","Information and communication","Cyber Crime","IT","Link"
"39","03/06/2023","-","-","Snatch","SsangYong Motor","The Snatch ransomware team adds SsangYong Motor to the list of their victims","Malware","Manufacturing","Cyber Crime","KR","Link"
"40","03/06/2023","-","-","DarkRace","CONATECO","The DarkRace cyber criminal gang claims responsibility for a cyber attack to Conateco, a terminal in the Naples port.","Malware","Transportation and storage","Cyber Crime","IT","Link"
"41","03/06/2023","-","-","DarkRace","Pluriservice","The DarkRace cyber criminal gang claims responsibility for a cyber attack to Pluriservice, leading to the exfiltration of 43 gb of data.","Malware","Manufacturing","Cyber Crime","IT","Link"
"42","04/06/2023","-","01/06/2023","Clop AKA Lace Tempest, TA505 and, FIN11","Government of Nova Scotia","The government of Nova Scotia confirms a data theft as a result of the exploitation of the CVE-2023-34362 vulnerability affecting popular file transfer tool MOVEit.","CVE-2023-34362 Vulnerability","Public admin and defence, social security","Cyber Crime","CA","Link"
"43","04/06/2023","-","-","?","Android users","A security researchers discovers that Swing VPN an Android app available on the official Google Play Store with more than 5 million downloads is in reality a DDoS botnet.","Malware","Individual","Cyber Crime",">1","Link"
"44","05/06/2023","05/06/2023","05/06/2023","?","Radio and TV broadcasts in several Russian regions","Unknown hackers manage to compromise radio and TV broadcasts in several Russian regions, transmitting a fake message from President Vladimir Putin announcing martial law due to a supposedly massive Ukraine incursion.","Unknown","Information and communication","Hacktivism","RU","Link"
"45","05/06/2023","-","-","?","Unknown organization(s)","Google releases a security update for Chrome to address CVE-2023-3079, the third zero-day vulnerability that hackers exploited this year.","CVE-2023-3079 Vulnerability","Unknown","N/A","N/A","Link"
"46","05/06/2023","05/06/2023","05/06/2023","Anonymous Sudan","Microsoft Outlook.com","Outlook.com suffers a series of outages, with hacktivists known as Anonymous Sudan claiming to perform DDoS attacks on the service.","DDoS","Professional, scientific and technical","Hacktivism","US","Link"
"47","05/06/2023","-","-","?","Individuals in the U.S.","The Federal Bureau of Investigation (FBI) warns of a rising trend of malicious actors creating deepfake content to perform sextortion attacks.","Sextortion","Individual","Cyber Crime","US","Link"
"48","05/06/2023","-","-","Clop AKA Lace Tempest, TA505 and, FIN11","Zellis","The BBC, British Airways (BA), Boots, and Aer Lingus confirm that the personal data of their staff has been exposed to hackers following a cyber incident impacting their payroll provider Zellis carried out exploiting the MOVEit CVE-2023-34362 Vulnerability","CVE-2023-34362 Vulnerability","Administration and support service","Cyber Crime","UK","Link"
"49","05/06/2023","-","-","Cyclops","Multiple organizations","Researchers from Uptycs reveal that the Cyclops group has developed a multi-platform ransomware that can infect Windows, Linux, and macOS systems and also a separate information-stealer malware that can be used to steal sensitive data from infected systems.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"50","05/06/2023","'Recently'","'Recently'","?","Crypto investors","Researchers from Kaspersky discover a new malware campaign exploiting the Satacom downloader, also known as LegionLoader, to distribute a browser extension designed to steal cryptocurrency.","Malware","Fintech","Cyber Crime",">1","Link"
"51","05/06/2023","-","29/05/2023","?","i2VPN","Attackers claim to have successfully breached the admin credentials of i2VPN, a popular freemium VPN proxy server app available for download on Google Play and the App Store, and publish the admin credentials in a Telegram channel.","Unknown","Professional, scientific and technical","Cyber Crime","EU","Link"
"52","05/06/2023","Sine Mid-2022","-","?","Government agencies and media organizations in Ukraine","The Computer Emergency Response Team of Ukraine (CERT-UA) discover a cyber espionage campaign active since mid-2022 that gained unauthorized access to ""several dozen"" computers via an infostealer for Chrome and Opera browsers dubbed ThumbChop.","Targeted Attack","Multiple Industries","Cyber Espionage","UA","Link"
"53","05/06/2023","-","-","Snatch","EliTech Group","The Snatch ransomware group claims to have breached EliTech group, based in Paris, a global in-vitro diagnostics company with laboratories in more than 100 countries around the world and over 650 employees.","Malware","Professional, scientific and technical","Cyber Crime","FR","Link"
"54","05/06/2023","-","-","Snatch","Briars Group","The Snatch ransomware group claims to have breached Briars Group, a London-based consultancy company.","Malware","Professional, scientific and technical","Cyber Crime","GB","Link"
"55","05/06/2023","-","-","Snatch","Mount Desert Hospital","The Snatch ransomware group claims to have breached Mount Desert Hospital in Maine.","Malware","Human health and social work","Cyber Crime","US","Link"
"56","06/06/2023","Since at least May 2023","During May 2023","Unknown ATP","U.S. aerospace defense industry","Researchers from Adlumin discover a new PowerShell malware script named 'PowerDrop' used in attacks targeting the U.S. aerospace defense industry.","Targeted Attack","Professional, scientific and technical","Cyber Espionage","US","Link"
"57","06/06/2023","Since at least October 2022","During May 2023","?","Android users in the U.S.","Researchers from Bitdefender discover 60,000 Android apps disguised as legitimate applications quietly installing adware on mobile devices while remaining undetected for the past six months.","Malware","Individual","Cyber Crime","US","Link"
"58","06/06/2023","03/06/2023","03/06/2023","?","Eisai","Pharmaceutical company Eisai has discloses it suffered a ransomware incident that impacted its operations, admitting that attackers encrypted some of its servers.","Malware","Professional, scientific and technical","Cyber Crime","JP","Link"
"59","06/06/2023","Between September 2022 to March 2023","-","TAG-71 (APT38)","Financial institutions and venture capital firms in Japan, Vietnam, and the United States","Researchers from Recorded Future discover a cluster of malicious activity spoofing several financial institutions and venture capital firms in Japan, Vietnam, and the United States, carried out by Threat Activity Group 71 (TAG-71), with significant overlaps with the North Korean state-sponsored APT38.","Account Takeover","Finance and insurance","Cyber Crime","JP US VN","Link"
"60","06/06/2023","Since at least 2021","-","Impulse Team","Crypto investors","Researchers from Trend Micro uncover a massive cryptocurrency scam involving more than a thousand websites handled by different affiliates linked to a program called Impulse Project, run by a Russian-speaking threat actor named Impulse Team.","Cryptocurrency Scam","Fintech","Cyber Crime",">1","Link"
"61","06/06/2023","08/11/2022","08/11/2022","?","Pearland Independent School District (Pearland ISD)","Pearland Independent School District (Pearland ISD) files a notice of data breach after learning that confidential information stored on the district’s computer system was accessed by an unauthorized party.","Unknown","Education","Cyber Crime","US","Link"
"62","06/06/2023","01/03/2023","02/03/2023","?","Vertex","Ascension postes a notice describing a “security incident”  after learning that a ransomware cyberattack at Vertex, one of the company’s vendors resulted in leaked patient data.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"63","06/06/2023","-","-","Play","Mayberry Investments Limited","Mayberry Investments Limited is hit with a Play ransomware attack.","Malware","Finance and insurance","Cyber Crime","JM","Link"
"64","06/06/2023","-","-","LockBit 3.0","STIM Group","The LockBit ransomware gang claims responsibility for an attack to STIM Group, exfiltrating 14 gb of data.","Malware","Manufacturing","Cyber Crime","IT","Link"
"65","06/06/2023","-","-","Clop AKA Lace Tempest, TA505 and, FIN11","ABIM (American Board of Internal Medicine)","ABIM confirm to have been hit by a cyber attack exploiting the MOVEit CVE-2023-34362 Vulnerability","CVE-2023-34362 Vulnerability","Other service activities","Cyber Crime","US","Link"
"66","07/06/2023","Since at least 07/06/2023","07/06/2023","?","Minecraft players","Attackers are using the popular Minecraft modding platforms Bukkit and CurseForge to distribute a new 'Fractureiser' information-stealing malware through uploaded modifications and by injecting malicious code into existing projects.","Malware","Arts entertainment, recreation","Cyber Crime",">1","Link"
"67","07/06/2023","-","02/06/2023","LockBit 3.0","YKK","The Japanese zipper giant YKK confirms that its U.S. operations were targeted by hackers in recent weeks but said it was able to contain the threat before damage was caused. However the LockBit ransomware gang posts the company name on its leak site, threatening to leak the stolen data.","Malware","Manufacturing","Cyber Crime","JP","Link"
"68","07/06/2023","07/06/2023","07/06/2023","?","Université Aix-Marseille","The Université Aix-Marseille (Aix-Marseille University), one of the oldest in France, announces that it had been hit by a cyberattack, sending staff home as they could not access the university network.","Unknown","Education","Cyber Crime","FR","Link"
"69","07/06/2023","'Recently'","'Recently'","Clop AKA Lace Tempest, TA505 and, FIN11","Extreme Networks","Extreme Networks reveals to be investigating the impact of a data breach related to MOVEit CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Manufacturing","Cyber Crime","US","Link"
"70","07/06/2023","-","During mid-March 2023","RomCom","Ukrainian Politicians","Researchers from Blackberry reveal that the threat actor known as RomCom has returned to the scene, targeting Ukrainian politicians through a trojanized version of Devolutions Remote Desktop Manager.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","UA","Link"
"71","07/06/2023","-","During mid-March 2023","RomCom","Healthcare organization in the United States","Researchers from Blackberry reveal that the threat actor known as RomCom has returned to the scene, targeting a healthcare organization in the United States involved with aiding refugees, through a trojanized version of Devolutions Remote Desktop Manager.","Targeted Attack","Human health and social work","Cyber Espionage","US","Link"
"72","07/06/2023","-","08/02/2023","08/02/2023","D'Youville University","D'Youville University files a notice of data breach after discovering that certain files containing confidential student information were removed from the school’s computer network by an unauthorized party","Unknown","Education","Cyber Crime","US","Link"
"73","07/06/2023","14/09/2021","14/09/2021","?","Marshall & Melhorn","Marshall & Melhorn files a notice of data breach after determining that an unauthorized party was able to access confidential information stored on the firm’s IT network.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"74","07/06/2023","-","28/12/2022","?","CGM","CGM files a notice of data breach after learning that an unauthorized party was able to access confidential personal information stored on the company’s computer system.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"75","07/06/2023","07/06/2023","07/06/2023","?","Bennet","Bennet, an Italian supermarket chain, temporarily suspends the online services after suffering a cyber attack.","Unknown","Wholesale and retail","Cyber Crime","IT","Link"
"76","07/06/2023","-","31/05/2023","Clop AKA Lace Tempest, TA505 and, FIN11","BORN Ontario","BORN Ontario (Better Outcomes Registry & Network) reveals to have been hit by a data breach related to MOVEit CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Public admin and defence, social security","Cyber Crime","CA","Link"
"77","08/06/2023","08/06/2023","08/06/2023","Cyber.Anarchy.Squad","Infotel JSC","A group of Ukrainian hackers known as the Cyber.Anarchy.Squad claims responsibility for an attack that took down Russian telecom provider Infotel JSC.","DDoS","Information and communication","Hacktivism","RU","Link"
"78","08/06/2023","08/06/2023","08/06/2023","Anonymous Sudan","Microsoft OneDrive","Microsoft is investigating an ongoing outage that prevents OneDrive customers from accessing the cloud file hosting service worldwide, just as the threat actor known as 'Anonymous Sudan' claims to be DDoSing the service","DDoS","Professional, scientific and technical","Hacktivism","US","Link"
"79","08/06/2023","Since at least 2020","During March 2022","Asylum Ambuscade","Individuals, cryptocurrency traders, and small and medium businesses (SMBs) in various verticals.","Researchers from ESET disclose the details of the latest campaigns from the cyber espionage/cyber crime group known as 'Asylum Ambuscade'.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"80","08/06/2023","Since at least early May 2023","During May 2023","?","Unknown organization(s)","Researchers release a proof-of-concept (PoC) exploit for CVE-2023-29336, an actively exploited Windows local privilege escalation vulnerability fixed as part of the May 2023 Patch Tuesday.","CVE-2023-29336 Vulnerability","Unknown","N/A","N/A","Link"
"81","08/06/2023","23/05/2023","23/05/2023","Play","Xplain","The Swiss government discloses that they were impacted by a ransomware attack on Xplain, a Swiss technology provider supplying various government departments, administrative units, and even the country's military force with software solutions.","Malware","Professional, scientific and technical","Cyber Crime","CH","Link"
"82","08/06/2023","-","-","?","Town of Montclair","The mayor of New Jersey township Montclair says the government is dealing with a cyber incident that has limited operations.","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"83","08/06/2023","08/06/2023","08/06/2023","?","City of Fayetteville","The city of Fayetteville takes web-based city services offline due to a ""suspected cyber incident","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"84","08/06/2023","-","02/02/2023","Clop AKA Lace Tempest, TA505 and FIN11","Intellihartx","Intellihartx, a company providing patient balance resolution services to hospitals, informs roughly 490,000 individuals that their personal information was compromised in the GoAnywhere zero-day attack earlier this year.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Professional, scientific and technical","Cyber Crime","US","Link"
"85","08/06/2023","-","-","?","Organizations in the banking and financial services sector","Researchers from Microsoft uncover a multi-stage adversary-in-the-middle (AiTM) phishing and business email compromise (BEC) attack against banking and financial services organizations.","Account Takeover","Finance and insurance","Cyber Crime",">1","Link"
"86","08/06/2023","Since at least March 2023","-","Discodtehe","Multiple organizations","Moderators of the r/ChatGPT Discord channel banned a user who was freely sharing stolen OpenAI API keys with hundreds of other users,  scraped from source code published to the software collaboration platform Replit.","Misconfiguration","Multiple Industries","Cyber Crime",">1","Link"
"87","08/06/2023","Since at least October 2022","Between November 2022 and January 2023","?","Government entities in Libya","Researchers from Check Point discover a wave of highly-targeted espionage attacks in Libya using a new custom modular backdoor dubbed Stealth Soldier.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","LY","Link"
"88","08/06/2023","End of May 2023","End of May 2023","?","Multiple organizations","Researchers from Avanan discover a phishing campaign exploiting the German Anga Com Conference.","Account Takeover","Information and communication","Cyber Crime",">1","Link"
"89","08/06/2023","-","-","UNC4841?","Australian Capital Territory government (ACT)","The Australian Capital Territory government (ACT) discloses to be one of the victims of the CVE-2023-2868 vulnerability found in Barracuda's email security gateway (ESG).","CVE-2023-2868 Vulnerability","Public admin and defence, social security","Cyber Espionage","AU","Link"
"90","08/06/2023","05/04/2023","06/04/2023","?","FirstBank Puerto Rico","Mortgage Industry Advisory Corporation (MIAC) files a notice of data breach on behalf of FirstBank Puerto Rico after MIAC determined that a cyberattack targeting the company’s IT network resulted in FirstBank customer data being leaked.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"91","08/06/2023","-","19/11/2022","?","CIBT (CIBT Visas)","CIBT (CIBT Visas) files a notice of data breach after confirming that suspicious activity on the company’s computer network was the result of a recent cyberattack.","Unknown","Administration and support service","Cyber Crime","US","Link"
"92","08/06/2023","'Over the past few weeks'","-","?","Twitter accounts of eight popular public figures","Scammers hacked into the Twitter accounts of eight popular public figures, including OpenAI CTO Mira Murati and crypto critic Peter Schiff, to promote phishing scams and steal $1 million. The hacked accounts include Pudgy Penguins founder Cole Villemain, NFT collector Steve Aoki and Bitcoin Magazine editor Pete Rizzo.","Account Takeover","Fintech","Cyber Crime",">1","Link"
"93","09/06/2023","09/06/2023","09/06/2023","Anonymous Sudan","Microsoft Azure","The Microsoft Azure Portal is down, as the threat actor known as Anonymous Suda claims to be targeting the site with a DDoS attack.","DDoS","Professional, scientific and technical","Hacktivism","US","Link"
"94","09/06/2023","-","09/06/2023","?","University of Manchester","The University of Manchester warns staff and students that they suffered a cyberattack (rumored as ransomware) where threat actors likely stole data from the University's network.","Malware","Education","Cyber Crime","GB","Link"
"95","09/06/2023","Since Early May 2023","Since Early May 2023","Pink Drainer","Discord and Twitter accounts for cryptocurrency-stealing attacks","Researchers from Scam Sniffer reveal that a hacking group tracked as 'Pink Drainer' is impersonating journalists in phishing attacks to compromise Discord and Twitter accounts for cryptocurrency-stealing attacks, compromising the accounts of 1,932 victims to steal roughly $3 M worth of digital assets","Account Takeover","Fintech","Cyber Crime",">1","Link"
"96","09/06/2023","09/06/2023","09/06/2023","?","Kaiserslautern University of Applied Sciences (HS Kaiserslautern)","The Kaiserslautern University of Applied Sciences (HS Kaiserslautern) is the latest German-speaking university to be hit by a ransomware attack","Malware","Education","Cyber Crime","DE","Link"
"97","09/06/2023","31/05/2023","31/05/2023","Clop AKA Lace Tempest, TA505 and, FIN11","Illinois Department of Innovation & Technology (DoIT)","The Illinois Department of Innovation & Technology (DoIT) reveals to be investigating the impact of a data breach related to MOVEit CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Public admin and defence, social security","Cyber Crime","US","Link"
"98","09/06/2023","-","-","0mega","Undisclosed organization","Researchers from Obsidian observe a successful ransomware attack against Sharepoint Online (Microsoft 365) via a Microsoft Global SaaS admin account rather than the more usual route of a compromised endpoint.","Account Takeover","Unknown","Cyber Crime","N/A","Link"
"99","09/06/2023","-","-","State-sponsored threat actor","Large public organizations in Vietnam","Researchers from Elastic discover SPECTRALVIPER, a backdoor from a state-sponsored threat actor targeting Vietnamese public companies.","Targeted Attack","Multiple Industries","Cyber Espionage","VN","Link"
"100","09/06/2023","-","-","?","e-Devlet","A website called sorgupaneli.org is offering to provide Turkish 85 million citizens’ private data allegedly stolen from the e-Devlet government services website, even claiming to be able to offer President Recep Tayyip Erdogan’s personal information.","Unknown","Public admin and defence, social security","Cyber Crime","TR","Link"
"101","09/06/2023","Since September 2022","Since at least September 2022","BatCloak","Multiple organizations","Researchers from Trend Micro warn of a new obfuscation tool, dubbed BatCloak, becoming increasingly popular with a staggering 80% success rate when it comes to allowing malicious BAT files to slip past antivirus detection engines.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"102","09/06/2023","30/09/2022","11/11/2022","?","Leidos","Leidos files a notice of data breach after learning that confidential consumer data in the company’s possession was subject to unauthorized access after a vulnerability in software created by Diligent Corporation was exploited.","Vulnerability in Diligent Software","Professional, scientific and technical","Cyber Crime","US","Link"
