"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"31","04/04/2024","Since late November 2023","Since late November 2023","TA577 and TA578","Multiple organizations","Researchers from Proofpoint and Team Cymru discover a new malware called Latrodectus, believed to be an evolution of the IcedID loader.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"32","04/04/2024","Since at least 2023","Since at least 2023","CoralRaider","Organizations in India, China, South Korea, Bangladesh, Pakistan, Indonesia","Researchers at Cisco Talos discover a cluster of activity tracked as CoralRaider, carried out by a threat actor of Vietnamese origin, and attacking India, China, South Korea, Bangladesh, Pakistan, Indonesia and domestic targets with the exfiltration malware  RotBot, a customized remote access tool, variant of the Quasar RAT.","Targeted Attack","Multiple Industries","Cyber Crime","BD CN ID IN KR PK VN","Link"
"33","04/04/2024","-","-","?","Individuals on LinkedIn","Researchers from Perception Point discover a phishing attack using compromised LinkedIn accounts to steal the victims' credentials via the Snake malware.","Malware","Individual","Cyber Crime",">1","Link"
"34","04/04/2024","-","-","?","e-commerce websites","Researchers from Sansec reveal that threat actors are exploiting CVE-2024-20720, a critical vulnerability in Magento to inject a persistent backdoor into ecommerce websites.","CVE-2024-20720 Vulnerability","Wholesale and retail","Cyber Crime",">1","Link"
"35","04/04/2024","-","-","Yunfeng Sun (a.k.a. “Alphonse Sun”) and Hongnam Cheung (a.k.a. “Zhang Hongnim” or “Stanford Fischer”)","100,000 crypto users worldwide","Two China-based Android app developers are sued by Google for an alleged scam targeting 100,000 users worldwide through fake cryptocurrency and other investment apps.","Scam","Fintech","Cyber Crime",">1","Link"
"36","04/04/2024","'Recently'","'Recently'","?","Mutiple organizations","Researchers from AhnLab discover a campaign targeting users of the popular text and code editor, Notepad++ carried out manipulating “mimeTools.dll,” a standard component of Notepad++ that provides encoding functionalities, such as Base64.","Malware","Multiple Industries","Cyber Crime","N/A","Link"
"37","04/04/2024","-","-","MuddyWater a.k.a. Boggy Serpens, Mango Sandstorm, and TA450","Multiple organizations","Researchers from Deep Instinct reveal that the Iranian threat actor known as MuddyWater has been attributed to a new command-and-control (C2) infrastructure called DarkBeatC2","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"38","04/04/2024","Since 10/01/2024","Since 10/01/2024","UNC5221, UNC5266, UNC5330, UNC5337, UNC5291 (associated to Volt Typhoon)","Multiple organizations","Researchers from Google Mandiant reveal that several China-based hacking groups, including Volt Typhoon, are targeting a trio of vulnerabilities affecting Ivanti.","CVE-2023-46805, CVE-2024-21887, CVE-2024-2189 Vulnerabilities","Multiple Industries","Cyber Espionage",">1","Link"
"39","04/04/2024","-","-","RGB-TEAM","Russia’s prosecutor general","A group of hacktivists going by the name RGB-TEAM claims responsibility for hacking into the website of Russia’s prosecutor general, exposing data on criminal offenses committed in Russia over the past 30 years.","Unknown","Public admin and defence, social security","Hacktivism","RU","Link"
"40","04/04/2024","15/03/2024","15/03/2024","LockBit and DragonForce","Government of Palau","The government of Palau is hit with an alleged ransomware attack by the LockBit and DragonForce ransomware gangs.","Ransomware","Public admin and defence, social security","Cyber Crime","PW","Link"
"41","04/04/2024","25/08/2023","05/09/2023","?","Pacific Guardian Life Insurance","Pacific Guardian Life Insurance says that 165,000 people had their financial info stolen in 2023 attack.","Account Takeover","Finance and insurance","Cyber Crime","US","Link"
"42","04/04/2024","-","-","China","U.S and Taiwan","Researchers at Microsoft reveal that China-linked influence operations have begun to use generative artificial intelligence to amplify controversial domestic issues in places like the U.S. and Taiwan.","Coordinated Inauthentic Behavior","Public admin and defence, social security","Cyber Warfare","TW US","Link"
"43","04/04/2024","-","-","?","NorthBay VacaValley Hospital","The NorthBay VacaValley Hospital in California is forced to turn some patients away due to a ransomware attack.","Ransomware","Human health and social work","Cyber Crime","US","Link"
"44","04/04/2024","29/03/2024","29/03/2024","?","Florida Department of Juvenile Justice","Threat actors break into the computer network of the Florida Department of Juvenile Justice.","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"45","04/04/2024","-","-","Nation-state threat actors","Political Parties in Germany","The German Federal Office for Information Security, or BSI, and the Federal Office for the Protection of the Constitution warn that phishing attacks targeting political parties surged ahead of upcoming European Union elections.","Account Takeover","Public admin and defence, social security","Cyber Espionage","DE","Link"
"46","04/04/2024","-","-","ph1ns","Filipino Department of Science and Technology","In name of #OpEDSA, a Filipino hacktivist group operating under the pseudonym ""ph1ns,"" breaks into servers owned and operated by the government's Department of Science and Technology and deletes up to 25 terabytes of confidential data and backups.","Unknown","Public admin and defence, social security","Hacktivism","PH","Link"
"47","04/04/2024","22/03/2024","22/03/2024","Medusa","Traverse City Area Public Schools","The Traverse City Area Public Schools are hit with a Medusa ransomware attack.","Ransomware","Education","Cyber Crime","US","Link"
"48","05/04/2024","Since 03/04/2024","04/04/2024","?","Multiple organizations","Researchers at Malwarebytes discover a campaign using a Bing advertisement designed to look like a link to install NordVPN leading to an installer for the remote access trojan SecTopRAT.","Malvertising","Multiple Industries","Cyber Crime",">1","Link"
"49","05/04/2024","Early March 2024","Early March 2024","?","Organizations in LATAM","Researchers from Trustwave discover a new phishing campaign targeting organizations in the Latin American region to deliver malicious payloads to Windows systems.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"50","05/04/2024","22/03/2024","22/03/2024","?","Panera Bread","Panera Bread suffers a ransomware attack.","Ransomware","Accommodation and food service","Cyber Crime","US","Link"
"51","05/04/2024","30/05/2023","07/02/2024","?","Greylock McKinnon Associates","Greylock McKinnon Associates reports a data breach, telling victims that personal information like Social Security numbers and more were accessed during an incident last May.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"52","05/04/2024","24/03/2024","24/03/2024","?","University of Winnipeg","The University of Winnipeg in Canada confirms that threat actors stole sensitive information from the institution in an incident that took place late last month, affecting former and current students and staff.","Unknown","Education","Cyber Crime","CA","Link"
"53","06/04/2024","-","05/04/2024","ShopifyGUY","boAt","A threat actor, with the moniker ""ShopifyGUY,"" leaks personal information belonging to 7.5 million of customers of boAt, a consumer electronics company in India.","Unknown","Wholesale and retail","Cyber Crime","IN","Link"
"54","06/04/2024","24/03/2024","04/04/2024","RGB","forum.kasperskyclub.ru","The Russian language fan club forum for the cybersecurity giant Kaspersky (forum.kasperskyclub.ru) experiences a data breach, during which a hacker group known as RGB leaks the personal data of 56,798 users online.","Unknown","Other service activities","Hacktivism","RU","Link"
"55","06/04/2024","-","-","RGB","Prosecutor’s Office of the Russian Federation (epp.genproc.gov.ru)","The RGB group, self-identifying as a hacktivist collective, also has asserts responsibility for breaching the Prosecutor’s Office of the Russian Federation (epp.genproc.gov.ru). To substantiate their claim, the group leaked an Excel file containing precisely 100,000 lines of information about criminal cases from 2013.","Unknown","Public admin and defence, social security","Hacktivism","RU","Link"
"56","07/04/2024","-","-","Vedalia (a.k.a. Konni)","Multiple organizations","Researchers from Broadcom reveal that the Vedalia Advanced Persistent Threat (APT) group, also known by its alias Konni, has been distributing malware using an innovative technique involving oversized LNK files.","Malware","Multiple Industries","Cyber Espionage",">1","Link"
"57","07/04/2024","During April 2024","During April 2024","IntelBroker","Home Depot","Home Depot confirms that it suffered a data breach after one of its SaaS vendors mistakenly exposed a small sample of limited employee data, which could potentially be used in targeted phishing attacks.","Misconfiguration","Wholesale and retail","Cyber Crime","US","Link"
"58","08/04/2024","'Recently'","'Recently'","?","Multiple organizations","Researchers from Fortinet observe a threat actor sending out a phishing email containing malicious Scalable Vector Graphics (SVG) files, crafted to trick recipients into clicking on an attachment. The attachment downloads a ZIP file containing a Batch file obfuscated with the BatCloak tool. Then the attackers use ScrubCrypt to load the final payload VenomRAT.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"59","08/04/2024","07/04/2024","07/04/2024","?","Crypto investors","Almost 2,000 hacked WordPress sites display fake NFT and discount pop-ups to trick visitors into connecting their wallets to crypto drainers that automatically steal funds.","Crypto drainer","Fintech","Cyber Crime",">1","Link"
"60","08/04/2024","'Recently'","'Recently'","?","CVS Group","UK veterinary services provider CVS Group announces that it suffered a cyberattack that disrupted IT services at its practices across the country.","Unknown","Other service activities","Cyber Crime","GB","Link"
"61","08/04/2024","05/04/2024","05/04/2024","?","Targus","Laptop and tablet accessories maker Targus discloses that it suffered a cyberattack disrupting operations after a threat actor gained access to the company's file servers.","Unknown","Manufacturing","Cyber Crime","US","Link"
"62","08/04/2024","03/04/2024","03/04/2024","?","Paris Saint-Germain (PSG)","Paris Saint-Germain (PSG), the Qatari-owned football team, informs its supporters that a cyberattack targeted the club’s online ticketing service","Unknown","Arts entertainment, recreation","Cyber Crime","FR","Link"
"63","08/04/2024","-","-","Blackjack","OwenCloud.ru","The Blackjack hackers, together with the SBU Cyber Department, destroy more than 300 TB of data from the Russian data center OwenCloud.ru, which was used by the Russian military-industrial complex, oil and gas, and telecom. The destruction of the Russian cloud service is allegedly made in retaliation for the attack on the Ukrainian data center Parkovy in January this year.","Unknown","Information and communication","Cyber Warfare","RU","Link"
"64","09/04/2024","Since at least December 2023","During January 2024","Muliaka","Multiple organizations in Russia","Researchers from F.A.C.C.T. discover Muliaka, a previously unknown ransomware gang attacking Russian businesses with malware based on the leaked source code from the Conti group.","Ransomware","Multiple Industries","Cyber Crime","RU","Link"
"65","09/04/2024","Since at least 10 years","'Recently'","RUBYCARP","Multiple organizations","Researchers from Sysdig discover a long-running botnet operated by a Romanian threat actor group, dubbed RUBYCARP, launching multiple attacks such as phishing and crypto miners.",">1","Multiple Industries","Cyber Crime",">1","Link"
"66","09/04/2024","Since late February 2024","During late February 2024","Starry Addax","Human rights activists in Morocco and the Western Sahara","Researchers from Cisco Talos discover ""Starry Addax”, a threat actor targeting mostly human rights activists associated with the Sahrawi Arab Democratic Republic (SADR) cause with FlexStarling, a novel mobile malware.","Malware","Individual","Cyber Espionage","MA >1","Link"
"67","09/04/2024","Early April 2024","Early April 2024","?","Multiple organizations in North America","Researchers from ThreatDown distributing the Nitrogen malware via fraudulent ads for popular system utilities like PuTTY and FileZilla.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"68","09/04/2024","-","-","?","Undisclosed organization(s)","Microsoft patches CVE-2024-29988, a SmartScreen Prompt Security Feature Bypass vulnerability exploited in the wild.","CVE-2024-29988 Vulnerability","Unknown","N/A","N/A","Link"
"69","09/04/2024","-","-","?","Undisclosed organization(s)","Microsoft patches CVE-2024-26234, a Proxy Driver Spoofing vulnerability exploited in the wild.","CVE-2024-26234 Vulnerability","Unknown","N/A","N/A","Link"
"70","09/04/2024","-","-","Muddled Libra (a.k.a. Scatter Swine, Scattered Spider, Starfraud, and UNC3944)","Multiple organizations","Researchers from Palo Alto Networks observe the threat actor known as Muddled Libra actively targeting software-as-a-service (SaaS) applications and cloud service provider (CSP) environments in a bid to exfiltrate sensitive data.","Account Takeover","Multiple Industries","Cyber Crime",">1","Link"
"71","09/04/2024","-","-","?","Multiple organizations","Researchers from Binary Defense reveal that attackers are now leveraging encrypted phishing emails that utilize Scalable Vector Graphics (SVG) files to execute malicious JavaScript code starting with an email masquerading as a notification for a new voice message.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"72","09/04/2024","25/01/2024","25/01/2024","?","Group Health Cooperative of South Central Wisconsin (GHC-SCW)","Non-profit healthcare service provider Group Health Cooperative of South Central Wisconsin (GHC-SCW) discloses that a ransomware gang breached its network in January and stole documents containing the personal and medical information of over 500,000 individuals.","Ransomware","Human health and social work","Cyber Crime","US","Link"
"73","09/04/2024","09/04/2024","09/04/2024","?","GBI Genios","GBI Genios, a database company used by numerous media organizations in Germany, announces its servers are unavailable “due to a massive hacker attack.”","Ransomware","Professional, scientific and technical","Cyber Crime","DE","Link"
"74","09/04/2024","16/02/2024","16/02/2024","BlackSuit","East Central University","East Central University in Ada, Oklahoma, announces that it is investigating a BlackSuit ransomware attack that took place in February.","Ransomware","Education","Cyber Crime","US","Link"
"75","10/04/2024","SInce at least March 2024","During March 2024","?","Mutiple organizations","Researchers from HP discover new campaigns distributing Raspberry Robin via Windows Script Files (WSF).","Malware","Multiple Industries","Cyber Crime",">1","Link"
"76","10/04/2024","'Recently'","'Recently'","?","Multiple organizations in Russia","Researchers from Checkmarx reveal that threat actors have been observed manipulating GitHub search results to infect developers with persistent malware.","Malware","Multiple Industries","Cyber Crime","RU","Link"
"77","10/04/2024","During March 2024","During March 2024","TA547 a.k.a. Scully Spider","Dozens of organizations across various industries in Germany","Researchers from Proofpoint identify the threat actor TA547 targeting German organizations with an email campaign delivering the Rhadamanthys malware.","Malware","Multiple Industries","Cyber Crime","DE","Link"
"78","10/04/2024","-","-","?","iPhone users in 92 countries","Apple sends threat notifications to iPhone users in 92 countries, warning them that they may have been targeted by mercenary spyware attacks.","Targeted Attack","Individual","Cyber Espionage",">1","Link"
"79","10/04/2024","Since November 2021","Since November 2021","?","Users in South Asia, particularly those in India and Pakistan","Researchers from ESET discover eXotic Visit, an active espionage campaign targeting Android users with apps primarily posing as messaging services bundled with the open-source XploitSPY malware.","Targeted Attack","Individual","Cyber Espionage","IN PK >1","Link"
"80","10/04/2024","10/04/2024","10/04/2024","?","LastPass","LastPass reveals that threat actors targeted one of its employees in a voice phishing attack, using deepfake audio to impersonate Karim Toubba, the company's Chief Executive Officer.","Deepfake","Professional, scientific and technical","Cyber Crime","US","Link"
"81","10/04/2024","03/04/2024","03/04/2024","?","New Mexico Highlands University","New Mexico Highlands University (NMHU) is forced to cancel all classes after suffering a ransomware attack.","Ransomware","Education","Cyber Crime","US","Link"
"82","10/04/2024","-","-","Blackjack","Moskollector","Blackjack, a Ukrainian hacker group affiliated with the country’s security service claims to have targeted Moskollector, the firm that operates the communication system for Moscow’s sewage network.","Unknown","Water supply, waste mgmt, remediation","Hacktivism","RU","Link"
"83","10/04/2024","Between 03/04/2023 and 10/04/2023","12/02/2024","?","CCM Health","CCM Health inform patients that protected health information (PHI) may have been accessed and exfiltrated during an attack that occurred between April 3 – April 10, 2023.","Unknown","Human health and social work","Cyber Crime","US","Link"
"84","11/04/2024","'Recently'","'Recently'","Earth Hundun (a.k.a. BlackTech)","Technology, research, and government sectors in the Asia-Pacific region","Researchers at Trend Micro observe a surge in cyberattacks targeting a number of organizations in various sectors such as technology, research, and government in the Asia-Pacific region, involving a malware family known as  Waterbear.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"85","11/04/2024","-","-","?","Sisense","U.S. cybersecurity agency CISA warns Sisense customers to reset their credentials and secrets after the data analytics company reported a security incident.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"86","11/04/2024","'Recently'","'Recently'","?","Multiple organizations","Researchers from Sucuri discover a credit card skimmer concealed within a fake Meta Pixel tracker script in an attempt to evade detection.","Malicious Script Injection","Wholesale and retail","Cyber Crime",">1","Link"
"87","11/04/2024","-","-","?","Undisclosed organization(s)","The U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds the following D-Link multiple NAS devices flaws, CVE-2024-3272 and CVE-2024-3273, to its Known Exploited Vulnerabilities (KEV) catalog.","CVE-2024-3272 and CVE-2024-3273 Vulnerabilities","Unknown","N/A","US","Link"
"88","11/04/2024","05/04/2024","05/04/2024","?","Multiple organizations","Researchers from Phylum reveal that the popular Rust crate known as liblzma-sys has been compromised with the  XZ Utils backdoor.","CVE-2024-3094 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"89","11/04/2024","-","-","?","macOS and Windows users","Researchers from Recorded Future discover a large-scale Russian-language cybercrime operation using fake Web3 gaming initiatives to distribute malware, such as Atomic macOS Stealer (AMOS), Stealc, Rhadamanthys, or RisePro designed, to steal information from both macOS and Windows users.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"90","11/04/2024","'Recently'","'Recently'","?","Cryptocurrency users","Researchers from Cyble uncover a novel phishing campaign tailored to cryptocurrency users with the well-known FatalRAT along with additional malware such as Clipper and Keylogger.","Malware","Fintech","Cyber Crime",">1","Link"
"91","11/04/2024","-","-","?","Users in South Asia","Researchers from Blackberry discover a ""renewed"" cyber espionage campaign targeting users in South Asia with the aim of delivering an Apple iOS spyware variant of LightSpy, called ""F_Warehouse"".","Malware","Individual","Cyber Espionage",">1","Link"
"92","11/04/2024","Since 21/03/2024","Since 21/03/2024","?","Multiple organizations","Researchers from Forescout reveal the details of 'Connect:fun', an exploitation campaign targeting organizations running Fortinet’s FortiClient EMS, vulnerable to CVE-2023-48788 and deploying ScreenConnect and Powerfun as post-exploitation tools.","CVE-2023-48788 Vulnerability","Multiple Industries","Cyber Espionage",">1","Link"
"93","11/04/2024","'Recently'","'Recently'","?","Multiple organizations","Researchers from AhnLab discover a campaign installing the Metasploit Meterpreter backdoor via the Redis service.","Redis Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"94","11/04/2024","-","-","LockBit","Municipalities of Saint-Nazaire, Montoir-de-Bretagne, Donges, La Chapelle-des-marais and Pornichet","Five municipalities near the river Loire on the west coast of France are hit by a LockBit ransomware attack on their shared computer servers, leaving staff without the ability to access documents or get on with their work.","Ransomware","Public admin and defence, social security","Cyber Crime","FR","Link"
"95","12/04/2024","Since early March 2024","Since early March 2024","?","Individuals in the U.S.","The Federal Bureau of Investigation warns of a massive ongoing wave of SMS phishing attacks targeting Americans with lures regarding unpaid road toll fees.","Scam","Individual","Cyber Crime","US","Link"
"96","12/04/2024","09/04/2024","09/04/2024","Blackjack","Emergency detection and response capabilities in Moscow","Researchers from Claroty report that the Ukrainian Blackjack group claims to have damaged emergency detection and response capabilities in Moscow and beyond the Russian capital using a destructive ICS malware dubbed Fuxnet.","Malware","Administration and support service","Cyber Warfare","RU","Link"
"97","12/04/2024","-","Early March 2024","?","Roku","Roku warns that 576,000 accounts were hacked in new credential stuffing attacks after disclosing another incident that compromised 15,000 accounts in early March.","Credential Stuffing","Arts entertainment, recreation","Cyber Crime","US","Link"
"98","12/04/2024","During March 2024","During March 2024","Dark Angels","Nexperia","Dutch chipmaker Nexperia confirms that threat actors breached its network in March 2024 after the Dark Angels ransomware gang leaked samples of allegedly stolen data.","Ransomware","Manufacturing","Cyber Crime","NL","Link"
"99","12/04/2024","Early April 2024","Early April 2024","State-sponsored threat actors?","The Heritage Foundation","Conservative think tank The Heritage Foundation says that it experienced a cyberattack.","Unknown","Professional, scientific and technical","Cyber Espionage","US","Link"
"100","12/04/2024","-","-","?","Suncorp","Insurance and banking conglomerate Suncorp is dealing with a cyberattack in which an intruder has accessed some customers’ bank balances and withdrawn funds.","Unknown","Finance and insurance","Cyber Crime","AU","Link"
"101","13/04/2024","Since at least 26/03/2024","26/03/2024","UTA0218","Multiple organizations","Researchers from Palo Alto Networks reveal the details of Operation MidnightEclipse, the exploitation of the newly disclosed zero-day flaw in Palo Alto Networks PAN-OS software, CVE-2024-3400 Vulnerability, since March 26, 2024, nearly three weeks before it came to light yesterday.","CVE-2024-3400 Vulnerability","Multiple Industries","Cyber Espionage",">1","Link"
"102","14/04/2024","-","-","Handala","Israel's radar system","An Iranian cyber group named Handala claims to have breached Israel's radar systems and sent hundreds of thousands of threatening text messages to Israeli citizens.","Unknown","Public admin and defence, social security","Hacktivism","IL","Link"
"103","15/04/2024","-","-","?","OpenJS Foundation","Researchers at the OpenJS Foundation stop a “credible” takeover attempt to compromise one of its popular JavaScript projects.","Account Takeover","Professional, scientific and technical","Cyber Crime","US","Link"
"104","15/04/2024","'Recently'","'Recently'","LockBit variant","Undisclosed organization in West Africa","Researchers from Kaspersky reveal the details of an incident occurred using a customized version of the LockBit ransomware built with the leaked LockBit builder.","Ransomware","Unknown","Cyber Crime","N/A","Link"
"105","15/04/2024","'Recently'","'Recently'","TA558","Multiple organizations","Researchers from Positive Technologies reveal the details of ""SteganoAmor"", a campaign launched by the threat actor TA558 concealing malicious code inside images using steganography to deliver various malware tools onto targeted systems.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"106","15/04/2024","01/04/2024","01/04/2024","?","Undisclosed telephony provider","Cisco Duo's security team warns that threat actors stole some customers' VoIP and SMS logs for multi-factor authentication (MFA) messages in a cyberattack on their telephony provider.","Unknown","Information and communication","Cyber Crime","N/A","Link"
