ID,Date Reported,Date Occurred,Date Discovered,Author,Target,Description,Attack,Target Class,Attack Class,Country,Link
,17/08/2023,-,-,"Clop AKA Lace Tempest, TA505, and FIN11",Harris Center for Mental Health and IDD,The Harris Center for Mental Health and IDD files a notice of data breach after discovering that one of the organizationÕs vendors experienced a data breach related to a vulnerability in the MOVEit file transfer application.,CVE-2023-34362 Vulnerability,Human health and social work,Cyber Crime,US,Link
,17/08/2023,22/11/2022,13/12/2022,?,Bailey Cavalieri,The Bailey Cavalieri law firm files a notice of data breach after discovering that an unauthorized party was able to access the companyÕs computer system,Unknown,"Professional, scientific and technical",Cyber Crime,US,Link
,18/08/2023,-,11/08/2023,NoEscape,auDA,"auDA, the organization that manages AustraliaÕs internet domain .au denies that it was affected by a data breach, after the NoEscape ransomware gang adds it to their list of victims.",Malware,Administration and support service,Cyber Crime,AU,Link
,18/08/2023,-,-,Multiple threat actors,Individuals in multiple countries,"An international law enforcement operation led by Interpol leads to the arrest of 14 suspected cybercriminals in an operation codenamed 'Africa Cyber Surge II,' launched in April 2023. The four-month operation spanned 25 African countries and disrupted over 20,000 cybercrime networks engaged in extortion, phishing, BEC, and online scams, responsible for financial losses of over $40,000,000.",Account Takeover,Individual,Cyber Crime,>1,Link
,18/08/2023,-,-,Unnamed foreign intelligence services,U.S.-based space companies,"The FBI, the National Counterintelligence and Security Center (NCSC) and the Air Force Office of Special Investigations (AFOSI) warn of increasing cyberattacks targeting U.S.-based space companies by unnamed foreign intelligence services.",Targeted Attack,"Professional, scientific and technical",Cyber Espionage,US,Link
,18/08/2023,18/08/2023,18/08/2023,?,Ecuador's National Election,"EcuadorÕs national election is hit by difficulties in the voting online for citizens living abroad, attributed to cyberattacks originating from seven different countries.",DDoS,"Public admin and defence, social security",Cyber Crime,EC,Link
,18/08/2023,-,-,?,Exactly Protocol,"Decentralized finance platform Exactly Protocol confirms to be Òactively investigating a security issueÓ temporarily pausing the protocol, after $7.3 million worth of ETH had been stolen during the attack.",Unknown,Fintech,Cyber Crime,N/A,Link
,18/08/2023,-,-,Black Basta,Adams Bank & Trust,Adams Bank & Trust is listed in the Black Basta ransomware site.,Malware,Finance and insurance,Cyber Crime,US,Link
,18/08/2023,-,-,Black Basta,Twin Towers Trading,Twin Towers Trading is listed in the Black Basta ransomware site.,Malware,Finance and insurance,Cyber Crime,US,Link
,18/08/2023,-,-,Black Basta,Deutsche Leasing AG,Deutsche Leasing AG is listed in the Black Basta ransomware site.,Malware,Finance and insurance,Cyber Crime,DE,Link
,18/08/2023,-,-,Black Basta,Undisclosed German organization in the Appliances Electrical and Electronics Manufacturing sector,An undisclosed German organization in the Appliances Electrical and Electronics Manufacturing sector is listed in the Black Basta ransomware site.,Malware,Manufacturing,Cyber Crime,DE,Link
,18/08/2023,-,-,Black Basta,Van der Ven AutoÕs,Van der Ven AutoÕs is listed in the Black Basta ransomware site.,Malware,Wholesale and retail,Cyber Crime,NL,Link
,18/08/2023,-,-,?,Illinois Department of Public Health,The Illinois Department of Public Health files a notice of data breach after discovering that information belonging to certain residents was compromised.,Unknown,"Public admin and defence, social security",Cyber Crime,US,Link
,18/08/2023,-,21/06/2023,"Clop AKA Lace Tempest, TA505, and FIN11",UofL Health,UofL Health confirms to have been affected by the data breach on popular file transfer tool MOVEit,CVE-2023-34362 Vulnerability,Human health and social work,Cyber Crime,US,Link
,18/08/2023,18/08/2023,18/08/2023,?,Patriot Legal Defense Fund,"The Patriot Legal Defense Fund website, established to support aides and employees of former President Donald Trump, is defaced.",Defacement,Other service activities,Hacktivism,US,Link
,18/08/2023,23/05/2023,23/05/2023,?,Bunker Hill Community College,Bunker Hill Community College discloses a. May ransomware attack.,Malware,Education,Cyber Crime,US,Link
,18/08/2023,-,-,?,OutletAccessori.it,"The customer data of OutletAccessori.it, an Italian e-commerce site, is put up for sale on three different forums.",Unknown,Wholesale and retail,Cyber Crime,IT,Link
,19/08/2023,19/08/2023,19/08/2023,?,Harbor Protocol,The Harbor Protocol announces to be dealing with a cyber attack.,Unknown,Fintech,Cyber Crime,N/A,Link
,19/08/2023,-,-,TheSnake,RobertoPolizzo.com,"A threat actor calling themselves 'TheSnake' claims to have stolen 1.3 TB of files from RobertoPolizzo.com, a Brazilian plastic surgery.",Unknown,Human health and social work,Cyber Crime,BR,Link
,19/08/2023,-,30/07/2023,NoEscape,Respublikin_ Vilniaus Psichiatrijos Ligonin_ (the Republican Vilnius Psychiatric Hospital),The Respublikin_ Vilniaus Psichiatrijos Ligonin_ (the Republican Vilnius Psychiatric Hospital) in Lithuania is hit with a NoEscape ransomware attack.,Malware,Human health and social work,Cyber Crime,LT,Link
,19/08/2023,18/08/2023,18/08/2023,Play,Bolton Group,Bolton Group is listed in the website of the Play ransomware group.,Malware,Manufacturing,Cyber Crime,IT,Link
,20/08/2023,Mid-August 2023,Mid-August 2023,Rhysida,Singing River Health System,Singing River Health System is forced to take several internal services offline after experiencing a cyberattack.,Malware,Human health and social work,Cyber Crime,US,Link
,20/08/2023,-,-,Kimsuky,Ulchi Freedom Shield,"Suspected North Korean hackers from Kimsuky have attempted an attack targeting the annual Ulchi Freedom Shield drills, a major joint military exercise between Seoul and Washington.",Targeted Attack,"Public admin and defence, social security",Cyber Espionage,KR US,Link
,25/08/2023,25/08/2023,25/08/2023,Killnet,429 gas stations in Lithuania,The Pro-Russia Killnet group claims responsibility for a DDoS attack against 429 gas stations in Lithuania.,DDoS,"Electricity, gas steam, air conditioning",Hacktivism,UA,Link
,21/08/2023,28/07/2023,02/08/2023,ALPHV AKA BlackCat,Seiko,"The BlackCat/ALPHV ransomware gang adds Seiko to its extortion site, claiming responsibility for a cyberattack disclosed by the Japanese firm earlier this month.",Malware,Manufacturing,Cyber Crime,JP,Link
,21/08/2023,-,-,?,Multiple organizations,"US-based IT software company Ivanti warns customers that CVE-2023-38035, a critical Sentry API authentication bypass vulnerability is being exploited in the wild.",CVE-2023-38035 Vulnerability,Multiple Industries,N/A,>1,Link
,21/08/2023,18/08/2023,-,?,Energy One,The Australian software provider Energy One confirms to have been hit by a cyberattack.,Unknown,"Professional, scientific and technical",Cyber Crime,AU,Link
,21/08/2023,-,-,Cyber Resistance,Cyber Resistance,"Ukrainian hackers from the Cyber Resistance collective claim to have broken into the email account of Alexander Babakov, a senior Russian politician and expose 11 GB of emails documents that allegedly prove his involvement in money laundering and sanction evasion schemes.",Unknown,"Public admin and defence, social security",Hacktivism,RU,Link
,21/08/2023,Since at least July 2023,Since at least July 2023,XLoader,Multiple organizations,Researchers from Sentinel One discover a new variant of the XLoader able to evade AppleÕs security measures as it tries to steal sensitive information from macOS devices.,Malware,Multiple Industries,Cyber Crime,US,Link
,21/08/2023,-,21/08/2023,Snatch,Department of Defence South Africa,The Snatch ransomware group adds the Department of Defence South Africa to its data leak site.,Malware,"Public admin and defence, social security",Cyber Crime,ZA,Link
,21/08/2023,Since at least 21/08/2023,21/08/2023,?,Facebook users,Researchers from ESET reveal that threat actors have been exploiting fraudulent artificial intelligence (AI) bots to attempt and install malicious software under the guise of genuine AI applications.,Malware,Individual,Cyber Crime,>1,Link
,21/08/2023,19/08/2023,-,Medusa,International Civil Defense Organization (ICDO),The Medusa ransomware group adds the International Civil Defense Organization (ICDO) to its list of targeted victims.,Malware,Other service activities,Cyber Crime,CH,Link
,21/08/2023,-,-,Medusa,Novi Pazar-Put,The Medusa ransomware group adds Novi Pazar-Put to its list of targeted victims.,Malware,"Professional, scientific and technical",Cyber Crime,RS,Link
,21/08/2023,-,-,?,Health Care Service Corporation,Health Care Service Corporation (HCSC) filed a notice of data breach with the U.S. Department of Health and Human Services Office for Civil Rights after discovering that confidential information that had been entrusted to HCSC was subject to unauthorized access.,Unknown,Human health and social work,Cyber Crime,US,Link
,21/08/2023,-,16/08/2023,FocaLeaks,Unknown organization in the healthcare sector,A database with 14GB of files with facial photos and 5.1 million records with El Salvadorans personal information is listed for sale on a popular hacking forum.,Unknown,Human health and social work,Cyber Crime,SV,Link
,21/08/2023,-,-,?,Individuals,A legitimate-looking ad for Amazon in Google search results redirects visitors to a Microsoft Defender tech support scam that locks up their browser.,Scam,Individual,Cyber Crime,>1,Link
,22/08/2023,Since March 2023,During March 2023,GroundPeony AKA UNC33471,Government organizations in Taiwan,"Researchers at Nao_sec discover a new campaign by a Chinese threat actor dubbed GroundPeony, targeting government organizations in Taiwan.",Targeted Attack,"Public admin and defence, social security",Cyber Espionage,TW,Link
,22/08/2023,Since at least April 2023 (this specific campaign),September 2022,Carderbee,Organizations in Hong Kong and other regions in Asia,"Researchers from Symantec uncover a previously unidentified APT hacking group named 'Carderbee' observed attacking organizations in Hong Kong and other regions in Asia, using legitimate software to infect targets' computers with the PlugX malware using the legitimate Cobra DocGuard.",Targeted Attack,Multiple Industries,Cyber Espionage,HK >1,Link
,22/08/2023,-,-,"Clop AKA Lace Tempest, TA505, and FIN11",P™le Emploi,"P™le Emploi, France's government unemployment registration and financial aid agency, informs of a data breach that exposed data belonging to 10 million individuals.",CVE-2023-34362 Vulnerability,"Public admin and defence, social security",Cyber Crime,FR,Link
,22/08/2023,SInce at least early August 2023,SInce at least early August 2023,Akira,Multiple organizations,"Several researchers observe the Akira ransomware group targeting Cisco VPN products as an attack vector to breach corporate networks, steal, and eventually encrypt data.",Misconfiguration,Multiple Industries,Cyber Crime,>1,Link
,22/08/2023,22/08/2023,22/08/2023,?,Public Center for Social Action (CPAS),"The Public Center for Social Action (CPAS) in Charleroi, Belgium, announced its social branches would be closed Òexcept for absolute emergenciesÓ as a result of a suspected ransomware attack.",Malware,"Public admin and defence, social security",Cyber Crime,BE,Link
,22/08/2023,-,-,Multiple threat actors,Multiple organizations in the U.S.,"The US Cybersecurity and Infrastructure Security Agency (CISA) warns organizations that CVE-2023-26359, an Adobe ColdFusion vulnerability patched earlier this year is being exploited in attacks.",CVE-2023-26359 Vulnerability,Multiple Industries,N/A,US,Link
,22/08/2023,Since at least May 2023,During May 2023,CosmicBeetle,Multiple organizations,Researchers from ESET uncover a malicious toolset named Spacecolon deployed to spread variants of the Scarab ransomware across global victim organizations.,Malware,Multiple Industries,Cyber Crime,>1,Link
,22/08/2023,Since the beginning of August,Early August 2023,?,Roblox API users,Security researchers from ReversingLabs identify several malicious npm packages that seek to trick Roblox API users into downloading a type of malware named Luna Grabber.,Malware,Individual,Cyber Crime,>1,Link
,22/08/2023,-,-,?,Gadsden County,Gadsden County suffers a security breach but provides no details.,Unknown,"Public admin and defence, social security",Cyber Crime,US,Link
,22/08/2023,-,-,?,University of Minnesota,The University of Minnesota confirms that it is investigating a data breach after hackers claimed to have obtained over seven million Social Security numbers from the schoolÕs computer network.,Unknown,Education,Cyber Crime,US,Link
,22/08/2023,Since at least early 2023,Early 2023,?,Individuals,"Researchers from Zscaler discover Agniane Stealer, a malware-as-a-service, able to fraudulently take credentials, system information, and session details from browsers, tokens, and file transferring tools. and also targeting cryptocurrency extensions and wallets.",Malware,Individual,Cyber Crime,>1,Link
,22/08/2023,-,-,?,MidFirst Bank,MidFirst Bank files a notice of data breach after discovering that consumer information that had been entrusted to the company was subject to unauthorized access.,Unknown,Finance and insurance,Cyber Crime,US,Link
,22/08/2023,13/08/2023,13/08/2023,?,Swan Retail,"Swan Retail, a UK-based Retail Management and EPOS Solutions provider is hit with a cyber attack.",Unknown,"Professional, scientific and technical",Cyber Crime,GB,Link
,22/08/2023,-,-,?,Terra Protocol,Terra announces a temporary shuttering of its website to protect its users from interacting with an ongoing phishing scam on the platform.,Account Takeover,Fintech,Cyber Crime,>1,Link
,22/08/2023,-,21/02/2023,?,Absolute Dental Services,"Absolute Dental Services reveals to have experienced a data security incident that may have impacted personal or protected health information belonging to certain individuals,",Account Takeover,Human health and social work,Cyber Crime,US,Link
,23/08/2023,Since at least 08/08/2023,08/08/2023,?,Multiple organizations,Researchers from Secureworks reveal that the cybercriminals behind the Smoke Loader botnet are using a new piece of malware called Whiffy Recon to triangulate the location of infected devices through WiFi scanning and Google's geolocation API.,Malware,Multiple Industries,Cyber Crime,>1,Link
,23/08/2023,-,-,Multiple threat actors,Multiple organizations in the U.S.,"The Federal Bureau of Investigation warns that patches for CVE-2023-2868, a critical Barracuda Email Security Gateway (ESG) remote command injection flaw are ""ineffective,"" and patched appliances are still being compromised in ongoing attacks.",CVE-2023-2868 Vulnerability,Multiple Industries,N/A,US,Link
,23/08/2023,18/08/2023,18/08/2023,?,CloudNordic,"Danish hosting firms CloudNordic and AzeroCloud suffer ransomware attacks, causing the loss of the majority of customer data and forcing the hosting providers to shut down all systems, including websites, email, and customer sites.",Malware,"Professional, scientific and technical",Cyber Crime,DK,Link
,23/08/2023,Since at least June 2023,During June 202,Multiple threat actors,Multiple organizations,"Researchers from VulnCheck reveal that more than 3,000 Openfire servers have not been patched against CVE-2023-32315, a recent vulnerability currently exploited by threat actors.",CVE-2023-32315 Vulnerability,Multiple Industries,Cyber Crime,>1,Link
,23/08/2023,Since at least April 2023,10/07/2023,Evilnum,Individuals involved in cryptocurrency trading activities,"Researchers from Group-IB reveal that a financially motivated cybercrime group has exploited CVE-2023-38831, a zero-day vulnerability in the popular file archiving utility WinRAR to deliver malware to traders and steal their money.",CVE-2023-38831 Vulnerability,Fintech,Cyber Crime,>1,Link
,23/08/2023,Since at least July 2023,Since at least July 2023,?,Individuals,"Researchers from Trend Micro discover a threat actor abusing paid Facebook promotions to spread malicious code, with the goal of installing a malicious browser add-on and stealing victimsÕ credentials.",Malware,Individual,Cyber Crime,>1,Link
,23/08/2023,22/08/2023,23/08/2023,ALPHV AKA BlackCat,North East BIC,"The ALPHV AKA BlackCat ransomware group adds North East BIC, a UK-based office space rental agency, to its list of victims.",Malware,Real estate,Cyber Crime,GB,Link
,23/08/2023,-,-,LockBit 3.0,Stockwell Harris Law,The Lockbit ransomware group claims responsibility for a ransomware attack against Stockwell Harris Law.,Malware,"Professional, scientific and technical",Cyber Crime,US,Link
,23/08/2023,Since June 2023,During July 2023,RastaFarEye,Multiple organizations,Researchers at Malwarebytes discover a new malspam campaign deploying an off-the-shelf malware called DarkGate.,Malware,Multiple Industries,Cyber Crime,>1,Link
,23/08/2023,-,-,"Clop AKA Lace Tempest, TA505, and FIN11",Data Media Associates,Data Media Associates files a notice of data breach after discovering that an unauthorized party was able to access confidential consumer information stored on the MOVEit platform.,CVE-2023-34362 Vulnerability,"Professional, scientific and technical",Cyber Crime,US,Link
,23/08/2023,-,-,?,AmeriBen,"IEC Group, which does business under the name AmeriBen, files a notice of data breach after discovering that confidential consumer information that had been entrusted to the company was subject to unauthorized access.",Unknown,Finance and insurance,Cyber Crime,US,Link
,23/08/2023,-,-,?,CLEAResult,CLEAResult files a notice of data breach after discovering that confidential consumer data that had been entrusted to the company was subject to unauthorized access.,Unknown,Administration and support service,Cyber Crime,US,Link
,23/08/2023,18/05/2020,09/12/2022,?,iMedicWare,"Milan Eye Center notifies that a vendor used by the company, iMedicWare, experienced a data breach, resulting in Milan Eye Center patient information being compromised.",Unknown,"Professional, scientific and technical",Cyber Crime,US,Link
,23/08/2023,Between April and August 2023,Between April and August 2023,?,Multiple organizations,Researchers at EclecticIQ discover a new RedLine stealer spam campaign.,Malware,Multiple Industries,Cyber Crime,>1,Link
,23/08/2023,-,31/05/2023,"Clop AKA Lace Tempest, TA505, and FIN11",Sovos Compliance,Sovos Compliance files a notice of data breach on behalf of several companies after learning to have been affected by the MOVEit vulnnerability.,CVE-2023-34362 Vulnerability,"Professional, scientific and technical",Cyber Crime,US,Link
,24/08/2023,Early 2023,Early 2023,Lazarus Group,Multiple organizations in the U.S. and U.K,Researchers from CIsco Talos reveal that the North Korean state-backed hacker group tracked as Lazarus has been exploiting a critical vulnerability (CVE-2022-47966) in Zoho's ManageEngine ServiceDesk to compromise an internet backbone infrastructure provider and healthcare organizations with the QuiteRAT malware and a newly discovered remote access trojan (RAT) dubbed CollectionRAT.,Targeted Attack,Multiple Industries,Cyber Espionage,US GB,Link
,24/08/2023,22/08/2023,22/08/2023,?,Leaseweb,"Leaseweb, one of the world's largest cloud and hosting providers, notifies people that it's working on restoring ""critical"" systems disabled following a recent security breach.",Unknown,"Professional, scientific and technical",Cyber Crime,NL,Link
,24/08/2023,Since at least mid-2021,-,Flax Typhoon,"Organizations in Taiwan, Southeast Asia, North America, and Africa.","Microsoft identifies d a new China-based hacking group tracked as Flax Typhoon targeting government agencies and education, critical manufacturing, and information technology organizations using mostly components already available on the operating system, the so-called living-off-the-land binaries or LOLBins, and legitimate software.",Targeted Attack,Multiple Industries,Cyber Espionage,>1,Link
,24/08/2023,21/08/2023,21/08/2023,?,St Helens Borough Council,St Helens Borough Council is targeted by a suspected ransomware attack.,Malware,"Public admin and defence, social security",Cyber Crime,GB,Link
,24/08/2023,14/08/2023,14/08/2023,?,Rust developers,Researchers from Phylum reveal that the Crates.io Rust package registry was targeted in what appeared to be the initial phase of a malware attack aimed at developers.,Malware,Multiple Industries,Cyber Crime,>1,Link
,24/08/2023,'Recently','Recently',Russian threat actors,PayPal users,"Researchers from ESET discover Telekopye, a phishing toolkit designed as a Telegram bot, and aimed to target PayPal users.",Account Takeover,Individual,Cyber Crime,>1,Link
,24/08/2023,-,Since 2019,TZW,Multiple organizations,"Security researchers have identify TZW, a new strain of ransomware that dates back to 2019 and targets individuals and small businesses, demanding small ransoms from each client.",Malware,Multiple Industries,Cyber Crime,>1,Link
,24/08/2023,-,-,"Clop AKA Lace Tempest, TA505, and FIN11",Chevron Federal Credit Union,Chevron Federal Credit Union files a notice of data breach after discovering that the organizations suffered a cyber attack carried out exploiting the MOVEit vulnerability.,CVE-2023-34362 Vulnerability,Finance and insurance,Cyber Crime,US,Link
,24/08/2023,During May 2023,-,?,U.S. Drug Enforcement Administration,"The U.S. Drug Enforcement Administration (DEA) is duped by a common cryptocurrency scam, resulting in the agency losing over $50,000 in digital money it had seized during a three-year investigation into the use of digital currency for laundering suspected drug proceeds.",Account Takeover,"Public admin and defence, social security",Cyber Crime,US,Link
,24/08/2023,-,-,ADHD,Four Italian Lawers' sites,The hacktivist group ADHD leaks the admin credentials of four Italian lawers' sites.,Unknown,"Professional, scientific and technical",Hacktivism,IT,Link
,25/08/2023,19/08/2023,-,?,Kroll,"A data breach at financial and risk advisory company Kroll, carried out via a SIM-swapping attack to an employee, results in exposing to an unauthorized third-party the personal data of some credit claimants.",Account Takeover,"Professional, scientific and technical",Cyber Crime,US,Link
,25/08/2023,16/01/2023,10/07/2023,?,PurFoods,"PurFoods the parent company of MomÕs Meals, a meal delivery service for people with chronic health conditions, confirms a data breach affecting more than 1.2 million individuals.",Unknown,Accommodation and food service,Cyber Crime,US,Link
,25/08/2023,-,-,LockBit Locker,Architecture companies in Spain,The National Police of Spain warns of an ongoing 'LockBit Locker' ransomware campaign targeting architecture companies in the country through phishing emails.,Malware,"Professional, scientific and technical",Cyber Crime,ES,Link
,25/08/2023,Since mid-August 2023,Since mid-August 2023,STAC4663,Multiple organizations,"Researchers from Sophos reveal that STAC4663, a threat actor believed to be tied to the FIN8 hacking group is exploiting the CVE-2023-3519 remote code execution flaw to compromise unpatched Citrix NetScaler systems in domain-wide attacks to install ransomware.",CVE-2023-3519 Vulnerability,Multiple Industries,Cyber Crime,>1,Link
,25/08/2023,Early July 2023,Early July 2023,?,Ohio History Connection (OHC),The Ohio History Connection (OHC) is hit with a ransomware attack.,Malware,Human health and social work,Cyber Crime,US,Link
,25/08/2023,24/08/2023,-,8Base,Bahamas Medical & Surgical Supplies,The 8Base ransomware group adds Bahamas Medical & Surgical Supplies to the list of victims.,Malware,Wholesale and retail,Cyber Crime,US,Link
,25/08/2023,25/08/2023,25/08/2023,Killnet,"SOCAR Energy Ukraine, WOG (West Oil Group), and Amic Energy",The Pro-Russia Killnet group claims responsibility for a DDoS attack against three major gas station networks in Ukraine.,DDoS,"Electricity, gas steam, air conditioning",Hacktivism,UA,Link
,25/08/2023,-,-,"Clop AKA Lace Tempest, TA505, and FIN11",Standard Insurance Company,"The personal details of Standard Insurance Company customers, held by NTT DATA Americas on PBI Research Services servers, were exposed by the MOVEit Transfer attacks and have impacted over 300,000 people.",CVE-2023-34362 Vulnerability,Finance and insurance,Cyber Crime,US,Link
,25/08/2023,-,-,"Clop AKA Lace Tempest, TA505, and FIN11",Continental Casualty Company (CNA),Pension Benefit Information (PBI) files a notice of data breach on behalf of Continental Casualty Company (CNA) after learning about the MOVEit-related data breach affecting CNA customers.,CVE-2023-34362 Vulnerability,Finance and insurance,Cyber Crime,US,Link
,25/08/2023,27/01/2023,-,?,Associates in Pediatric Dentistry,Associates in Pediatric Dentistry announces that unauthorized individuals gained access to certain employee email accounts that contained patient information.,Account Takeover,Human health and social work,Cyber Crime,US,Link
,26/08/2023,-,-,?,Undisclosed supplier of the London Metropolitan Police,"The Metropolitan Police in London, investigates a hack into one of its suppliers that may have exposed officersÕ details.",Unknown,Administration and support service,N/A,GB,Link
,26/08/2023,26/08/2023,26/08/2023,Two Polish citizens,PolandÕs railway infrastructure operator,A DDoS attack pro-Russia carried out sending ÒstopÓ commands via radio frequency halts 20 trains across Poland and paralyzes traffic for hours over the weekend. Two suspects are arrested.,DDoS,Transportation and storage,Hacktivism,PL,Link
,26/08/2023,-,-,?,WebDetetive,"WebDetetive, a spyware vendor in South America, is breached by hackers who manage to scrape user data before deleting devices from the companyÕs network.",Unknown,"Professional, scientific and technical",Hacktivism,BR,Link
,26/08/2023,-,-,NoEscape,Oswaldo Cruz Foundation (Fiocruz),The NoEscape ransomware gang claims responsibility for a cyber attack to Oswaldo Cruz Foundation (Fiocruz).,Malware,Other service activities,Cyber Crime,BR,Link
,26/08/2023,-,-,Akira,Edmonds School District,The Akira ransomware group adds the Edmonds School District to its list of victims.,Malware,Education,Cyber Crime,US,Link
,26/08/2023,-,-,Akira,Jasper High School,The Akira ransomware group adds the Jasper High School to its list of victims.,Malware,Education,Cyber Crime,US,Link
,27/08/2023,27/08/2023,27/08/2023,?,University of Michigan,"The University of Michigan takes all of its systems and services offline to deal with a cybersecurity incident, causing a widespread impact on online services the night before classes started.",Unknown,Education,Cyber Crime,US,Link
,27/08/2023,-,-,GhostSec,FANAP Behnama,"The GhostSec hacktivist group claims to have breached the FANAP Behnama software, Iran regimeÕs very own privacy-invading software, xposing 20GB of data including face recognition and motion detection systems that it says are used by the Iranian government to monitor and track its people.",Unknown,"Professional, scientific and technical",Hacktivism,IR,Link
,27/08/2023,-,-,?,Undisclosed contractor of the UK Met Police,"An IT contractor of the UK Met Police is hit with a cyber attack exposing the personal information of 47,000 officers and staff.",Unknown,"Professional, scientific and technical",Cyber Crime,GB,Link
