"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"57","06/09/2023","Since End of August 2023","Since End of August 2023","?","Instagram users","Researchers from Bitdefender discover a phishing campaign impersonating Instagram","Account Takeover","Individual","Cyber Crime",">1","Link"
"58","06/09/2023","Since End of August 2023","Since End of August 2023","?","BRD - Groupe Société Générale users","Researchers from Bitdefender discover a phishing campaign impersonating the financial institution BRD - Groupe Société Générale informing bank customers they need to use additional authentication methods to access their accounts.","Account Takeover","Finance and insurance","Cyber Crime","FR","Link"
"59","06/09/2023","Since End of August 2023","Since End of August 2023","?","Individuals","Researchers from Bitdefender discover multiple Ukraine-themed spam campaigns.","Scam","Individual","Cyber Crime",">1","Link"
"60","06/09/2023","Since End of August 2023","Since End of August 2023","?","Individuals in Italy","Researchers from Bitdefender discover an Illuminati-themed spam campaign targeting users in Italy","Scam","Individual","Cyber Crime","IT","Link"
"61","06/09/2023","Since End of August 2023","Since End of August 2023","?","Individuals in New Zealand","Researchers from Bitdefender discover a tax refund scam targeting New Zealanders.","Scam","Individual","Cyber Crime","NZ","Link"
"62","06/09/2023","Since End of August 2023","Since End of August 2023","?","Individuals in New Zealand","Researchers from Bitdefender discover a tax refund scam targeting New Zealanders.","Scam","Individual","Cyber Crime","NZ","Link"
"63","06/09/2023","-","-","?","MinnesotaWorks.net","The Department of Employment and Economic Development (DEED) in Minnesota notifies jobseekers of a data breach involving unauthorized access to their personal information at the MinnesotaWorks.net platform, after a person claiming to be an employee allegedly, viewed and copied user resume information without authorization.","Account Takeover","Public admin and defence, social security","Cyber Crime","US","Link"
"64","06/09/2023","-","-","?","St Augustine Academy","The St Augustine Academy suffers a ransomware attack.","Malware","Education","Cyber Crime","GB","Link"
"65","06/09/2023","-","-","Cactus","Seymours","The real estate agency Seymours is listed among the victims of the Cactus ransomware gang.","Malware","Real estate","Cyber Crime","GB","Link"
"66","06/09/2023","-","-","Cactus","Groupe Promotrans","The Groupe Promotrans is listed among the victims of the Cactus ransomware gang.","Malware","Transportation and storage","Cyber Crime","FR","Link"
"67","06/09/2023","-","-","Cactus","Mineman","Mineman, a marketing company for mining, is listed among the victims of the Cactus ransomware gang.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"68","06/09/2023","-","-","Cactus","Maxxd Trailers","Maxxd Trailers is listed among the victims of the Cactus ransomware gang.","Malware","Manufacturing","Cyber Crime","US","Link"
"69","06/09/2023","-","-","Cactus","Marfrig Global Foods","Marfrig Global Foods is listed among the victims of the Cactus ransomware gang.","Malware","Accommodation and food service","Cyber Crime","BR","Link"
"70","06/09/2023","Since July 2023","Since July 2023","Chinese threat actor","Android users in South Korea","Researchers from Cyble discover an Android Spyware campaign targeting Android users in South Korea.","Malware","Individual","Cyber Espionage","KR","Link"
"71","06/09/2023","'Recently'","'Recently'","?","Organizations in Australia, Poland, and Belgium","Researchers from Zscaler discover 'Steal-It', a campaign is leveraging the PowerShell script associated with Nishang, a legitimate red teaming tool to steal NTLMv2 hashes from compromised Windows systems primarily located in Australia, Poland, and Belgium.","Malware","Multiple Industries","Cyber Crime","AU BE PL","Link"
"72","06/09/2023","-","-","Play","Majestic Spice","The Play ransomware gang lists Majestic Spice among its victims.","Malware","Accommodation and food service","Cyber Crime","US","Link"
"73","06/09/2023","-","-","Play","Bordelon Marine","The Play ransomware gang lists Bordelon Marine among its victims.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"74","06/09/2023","-","-","Play","Master Interiors","The Play ransomware gang lists Master Interiors among its victims.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"75","06/09/2023","-","-","Play","Kikkerland Design","The Play ransomware gang lists Kikkerland Design among its victims.","Malware","Manufacturing","Cyber Crime","US","Link"
"76","06/09/2023","-","-","Play","Precisely","The Play ransomware gang lists Precisely among its victims.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"77","06/09/2023","-","-","Play","Micro Automation","The Play ransomware gang lists Micro Automation among its victims.","Malware","Professional, scientific and technical","Cyber Crime","DE","Link"
"78","06/09/2023","12/03/2023","14/03/2023","?","Amerita","Amerita, a subsidiary of PharMerica, files a notice of data breach after discovering that an unauthorized party was able to access and potentially acquire sensitive data from the company’s IT network.","Unknown","Human health and social work","Cyber Crime","US","Link"
"79","06/09/2023","18/04/2023","04/05/2023","?","Lyon Real Estate","Lyon Real Estate files a notice of data breach after discovering that an unauthorized party was able to access the company’s computer network through a vulnerability in a vendor application program used by Lyon","Vulnerability","Real estate","Cyber Crime","US","Link"
"80","06/09/2023","17/03/2023","17/03/2023","?","NOW Health Group","NOW Health Group reveals that the protected health information of 4,661 individuals was compromised in a phishing attack.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"81","07/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Johnson & Johnson Health Care Systems (Janssen)","Johnson & Johnson Health Care Systems (Janssen) informs its CarePath customers that their sensitive information was compromised in a MOVEit data breach involving IBM.","CVE-2023-34362 Vulnerability","Human health and social work","Cyber Crime","US","Link"
"82","07/09/2023","Since at least November 2021","-","?","Users in France, Switzerland, U.S., Canada, Algeria, Sweden, Germany, Tunisia, Madagascar, Singapore and Vietnam","Researchers from Cisco Talos discover a new campaign where cybercriminals are leveraging a legitimate Windows tool called 'Advanced Installer' to infect the computers of graphic designers with cryptocurrency miners.","Malware","Professional, scientific and technical","Cyber Crime","CA CH DE DZ FR MG SE SG TN US VN","Link"
"83","07/09/2023","'Recently'","'Recently'","Threat actors from North Korea","Security researchers worldwide","Researchers from Google's Threat Analysis Group (TAG) reveal that North Korean state hackers are again targeting security researchers in attacks using at least one zero-day vulnerability in an undisclosed popular software.","Targeted Attack","Individual","Cyber Espionage",">1","Link"
"84","07/09/2023","-","-","?","Unknown organization(s)","Apple releases emergency security updates to fix two new zero-day vulnerabilities (CVE-2023-41064 and CVE-2023-41061) exploited as part of a zero-click exploit chain (dubbed BLASTPASS) to deploy NSO Group's Pegasus commercial spyware in attacks targeting iPhone and Mac users.","CVE-2023-41064 and CVE-2023-41061 vulnerabilities","Multiple Industries","Cyber Espionage","N/A","Link"
"85","07/09/2023","Since the start of 2023","During 2023","Multiple threat actors from North Korea","Russian government and defense organizations","Researchers from Microsoft disclose that North Korean hacking groups have breached multiple Russian government and defense targets since the start of the year.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","RU","Link"
"86","07/09/2023","During the recent weeks'","During the recent weeks'","?","Crypto investors","Researchers from Check Point discover a new campaign abusing Google Looker Studio to create counterfeit cryptocurrency phishing websites that phish digital asset holders, leading to account takeovers and financial losses.","Account Takeover","Fintech","Cyber Crime",">1","Link"
"87","07/09/2023","Between February and April 2023","Between February and April 2023","Threat actors from Iran","U.S. aeronautical organization","A joint advisory published by CISA, the FBI, and the United States Cyber Command (USCYBERCOM) reveals that Iranian state-backed hacking groups have breached a U.S. aeronautical organization using exploits targeting critical Zoho ManageEngine (CVE-2022-47966) and Fortinet (CVE-2022-42475) vulnerabilities.","Targeted Attack","Professional, scientific and technical","Cyber Espionage","US","Link"
"88","07/09/2023","-","-","?","Multiple organization(s) in the U.S.","The U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds to its catalog of known exploited vulnerabilities a critical–severity issue tracked as CVE-2023-33246 that affects Apache’s RocketMQ distributed messaging and streaming platform.","CVE-2023-33246 Vulnerability","Unknown","N/A","US","Link"
"89","07/09/2023","End of August - Early September 2023","-","?","Fortress Trust","Fortress Trust discloses a theft of customers’ cryptocurrency last week, later revealed to total close to $15 million, stemming from a cyber attack suffered by Retool, a cloud provider.","Account Takeover","Fintech","Cyber Crime","US","Link"
"90","07/09/2023","-","-","victim","Traderie","In-game trading marketplaces Traderie and another marketplace, Nookazon, owned by the same parent company Akrew, alert users to a data breach impacting their personal information. A threat actor called “victim” claims to be selling the data of as many as 2.6 million users for $5,000 in bitcoin.","Unknown","Arts entertainment, recreation","Cyber Crime","US","Link"
"91","07/09/2023","Since December 2022","During March 2023","?","Users in the Middle East","Researchers from Group-IB Digital uncover a malicious campaign targeting users in the Middle East, and leveraging almost 900 scam pages with potential financial damage estimated at $280,000 between March-June 2023.","Scam","Individual","Cyber Crime",">1","Link"
"92","07/09/2023","-","-","Trigona","Hong Kong’s Cyberport","The Trigona ransomware gang claims to have hit the Hong Kong’s Cyberport, and to have stolen 436 GB of data.","Malware","Professional, scientific and technical","Cyber Crime","HK","Link"
"93","07/09/2023","07/09/2023","07/09/2023","Anonymous Sudan","Wells Fargo","Anonymous Sudan claims responsibility for a DDoS attack on Wells Fargo’s website","DDoS","Finance and insurance","Hacktivism","US","Link"
"94","07/09/2023","-","-","Cyb3r Drag0nz Team","Ministry of National Education in Morocco","The collective Cyb3r Drag0nz Team claims to have successfully breached the Ministry of National Education in Morocco.","Unknown","Public admin and defence, social security","Hacktivism","MA","Link"
"95","07/09/2023","Since at least May 2023","Since at least May 2023","?","Undisclosed resort in the U.S.","Researchers from Bitdefender discover financially motivated attackers developing custom malware to exploit multiple zero-day flaws in IRM-NG, a popular property management software used by resorts and hotels.","CVE-2023-39420, CVE-2023-39421, CVE-2023-39422, CVE-2023-39423, CVE-2023-39424 vulnerabilities","Accommodation and food service","Cyber Crime","US","Link"
"96","07/09/2023","-","-","?","Individuals","Researchers from Zscaler observe a surge in tech-support scams exploiting pirated movie streaming websites and X (formerly Twitter), with a noteworthy focus on the utilization of Windows Action Center notifications to display misleading warning messages to users.","Scam","Individual","Cyber Crime",">1","Link"
"97","07/09/2023","27/07/2023","06/08/2023","?","Lifeline Systems Company","Lifeline Systems Company files a notice of data breach after discovering that an unauthorized person accessed documents containing confidential data on the company’s computer network.","Unknown","Administration and support service","Cyber Crime","US","Link"
"98","07/09/2023","-","-","?","United Healthcare Services","United Healthcare Services files a notice of data breach involving “Unauthorized Access/Disclosure'' of sensitive information that was being stored on an affected network server.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"99","07/09/2023","-","09/07/2023","?","Ryders Health Management","Ryders Health Management confirms that unauthorized individuals gained access to its network and used ransomware to encrypt files.","Malware","Administration and support service","Cyber Crime","US","Link"
"100","07/09/2023","-","02/09/2023","Ragnar Locker","Do IT Consultants","The Ragnar Locker ransomware gang adds Do IT Consultants to their list of victims and claims to have stolen 613 GB of data.","Malware","Professional, scientific and technical","Cyber Crime","CA","Link"
"101","07/09/2023","-","-","LockBit 3.0","Proto Sign","The LockBit ransomware gang claims responsibility for a cyber attack to Proto Sign.","Malware","Professional, scientific and technical","Cyber Crime","IT","Link"
"102","07/09/2023","","","NoEscape","Omniatel","The NoEscape ransomware group claims responsibility for a cyber attack to Omniatel, with the alleged possession of 360 gb of data.","Malware","Finance and insurance","Cyber Crime","IT","Link"
"103","08/09/2023","Since at least June 2023","06/09/2023","?","Dymocks","Dymocks Booksellers warns customers their personal information was exposed in a data breach after the company's database was shared on hacking forums.","Unknown","Wholesale and retail","Cyber Crime","AU","Link"
"104","08/09/2023","-","-","Threat actor from China","Chinese-speaking users and the Uighur ethnic minority","Researchers from Kaspersky discover 'Evil Telegram' a campaign carried out via several malicious Telegram clones for Android on Google Play, installed over 60,000 times, infecting people with spyware that steals user messages, contacts lists, and other data, and appearing to be tailored for Chinese-speaking users and the Uighur ethnic minority.","Malware","Individual","Cyber Espionage","CN","Link"
"105","08/09/2023","07/09/2023","07/09/2023","?","Prominent American financial institution","Researchers from Akamai claim they identified and thwarted a massive distributed denial-of-service (DDoS) attack targeting a prominent American financial institution.","DDoS","Finance and insurance","Cyber Crime","US","Link"
"106","08/09/2023","Since July 2023","Since July 2023","?","Multiple organizations","Researchers from Zscaler detail a new malware loader, named HijackLoader, which has grown in popularity over the past few months.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"107","08/09/2023","-","-","Ransomed","Linktera","The Ransomed group adds Linktera to their dark web portal, claiming to have successfully gained unauthorized access to their database.","Malware","Professional, scientific and technical","Cyber Crime","TR","Link"
"108","08/09/2023","-","-","Five Families","Biostar","The hacktivist group known as “Five Families” claims responsibility for a cyber attack targeting Biostar, a computer hardware accessories manufacturer.","Unknown","Manufacturing","Hacktivism","TW","Link"
"109","08/09/2023","Since at least 08/09/2023","Since at least 08/09/2023","?","Individuals in India","Just one day prior to the G20 summit 2023, a surge in G20 scams is observed, targeting individuals in India.","Scam","Individual","Cyber Crime","IN","Link"
"110","08/09/2023","-","-","?","Washington DC-based organization with international offices","An individual employed by a Washington DC-based organization with international offices is targeted with NSO Group's Pegasus.","CVE-2023-41064 and CVE-2023-41061 vulnerabilities","Extraterritorial orgs and bodies","Cyber Espionage","US","Link"
"111","08/09/2023","29/05/2023","-","Clop AKA Lace Tempest, TA505, and FIN11","Community Trust Bank","Community Trust Bank provides notice of a data security incident after discovering that one of the company’s vendors experienced a data breach related to the vendor’s use of the file-transfer application MOVEit.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"112","08/09/2023","-","04/08/2023","Clop AKA Lace Tempest, TA505, and FIN11","Northfield Bank","Northfield Bank discloses a third-party data breach involving the commonly used file transfer application MOVEit.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"113","08/09/2023","-","09/02/2022","?","Sightpath Medical","Sightpath Medical files a notice of data breach on behalf of Sutter North Surgery Center after discovering that an unauthorized actor accessed certain files stored within its systems.","Unknown","Manufacturing","Cyber Crime","US","Link"
"114","08/09/2023","-","19/11/2022","?","Brady Martz & Associates","Brady Martz & Associates files a notice of data breach after discovering that an unauthorized party was able to access portions of the company’s computer network.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"115","08/09/2023","-","-","LockBit 3.0","Skokie-Morton Grove School District 69","The LockBit ransomware gang adds Skokie-Morton Grove School District 69 to their leak site.","Malware","Education","Cyber Crime","US","Link"
"116","08/09/2023","05/09/2023","05/09/2023","?","Decatur ISD","Decatur ISD suspects a cybersecurity attack is behind the disruptions to the school district’s internet and phone service.","Unknown","Education","Cyber Crime","US","Link"
