"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"33","19/09/2023","-","07/08/2023","Clop AKA Lace Tempest, TA505, and FIN11","St. Luke’s Health System","St. Luke’s Health System issues a notice saying that it had been notified by Nuance of the MOVEit breach, affecting 4,679 of their patients.","CVE-2023-34362 Vulnerability","Human health and social work","Cyber Crime","US","Link"
"34","19/09/2023","-","-","?","Jerusalem Mental Health Center","The Kfar Shaul Mental Health Center and the Eitanim psychiatric hospital, both part of Jerusalem Mental Health Center, are hit with a cyber attack.","Unknown","Human health and social work","Cyber Crime","IL","Link"
"35","20/09/2023","-","17/09/2023","USDoD","Unknown organization","Credit reporting firm TransUnion denies claims of a security breach after a threat actor known as USDoD leaked data allegedly stolen from the company's network.","Unknown","Unknown","Cyber Crime","N/A","Link"
"36","20/09/2023","Since 28/08/2023","Since 28/08/2023","P2PInfect","Multiple organizations in China, the United States, Germany, the United Kingdom, Singapore, Hong Kong and Japan","Researchers from Cado Security discover a 600x increase in malicious traffic by the  P2Pinfect botnet.","Malware","Multiple Industries","Cyber Crime","CN DE JP HK SG US","Link"
"37","20/09/2023","-","-","?","Air Canada","Air Canada discloses a cyber security incident in which hackers ""briefly"" obtained limited access to its internal systems.","Unknown","Transportation and storage","Cyber Crime","CA","Link"
"38","20/09/2023","Since mid-2021","Since mid-2021","Snatch","Organizations in the agriculture, IT and defense industries in the U.S.","The FBI and Cybersecurity and Infrastructure Security Agency (CISA) publish a warning on the activities of the Snatch ransomware gang targeting organizations in the agriculture, IT and defense industries in the U.S.","Malware","Multiple Industries","Cyber Crime","US","Link"
"39","20/09/2023","20/09/2023","20/09/2023","?","Donald Trump Jr.'s Twitter (X) account","The social media account of the former US President's son is apparently hacked and publishes some offensive posts, including that his dad had passed away.","Account Takeover","Individual","Cyber Crime","US","Link"
"40","20/09/2023","17/09/2023","17/09/2023","?","Destiny 2","Bungie reveals hat the login problems that hit Destiny 2 players over the weekend were actually due to a DDoS attack that slowed down the service.","DDoS","Arts entertainment, recreation","Cyber Crime","US","Link"
"41","20/09/2023","-","-","LUCR-3 (overlapping with Scattered Spider, Oktapus, UNC3944, and STORM-0875)","Fortune 2000 companies across various sectors, including Software, Retail, Hospitality, Manufacturing, and Telecoms.","Researchers from Permiso reveal the details of LUCR-3, a threat actor overlapping with Scattered Spider, Oktapus, UNC3944, and STORM-0875, targeting Fortune 2000 companies in different verticals.","Account Takeover","Multiple Industries","Cyber Crime",">1","Link"
"42","20/09/2023","'Recently'","'Recently'","?","Banking users in Mexico and Brazil","Researchers from Check Point discover a new campaign targeting Banking users in Mexico and Brazil through a variant of the BBTok malware.","Malware","Finance and insurance","Cyber Crime","BR MX","Link"
"43","20/09/2023","07/03/2023","-","Vice Society","Lakeland Community College","Lakeland Community College notifies 290,000 people of a data breach that may have compromised their personal, financial and health information. The Vice Society ransomware group claimed responsibility for the attack.","Malware","Education","Cyber Crime","US","Link"
"44","20/09/2023","During 2023","During 2023","?","Android users in Singapore","Police in SIngapore issues an advisory about a new Android scam, where attackers would initiate a factory reset on the infected devices after the malware executes unauthorised transactions on the phone’s i-banking app.","Malware","Finance and insurance","Cyber Crime","SG","Link"
"45","20/09/2023","Since 2009","-","U.S.","Huawei","China's Ministry of State Security (MSS) accuses the U.S. of breaking into Huawei's servers, stealing critical data, and implanting backdoors since 2009.","Targeted Attack","Professional, scientific and technical","Cyber Espionage","CN","Link"
"46","20/09/2023","Since early 2023","Since early 2023","?","Chinese-language speakers","Researchers from Proofpoint discover multiple campaigns targeting Chinese-language speakers. and distributing various malware families such as Sainbox RAT, Purple Fox, and a new trojan called ValleyRAT.","Malware","Individual","Cyber Crime","CN","Link"
"47","20/09/2023","-","-","Cyber Avengers","Israeli Railways","The pro-Iranian Cyber Avengers hacktivist group claims to have hit the Israeli Railways, supposedly revealing information about the electrical infrastructure of the country's railroad network.","Unknown","Transportation and storage","Hacktivism","IL","Link"
"48","20/09/2023","Between 2020 and July 2022","Between 2020 and July 2022","Gold Melody (AKA UNC961 and Prophet Spider)","Multiple organizations","Researchers from Secureworks reveal the details of Gold Melody, a financially motivated threat actor using known vulnerabilities, ordinary TTPs, and off-the-shelf tools to exploit unpatched servers.","Multiple vulnerabilities","Multiple Industries","Cyber Crime",">1","Link"
"49","20/09/2023","-","-","?","BMO Bank","BMO Bank files a notice of data breach after discovering that information entrusted to the company was accessible to an unauthorized party.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"50","20/09/2023","During November 2022","During November 2022","?","Crown Point Community School","Crown Point Community School reveals to have been the victim of a ransomware attack costing $1M to resolve.","Malware","Education","Cyber Crime","US","Link"
"51","20/09/2023","20/09/2023","20/09/2023","?","Balancer","Balancer, an ethereum-based automated market maker, on suffers a security breach that resulted in a loss of $238,000, attributing the compromise to a social engineering attack on the domain registrar EuroDNS.","Account Takeover","Fintech","Cyber Crime","N/A","Link"
"52","21/09/2023","-","-","?","Unknown organization(s)","Apple releases emergency security updates to patch CVE-2023-41991, CVE-2023-41992, and CVE-2023-41993, three new zero-day vulnerabilities exploited in attacks targeting iPhone and Mac users.","CVE-2023-41991, CVE-2023-41992, CVE-2023-41993 Vulnerabilities","Unknown","N/A","N/A","Link"
"53","21/09/2023","During August 2023","Since at least August 2023","Sandman","Telecommunication service providers in the Middle East, Western Europe, and South Asia","Researchers from SentinelOne and QGroup GmbH discover a previously unknown threat actor dubbed 'Sandman' targeting telecommunication service providers in the Middle East, Western Europe, and South Asia, using a modular info-stealing malware named 'LuaDream.'","Targeted Attack","Information and communication","Cyber Espionage",">1","Link"
"54","21/09/2023","21/09/2023","21/09/2023","Russian threat actors","Government of Bermuda","The Government of British overseas territory Bermuda has linked a cyberattack affecting all its departments' IT systems since Thursday to hackers based out of Russia.","Unknown","Public admin and defence, social security","N/A","BM","Link"
"55","21/09/2023","During November 2021","During November 2021","?","Marymount Manhattan College (MMC)","Marymount Manhattan College (MMC) if forced to invest $3.5 million in cybersecurity after a breach affecting 200,000 individuals following a ransomware attack.","Malware","Education","Cyber Crime","US","Link"
"56","21/09/2023","-","20/09/2023","?","Auckland University of Technology","The Auckland University of Technology is hit with a Monti ransomware attack.","Malware","Education","Cyber Crime","NZ","Link"
"57","21/09/2023","-","-","ALPHV AKA BlackCat","Progressive Leasing","Progressive Leasing discloses a ransomware attack. The ALPHV ransomware gang claims responsibility for the attack.","Malware","Finance and insurance","Cyber Crime","US","Link"
"58","21/09/2023","14/09/2023","-","?","City of Fort Lauderdale","The Fort Lauderdale Police Department investigates a financial fraud incident involving the City of Fort Lauderdale, which lost $1.2 million dollars in a phishing scam.","Account Takeover","Public admin and defence, social security","Cyber Crime","US","Link"
"59","21/09/2023","During 2023","During 2023","APT29","Foreign embassies in Ukraine","Researchers from Mandiant and Google’s Threat Analysis Group (TAG) reveal an increase in the frequency and scope of APT29 phishing operations centered on foreign embassies in Ukraine.","Targeted Attack","Public admin and defence, social security","Cyber Espionage",">1","Link"
"60","21/09/2023","'Recently'","'Recently'","?","Customers of hotels, booking sites, and travel agents","Researchers from Akamai discover an infostealer campaign targeting customers of hotels, booking sites, and travel agents.","Malware","Accommodation and food service","Cyber Crime",">1","Link"
"61","21/09/2023","During 2021","During 2021","APT34, AKA OilRig, Cobalt Gypsy, IRN2 and Helix Kitten","Organizations in Israel","Researchers from ESET reveal the details of Outer Space, a campaign carried out by the Iranian threat actor APT34 targeting organizations in Israel during 2021.","Targeted Attack","Multiple Industries","Cyber Espionage","IL","Link"
"62","21/09/2023","During 2022","During 2022","APT34, AKA OilRig, Cobalt Gypsy, IRN2 and Helix Kitten","Organizations in Israel","Researchers from ESET reveal the details of Juicy Mix, a campaign carried out by the Iranian threat actor APT34 targeting organizations in Israel during 2022.","Targeted Attack","Multiple Industries","Cyber Espionage","IL","Link"
"63","21/09/2023","Since at least 2022","During Q2 2023","HiddenGh0st","Multiple organizations","Researchers from AhnLab discover HiddenGh0st, a variant of the Gh0st RAT, distributing the Hidden rootkit and targeting poorly managed MS-SQL servers, and designed to conceal its presence and steal sensitive information.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"64","21/09/2023","-","-","?","Undisclosed company in Pakistan","More than 2 million Pakistani citizens are facing risk of data leak as attackers get access to a private company-made database used by hundreds of restaurants.","Unknown","Professional, scientific and technical","Cyber Crime","PK","Link"
"65","21/09/2023","02/11/2023","-","?","Frax Outsourcing","Frax Outsourcing files a notice of data breach after determining that it was the recent victim of a cyberattack.","Account Takeover","Administration and support service","Cyber Crime","US","Link"
"66","22/09/2023","-","21/09/2023","?","T-Mobile authorized retailer","T-Mobile denies suffering another data breach following reports that a threat actor dubbed 'emo' leaked a large database (89 GB ZIP archive) allegedly containing T-Mobile employees’ data, pointing the finger to an authorized retailer.","Unknown","Wholesale and retail","Cyber Crime","US","Link"
"67","22/09/2023","-","20/09/2023","?","Nansen","Ethereum blockchain analytics firm Nansen asks a subset of its users to reset passwords following a recent data breach at its authentication provider.","Account Takeover","Finance and insurance","Cyber Crime","SG","Link"
"68","22/09/2023","During August and September 2023","-","?","Former Egyptian MP Ahmed Eltantawy","Security researchers with the Citizen Lab and Google's Threat Analysis Group (TAG) reveal that three zero-days vulnerabilities patched by Apple (CVE-2023-41991, CVE-2023-41992, and CVE-2023-41993) were abused as part of an exploit chain to install Cytrox's Predator spyware to target former Egyptian MP Ahmed Eltantawy.","Targeted Attack","Individual","Cyber Espionage","EG","Link"
"69","22/09/2023","Six months between 2022 and 2023.","-","Gelsemium","Governmental entities in Southeast Asia","Researchers from Palo Alto discover a new campaign by the advanced persistent threat (APT) tracked as Gelsemium targeting a Southeast Asian government.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","N/A","Link"
"70","22/09/2023","-","-","Stealth Falcon (aka Project Raven or FruityArmor)","Government agency in the Middle East","Researchers from ESET discover a novel and sophisticated backdoor malware named 'Deadglyph' used in a cyberespionage attack against a government agency in the Middle East by the Stealth Falcon APT, a state-sponsored group from the United Arab Emirates (UAE).","Targeted Attack","Public admin and defence, social security","Cyber Espionage","N/A","Link"
"71","22/09/2023","22/09/2023","22/09/2023","Medusa","Philippine Health Insurance Corporation (PhilHealth)","The Philippine Health Insurance Corporation (PhilHealth), the government organization that manages the universal healthcare system of the Philippines, discovers an information security incident. The Medusa ransomware gang claims responsibility for the attack.","Malware","Human health and social work","Cyber Crime","PH","Link"
"72","22/09/2023","22/09/2023","22/09/2023","?","Multiple Crimean Internet providers","Crimean authorities reveal that their entire internet infrastructure is taken down, causing outages on the peninsula, with multiple Internet providers affected at once.","DDoS","Information and communication","N/A","UA","Link"
"73","22/09/2023","Between 30/05/2023 and 31/05/2023","31/05/2023","Clop AKA Lace Tempest, TA505, and FIN11","Financial Institution Service","Financial Institution Service files a notice of data breach after discovering that the vulnerability in the file-transfer application MOVEit allowed attackers to access the personal information of more than 750,000 people.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"74","22/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Johnson Financial Group","Johnson Financial Group files a notice of data breach after discovering that the vulnerability in the file-transfer application MOVEit allowed attackers to access the personal information of more than 750,000 people.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"75","22/09/2023","20/09/2023","","?","Hong Kong Consumer Council","The Hong Kong Consumer Council is hit with a ransomware attack. 25,000 individuals are affected.","Malware","Other service activities","Cyber Crime","HK","Link"
"76","22/09/2023","-","-","EvilBamboo (formerly named Evil Eye)","Tibetan, Uyghur, and Taiwanese individuals and organizations","Researchers from Volexity discover several long-running and currently active campaigns undertaken by the Chinese threat actor tracked as EvilBamboo (formerly named Evil Eye) targeting Tibetan, Uyghur, and Taiwanese individuals and organizations.","Targeted Attack","Multiple Industries","Cyber Espionage","CN TW","Link"
"77","22/09/2023","Since early 2023","Since early 2023","Stately Taurus (AKA Mustang Panda)","Governmental entities in Southeast Asia","Researchers from Palo Alto Networks discover a cluster of malicious cyber espionage activities (tracked as CL-STA-0044), attributed to the well-known Chinese group Stately Taurus (AKA Mustang Panda), targeting Governmental entities in Southeast Asia.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","N/A","Link"
"78","22/09/2023","Since early 2023","Since early 2023","Alloy Taurus (AKA GALLIUM)","Governmental entities in Southeast Asia","Researchers from Palo Alto Networks discover a cluster of malicious cyber espionage activities (tracked as CL-STA-0045), attributed to the well-known Chinese group Alloy Taurus (AKA GALLIUM), targeting Governmental entities in Southeast Asia.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","N/A","Link"
"79","22/09/2023","-","-","?","OrthoAlaska","OrthoAlaska files a notice of data breach after discovering that confidential information that had been entrusted to the company was subject to unauthorized access.","Unknown","Human health and social work","Cyber Crime","US","Link"
"80","22/09/2023","24/02/2023","25/02/2023","?","LCS Financial Services","LCS Financial Services files a notice of data breach after discovering that hackers were able to access the company’s computer system.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"81","22/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","UBS Financial Services","Sovos Compliance files another notice of data breach on behalf of UBS Financial Services affected by a data breach at Sovos involving the MOVEit file transfer application.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"82","22/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Atlantic Shareholder Services","Sovos Compliance files another notice of data breach on behalf of Atlantic Shareholder Services affected by a data breach at Sovos involving the MOVEit file transfer application.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"83","22/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Patelco Credit Union","Sovos Compliance files another notice of data breach on behalf of Patelco Credit Union affected by a data breach at Sovos involving the MOVEit file transfer application.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"84","22/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Bangor Savings Bank","Sovos Compliance files another notice of data breach on behalf of Bangor Savings Bank affected by a data breach at Sovos involving the MOVEit file transfer application.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"85","22/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Pan-American Life Insurance Group","Sovos Compliance files another notice of data breach on behalf of Pan-American Life Insurance Group affected by a data breach at Sovos involving the MOVEit file transfer application.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"86","22/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Celink","Sovos Compliance files another notice of data breach on behalf of Celink affected by a data breach at Sovos involving the MOVEit file transfer application.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"87","22/09/2023","Since at least Spring 2023","During Spring 2023","?","Undisclosed online thesaurus site","Researchers from Group-IB discover a hidden cryptojacking campaign on an online thesaurus with more than five million visits per month, distributing the XMRig Coinminer.","Malware","Other service activities","Cyber Crime","N/A","Link"
"88","22/09/2023","13/09/2023","-","ALPHV AKA BlackCat","Pain Care Specialists","Pain Care Specialists are the victim of a ransomware attack by BlackCat/AlphV. The threat actors add the medical entity to their leak sit. with some files with personal information on employees and patients, part of an alleged 150GB of data stolen.","Malware","Human health and social work","Cyber Crime","US","Link"
"89","22/09/2023","-","02/09/2023","NoEscape","Mulkay Cardiology Consultants","The NoEscape ransomware gang lists Mulkay Cardiology Consultants to their leak site, claiming to have stolen 60GB of data on more than 30,000 patients.","Malware","Human health and social work","Cyber Crime","US","Link"
"90","22/09/2023","During March 2021","During March 2021","-","Broomfield Skilled Nursing and Rehabilitation Center","Broomfield Skilled Nursing and Rehabilitation Center reaches an agreement for a March 2021 data breach, when t two employee email accounts were compromised.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"91","22/09/2023","11/10/2021","-","?","AIDS Alabama","AIDS Alabama discovers that an unauthorized third party accessed its network and starts notifying the affected patients.","Unknown","Human health and social work","Cyber Crime","US","Link"
"92","22/09/2023","12/07/2023","25/07/2023","?","Navvis & Company","Navvis & Company, a provider of health management services to healthcare organizations, provides notice of a recent data privacy event that may have affected the personal and protected health information related to certain individuals.","Unknown","Administration and support service","Cyber Crime","US","Link"
"93","23/09/2023","-","-","?","OpenSea","A third-party security incident may have reportedly exposed user information of NFT marketplace OpenSea, including API keys.","Unknown","Fintech","Cyber Crime","US","Link"
"94","24/09/2023","-","-","?","TikTok users","TikTok is flooded with videos promoting fake nude celebrity photo leaks used to push referral rewards for the Temu online megastore.","Scam","Individual","Cyber Crime",">1","Link"
"95","24/09/2023","-","-","?","Cook County Health and Hospitals System","Cook County Health and Hospitals System (CCH) notifies a data breach involving an external vendor, Perry Johnson & Associates (PJ&A), previously providing medical transcription services for CCH.","Unknown","Human health and social work","Cyber Crime","US","Link"
"96","25/09/2023","23/09/2023","23/09/2023","?","Mixin Network","Mixin Network, an open-source, peer-to-peer transactional network for digital assets, announces that deposits and withdrawals are suspended effective immediately due to a $200 million hack the platform suffered.","Unknown","Fintech","Cyber Crime","HK","Link"
"97","25/09/2023","Since at least August 2023","During August 2023","Xenomorph","Android users in the United States, Canada, Spain, Italy, Portugal, and Belgium","Security researchers from ThreatFabric discover a new campaign distributing a new version of the Xenomorph malware to Android users in the United States, Canada, Spain, Italy, Portugal, and Belgium.","Malware","Individual","Cyber Crime","BE CA ES IT PT US","Link"
"98","25/09/2023","Since at least June 2023","Since at least June 2023","?","Multiple organizations","Researchers from Dr.Web reveal that threat actors are actively exploiting CVE-2023-32315, a high-severity vulnerability in Openfire messaging servers to encrypt servers with ransomware and deploy cryptominers.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"99","25/09/2023","-","-","Clop AKA Lace Tempest, TA505, and FIN11","Hospital for Sick Children (AKA SickKids)","The Hospital for Sick Children, more commonly known as SickKids, discloses to be among the healthcare providers impacted by the recent breach at BORN Ontario.","CVE-2023-34362 Vulnerability","Human health and social work","Cyber Crime","CA","Link"
"100","25/09/2023","-","-","AtlasCross","Multiple organizations","Researchers from NSFOCUS discover a new APT group named 'AtlasCross' targeting organizations with two previously undocumented trojans, DangerAds and AtlasAgent, and using phishing lures impersonating the American Red Cross to deliver backdoor malware.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"101","25/09/2023","During June 2023","During June 2023","Akira","KNP Logistics","KNP Logistics, described as one of the United Kingdom’s largest privately owned logistics groups, declares itself insolvent, blaming a ransomware attack, claimed by the Akira group, back in June.","Malware","Administration and support service","Cyber Crime","GB","Link"
"102","25/09/2023","-","-","ALPHV AKA BlackCat","Phil-Data Business Systems","The BlackCat ransomware gang adds Phil-Data Business Systems to the list of its victims.","Malware","Professional, scientific and technical","Cyber Crime","PH","Link"
"103","25/09/2023","-","-","ALPHV AKA BlackCat","Clarion","The BlackCat ransomware gang adds Clarion to the list of its victims.","Malware","Manufacturing","Cyber Crime","PH","Link"
"104","25/09/2023","-","-","ALPHV AKA BlackCat","MNGI Digestive Health","The BlackCat ransomware gang adds MNGI Digestive Health to the list of its victims.","Malware","Human health and social work","Cyber Crime","PH","Link"
"105","25/09/2023","During September 2023","During September 2023","Smishing Triad","Organizations in the UAE","Researchers from Resecurity discover a new campaign by the ‘Smishing Triad’ cybercrime group expanding its actions into the United Arab Emirates (UAE).","Account Takeover","Multiple Industries","Cyber Crime","UAE","Link"
"106","25/09/2023","'Recently'","'Recently'","UAC-0154","Ukraine’s military","Researchers from Securonix discover STARK#VORTEX, a campaign actively targeting Ukraine’s military with malware-laced lure files themed as UAVs service manuals delivering the MerlinAgent payload.","Targeted Attack","Public admin and defence, social security","Cyber Crime","UA","Link"
