"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"11","17/01/2024","17/01/2024","17/01/2024","NoName057(16)","Several Government Websites in Switzerland","A DDoS attack claimed by the pro-Russian group NoName057(16), temporarily disrupts access to a number of government websites, following Ukrainian President Volodymyr Zelensky’s visit to Davos.","DDoS","Public admin and defence, social security","Hacktivism","CH","Link"
"12","17/01/2024","-","-","?","Multiple organizations","Researchers from Huntress reveal that ransomware actors are again using TeamViewer to gain initial access to organization endpoints and attempt to deploy encryptors based on the leaked LockBit ransomware builder.","Ransomware","Multiple Industries","Cyber Crime",">1","Link"
"13","17/01/2024","-","-","LockBit 3.0","Foxsemicon Integrated Technology","Foxsemicon Integrated Technology, a subsidiary of Taiwanese electronics giant Foxconn, appears to have been targeted by the notorious LockBit ransomware group, which claims to have exfiltrated 5 Tb of data.","Ransomware","Manufacturing","Cyber Crime","TW","Link"
"14","17/01/2024","06/12/2023","-","?","Clearview Resources","Clearview Resources, a Canadian energy producer, discloses details surrounding a cyberattack that incurred a financial setback of US$1.5 million for the company.","Unknown","Electricity, gas steam, air conditioning","Cyber Crime","CA","Link"
"15","17/01/2024","-","-","?","Indian Air Force","Researchers from Cyble uncover a new espionage campaign potentially targeting the Indian Air Force with the Go Stealer information-stealing malware.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","IN","Link"
"16","17/01/2024","29/06/2023","30/06/2023","?","Dawson James Securities","Dawson James Securities files a notice of data breach after discovering that an unauthorized party was able to access portions of the company’s computer network.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"17","18/01/2024","-","20/09/2023","?","Multiple organizations","A new dataset named Naz.API contains 71 million email addresses from 1 billion credentials compiled using credential stuffing lists and data stolen by information-stealing malware.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"18","18/01/2024","During January 2024","During January 2024","?","Multiple organizations","Researchers from Cado Security discover a new campaign targeting vulnerable Docker services, deploying an XMRig miner and the 9hits viewer app on compromised hosts, allowing a dual monetization strategy.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"19","18/01/2024","During 2023","During 2023","COLDRIVER (a.k.a UNC4057, Star Blizzard and Callisto)","Ukraine, NATO countries, academic institutions and NGOs","Researchers Google TAG (Threat Analysis Group) reveal that the COLDRIVER Russian-backed hacking group is pushing Spica, a previously unknown backdoor malware using payloads masquerading as a PDF decryption tool.","Targeted Attack","Public admin and defence, social security","Cyber Espionage",">1","Link"
"20","18/01/2024","-","-","?","Multiple organizations","CISA warns that CVE-2023-35082, a critical authentication bypass vulnerability in Ivanti's Endpoint Manager Mobile (EPMM) and MobileIron Core device management software (patched in August 2023) is now under active exploitation.","CVE-2023-35082 Vulnerability","Unknown","N/A","N/A","Link"
"21","18/01/2024","-","-","?","Individuals in China","Researchers from Jamf discover a series of pirated macOS applications modified to communicate to attacker infrastructure, and hosted on Chinese pirating websites.","Malware","Individual","Cyber Crime","CN","Link"
"22","18/01/2024","Since at least 11/01/2024","11/01/2024","TA866","Organizations in North America","Researchers from Proofpoint identify a new phishing email campaign from TA866 after a hiatus of nine months.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"23","18/01/2024","'Over the past few weeks'","'Over the past few weeks'","Multiple threat actors","Multiple organizations","Researchers from Trustwave warn of a ""notable increase"" in threat actor activity actively exploiting CVE-2023-46604, a now-patched flaw in Apache ActiveMQ to deliver the Godzilla web shell on compromised hosts.","CVE-2023-46604 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"24","18/01/2024","Since at least mid-November 2023","Mid-November 2023","?","Multiple organizations","Researchers from Trellix discover NS-STEALER, a new Java-based ""sophisticated"" information stealer that uses a Discord bot to exfiltrate sensitive data from compromised hosts.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"25","18/01/2024","Since March 2022","Since March 2022","Mimo","Multiple organizations","Researchers from AhnLab reveal the details of a threat actor dubbed Mimo, exploiting multiple vulnerabilities to install coinminer and the Mimus ransomware.","Multiple vulnerabilities (Log4Shell CVE-2021-44228, WSO2 CVE-2022-29464, Atlassian Confluence CVE-2022-26134, PaperCut CVE-2023–27350, Apache ActiveMQ CVE-2023-46604","Multiple Industries","Cyber Crime",">1","Link"
"26","18/01/2024","Between late March and mid-November 2023","-","?","US Health Department","Threat actors stole about $7.5 million from the US Health Department, after accessing an HHS system that processes civilian grant payments.","Account Takeover","Public admin and defence, social security","Cyber Crime","US","Link"
"27","18/01/2024","27/12/2023","27/12/2023","Akira","Denham","The Akira ransomware operation claims responsibility for a cyber attack to Denham, a denim brand in the Netherlands. Fey days later the company confirms the cyber attack.","Ransomware","Manufacturing","Cyber Crime","NL","Link"
"28","18/01/2024","-","-","?","Multiple organizations in Portugal","Researchers from Morphisec discover a campaign delivering a new version of the Chae$ malware employing advanced code polymorphism to bypass antivirus detection.","Malware","Multiple Industries","Cyber Crime","PT","Link"
"29","18/01/2024","-","18/10/2023","?","Community Memorial Healthcare","Community Memorial Healthcare (CMH) files a notice of data breach after discovering that an unauthorized party had accessed the company’s IT network.","Unknown","Human health and social work","Cyber Crime","US","Link"
"30","18/01/2024","12/12/2023","12/12/2023","?","Crace Medical Centre","Threat actors break into the medical records at Crace Medical Centre.","Unknown","Human health and social work","Cyber Crime","AU","Link"
"31","18/01/2024","Since April 2023","Since April 2023","?","Individuals in the crypto space","Security researchers at Blockfence uncover a scam responsible for creating more than 1,300 fraudulent crypto tokens since April 2023, swindling $32 million from 42,000 victims.","Scam","Fintech","Cyber Crime",">1","Link"
"32","19/01/2024","-","-","?","Multiple organizations","VMware confirms that CVE-2023-34048, a critical vCenter Server remote code execution vulnerability patched in October is now under active exploitation.","CVE-2023-34048 Vulnerability","Multiple Industries","N/A","N/A","Link"
"33","19/01/2024","Since at least late 2021","-","UNC3886","Multiple organizations","Researchers from Mandiant reveal that the UNC3886, a Chinese threat group, has been exploiting the CVE-2023-34048 critical vCenter Server vulnerability as a zero-day since at least late 2021.","CVE-2023-34048 Vulnerability","Multiple Industries","Cyber Espionage",">1","Link"
"34","19/01/2024","Since at least 17/01/2024","-","?","Payoneer users in Argentina","Numerous Payoneer users in Argentina report waking up to find that their 2FA-protected accounts were hacked and funds stolen after receiving SMS OTP codes while they were sleeping.","Unknown Vulnerability","Fintech","Cyber Crime","AR","Link"
"35","19/01/2024","During November 2023","12/01/2024","Midnight Blizzard a.k.a. Cozy Bear, APT29, and Nobelium","Microsoft","Microsoft warns that some of its corporate email accounts were breached and data stolen by a Russian state-sponsored hacking group known as Midnight Blizzard.","Password Spray","Professional, scientific and technical","Cyber Espionage","US","Link"
"36","19/01/2024","17/01/2024","-","?","Trezor","Trezor issues a security alert after identifying a data breach due to unauthorized access to their third-party support ticketing portal.","Unknown","Manufacturing","Cyber Crime","RU","Link"
"37","19/01/2024","-","21/12/2023","?","Jason's Deli","Jason's Deli warns of a data breach in notifications sent to customers of its online platform stating that their personal data was exposed in credential stuffing attacks.","Credential Stuffing","Accommodation and food service","Cyber Crime","US","Link"
"38","19/01/2024","Mid-January 2024","19/01/2024","?","Veolia North America","Veolia North America, a subsidiary of transnational conglomerate Veolia, discloses a ransomware attack that impacts systems part of its Municipal Water division and disrupts its bill payment systems.","Ransomware","Water supply, waste mgmt, remediation","Cyber Crime","US","Link"
"39","19/01/2024","Since at least 2019","During September 2023","Parrot TDS","Multiple organizations","Researchers from Palo Alto Networks reveal that the Parrot TDS (Traffic Distribution System) is still very active and its operators continue to work on making their JavaScript injections harder to detect and remove.","Traffic Distribution System (TDS)","Multiple Industries","Cyber Crime",">1","Link"
"40","19/01/2024","Since 09/01/2024","12/01/2024","?","Multiple organizations","Researchers from Phylum discover 'oscompatible', a malicious package uploaded to the npm registry deploying a trojanized version of AnyDesk on compromised Windows machines.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"41","19/01/2024","Since September 2023","Since September 2023","?","Multiple organizations","Researchers from Zscaler discover a new campaign delivering the ZLoader (a.k.a. Terdot, DELoader, or Silent Night) malware, nearly two years after the botnet's infrastructure was dismantled in April 2022.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"42","19/01/2024","During 2023","During 2023","?","Passenger Rail Agency of South Africa (PRASA)","South Africa's railway agency (PRASA) discloses that it lost some 30.6 million rand (US$1.6 million) after the transport network fell victim to a phishing scam.","Account Takeover","Transportation and storage","Cyber Crime","ZA","Link"
"43","19/01/2024","19/01/2024","19/01/2024","?","Canterbury City Council","Canterbury City Council takes some of its public-facing systems offline due to an ongoing cybersecurity issue.","Unknown","Public admin and defence, social security","Cyber Crime","GB","Link"
"44","19/01/2024","19/01/2024","19/01/2024","?","Dover District Council","Dover District Council takes some of its public-facing systems offline due to an ongoing cybersecurity issue.","Unknown","Public admin and defence, social security","Cyber Crime","GB","Link"
"45","19/01/2024","19/01/2024","19/01/2024","?","Thanet District Council","Thanet District Council takes some of its public-facing systems offline due to an ongoing cybersecurity issue.","Unknown","Public admin and defence, social security","Cyber Crime","GB","Link"
"46","19/01/2024","19/01/2024","19/01/2024","?","Clackamas Community College","Clackamas Community College suffers a cybersecurity incident and is forced to cancel all classes.","Unknown","Education","Cyber Crime","US","Link"
"47","19/01/2024","During January 2024","During January 2024","?","Ukrainian government entities and companies","Researchers from AhnLab identify multiple instances of the SmokeLoader malware distributed to Ukrainian government entities and companies, including the Department of Justice, public institutions, insurance companies, medical institutions, construction companies, and manufacturing companies.","Malware","Multiple Industries","Cyber Crime","UA","Link"
"48","19/01/2024","Throughout Q2 and Q3 2023","Throughout Q2 and Q3 2023","?","Multiple organizations","Researchers from Kroll observe an increased use of the malicious “SYSTEMBC” tool to maintain access in a compromised network.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"49","19/01/2024","-","20/01/2024","?","LoanPro","Above Lending files a notice of data breach after discovering that an unauthorized party was able to access LoanPro’s IT network.","Unknown","Fintech","Cyber Crime","US","Link"
"50","19/01/2024","-","17/10/2023","?","First Financial Security","First Financial Security (FFS) files a notice of data breach after discovering that the company was recently targeted in a ransomware attack.","Ransomware","Finance and insurance","Cyber Crime","US","Link"
"51","19/01/2024","31/07/2023","02/08/2023","?","Sirius Federal","Sirius Federal files a notice of data breach after discovering that files stored on the company’s IT network were subject to unauthorized access.","Unknown","Administration and support service","Cyber Crime","US","Link"
"52","19/01/2024","Between 19/05/2023 and  21/05/2023","'Recently'","?","Columbus Regional Healthcare System","Columbus Regional Healthcare System (CRHS) files a notice of data breach after discovering that hackers were able to remove personal information from the company’s computer network.","Unknown","Human health and social work","Cyber Crime","US","Link"
"53","19/01/2024","-","20/09/2023","?","Ashford","Ashford files a notice of data breach after discovering that an unauthorized actor was able to access and acquire information stored on the company’s IT network.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"54","19/01/2024","-","20/10/2023","Phobos","Primary Health & Wellness Center","Primary Health & Wellness Center provides a public notice of a ransomware incident.","Ransomware","Human health and social work","Cyber Crime","US","Link"
"55","20/01/2024","20/01/2024","20/01/2024","?","Individuals in the U.S.","In a phone message, a voice edited to sound like Biden urges voters in New Hampshire not to cast their ballots in Tuesday’s Democratic primary.","Deepfake","Individual","Cyber Crime","US","Link"
"56","20/01/2024","-","-","LockBit 3.0","East Valley Institute of Technology","The LockBit ransomware gang claims responsibility for a cyber attack to East Valley Institute of Technology.","Ransomware","Education","Cyber Crime","US","Link"
"57","20/01/2024","-","-","LockBit 3.0","Pratt Institute","The LockBit ransomware gang claims responsibility for a cyber attack to Pratt Institute.","Ransomware","Education","Cyber Crime","US","Link"
"58","21/01/2024","Since January 2023","Since January 2023","?","Individuals","A widespread Facebook phishing campaign leads unsuspecting users to a website that steals the Facebook credentials.","Account Takeover","Individual","Cyber Crime",">1","Link"
"59","21/01/2024","19/01/2024","19/01/2024","Akira","Tietoevry","Finnish IT services and enterprise cloud hosting provider Tietoevry suffers an Akira ransomware attack impacting cloud hosting customers in one of its data centers in Sweden.","Ransomware","Professional, scientific and technical","Cyber Crime","SE","Link"
"60","21/01/2024","-","-","LockBit 3.0","Subway","Sandwich chain Subway launches an investigation after the notorious LockBit ransomware group claims over the weekend that it hacked into the company’s systems and stole vast amounts of information.","Ransomware","Accommodation and food service","Cyber Crime","US","Link"
"61","21/01/2024","Since 19/01/2024","19/01/2024","Threat actors from Russia","Monobank","Monobank, Ukraine’s largest mobile-only bank, is hit with a DDoS attack.","DDoS","Finance and insurance","Cyber Warfare","UA","Link"
"62","21/01/2024","-","-","?","Finham Park Multi Academy Trust","The Finham Park Multi Academy Trust suffers three ransomware attacks.","Ransomware","Education","Cyber Crime","GB","Link"
"63","22/01/2024","19/01/2024","22/01/2024","?","Multiple organizations","Researchers from Shadowserver are observing exploitation attempts for the CVE-2023-22527 remote code execution flaw vulnerability that affects outdated versions of Atlassian Confluence servers.","CVE-2023-22527 Vulnerability","Multiple Industries","N/A","N/A","Link"
"64","22/01/2024","During December 2023","During December 2023","?","macOS users in the crypto space in the US and Germany","Researchers from Kaspersky discover a campaign where users are using a stealthy method to deliver to macOS users cryptowallet-stealing malware, named Activator, through DNS records that hide malicious scripts.","Malware","Fintech","Cyber Crime","DE US","Link"
"65","22/01/2024","-","-","?","Multiple organizations","Apple releases security updates to address CVE-2024-23222, a zero-day vulnerability exploited in attacks that could impact iPhones, Macs, and Apple TVs.","CVE-2024-23222 Vulnerability","Multiple Industries","N/A","N/A","Link"
"66","22/01/2024","During December 2023","During December 2023","ScarCruft a.k.a. APT37, InkySquid, RedEyes, Ricochet Chollima, and Ruby Sleet","Media organizations and high-profile experts in North Korean affairs","Researchers from Sentinel One unveil a new campaign targeting media organizations and high-profile experts in North Korean affairs, orchestrated by the threat actor known as ScarCruft.","Targeted Attack","Information and communication","Cyber Espionage","KR","Link"
"67","22/01/2024","Since 28/09/2023","Since 28/09/2023","'WS'","Multiple organizations","Researchers from Fortinet discover malicious packages on the open-source Python Package Index (PyPI) repository (nigpal, figflix, telerer, seGMM, fbdebug, sGMM, myGens, NewGends, and TestLibs111) that deliver an information stealing malware called WhiteSnake Stealer on Windows systems.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"68","22/01/2024","-","-","9Near – Hacktivist","Thai Public Health Ministry’s Immunization Centre.","A threat actor named '9Near – Hacktivist' claims to leak 55 million records allegedly taken from the Thai Public Health Ministry’s Immunization Centre.","Unknown","Human health and social work","Cyber Crime","TH","Link"
"69","22/01/2024","-","11/1/2024","Naraka'","Chula Book","An individual known as Naraka lists a data dump for sale on breachforums.is, featuring one of Thailand's largest bookstores called Chula Book. The breach affects over 160,000 users.","Unknown","Wholesale and retail","Cyber Crime","TH","Link"
"70","22/01/2024","-","30/12/2023","?","Unknown organization in Thailand","The operators of the UFO Market on Telegram put on sale stolen data with 538,418 records featuring personal identifiable information (PII) of Thai individuals, encompassing details like citizens' ID card numbers.","Unknown","Unknown","Cyber Crime","TH","Link"
"71","22/01/2024","-","-","R1g","Royal Thai Volunteers","A threat actor named R1g leaks the personal database of the Royal Thai Volunteers, containing 4.6 million of records with sensitive personal information such as names, citizen ID numbers, gender, birthdates, and addresses.","Unknown","Other service activities","Cyber Crime","TH","Link"
"72","22/01/2024","-","-","?","Basic Education Commission (OBEC) in Thailand","The operators of the UFO Market on Telegram put on sale a massive amount of data, specifically 3,149,330 records related to students, believed to have been illicitly obtained from the Basic Education Commission (OBEC).","Unknown","Education","Cyber Crime","TH","Link"
"73","22/01/2024","-","-","?","Department of Older Persons in Thailand (DOP.go.th)","The personal identifiable information (PII) primarily of elderly population in Thailand is leaked in a forum, with 690MB in size, containing 19,718,687 rows of data.","Unknown","Public admin and defence, social security","Cyber Crime","TH","Link"
"74","22/01/2024","-","10/01/2024","?","Bangkok Industrial Gas Company Limited","The Bangkok Industrial Gas Company Limited suffers a leak.","Unknown","Electricity, gas steam, air conditioning","Cyber Crime","TH","Link"
"75","22/01/2024","-","-","Ghostr","Stock trading platform in Thailand","A threat actor named Ghostr leaks about 186GB of data with 5.3 million records from a stock trading platform.","Unknown","Fintech","Cyber Crime","TH","Link"
"76","22/01/2024","-","01/01/2024","Milw0rm","Unknown Job Seeking Platform in Thailand","A threat actor named Milw0rm leaks 61,000 rows of records related to Thai job seekers and includes an extensive range of personal information.","Unknown","Administration and support service","Cyber Crime","TH","Link"
"77","22/01/2024","-","11/01/2024","R1g","Thailand Navy Officers","The threat actor named R1g leaks sensitive information pertaining to Thailand Navy Officers.","Unknown","Public admin and defence, social security","Cyber Crime","TH","Link"
"78","22/01/2024","-","15/01/2024","Soni","Unknown Healthcare organization in Thailand","A threat actor named Soni posts a leaked database related to healthcare. The data breach consists of 25.5k records of user information including ID, user URL, encrypted passwords (phpass), user emails, login details, account status, display names, registration dates, and user activation keys.","Unknown","Human health and social work","Cyber Crime","TH","Link"
"79","22/01/2024","-","","?","Officials and law enforcement personnel in Thailand","Threat actors leak the personal identity details of officials and law enforcement personnel in Thailand, along with sensitive content.","Unknown","Public admin and defence, social security","Cyber Crime","TH","Link"
"80","22/01/2024","During 2023","During 2023","?","Multiple organizations in Italy","A highly targeted phishing campaign named “My Slice” targets e-mail account holders of Italian organizations.","Account Takeover","Multiple Industries","Cyber Crime","IT","Link"
"81","22/01/2024","20/01/2024","20/01/2024","?","teenpatti.com","A thret actor with the nickname ‘roshtosh' leaks data from teenpatti.com, a gambling platform in India.","Unknown","Arts entertainment, recreation","Cyber Crime","IN","Link"
"82","22/01/2024","20/01/2024","20/01/2024","?","mpl.live","The same threat actor ‘roshtosh' leaks data from mpl.live (Mobile Premier League) another gambling platform in India.","Unknown","Arts entertainment, recreation","Cyber Crime","IN","Link"
"83","22/01/2024","14/01/2024","14/01/2024","Play","Douglas County Libraries","The Douglas County Libraries is hit with a Play ransomware attack.","Ransomware","Education","Cyber Crime","US","Link"
"84","22/01/2024","'Recently'","'Recently'","Threat actor from Pakistan","Individuals in India","Researchers from Cyfirma identify a campaign carried out by a Pakistan-based trheat actor, targeting Indians with fake loan Android applications.","Malware","Individual","Cyber Crime","IN","Link"
"85","22/01/2024","During 2023","During 2023","Multiple threat actors","Multiple organizations in the healthcare sector","The Department of Health and Human Services' Health Sector Cybersecurity Coordination Center (HHS HC3) warns of attacks on healthcare sector firms that use ConnectWise's remote access tool ScreenConnect.","Weaponized legitimate software","Human health and social work","Cyber Crime","US","Link"
"86","22/01/2024","During August 2023","During August 2023","?","Carnegie Mellon University","Carnegie Mellon University informs about 7,300 people that their personal information may have been compromised in an August cyber attack.","Unknown","Education","Cyber Crime","US","Link"
"87","23/01/2024","Since at least December 2023","15/12/2024","Kasseika","Multiple organizations","Researchers from Trend Micro reveal the details of 'Kasseika', a recently uncovered ransomware operation that employs Bring Your Own Vulnerable Driver (BYOVD) tactics to disable antivirus software before encrypting files.","Ransomware","Multiple Industries","Cyber Crime",">1","Link"
"88","23/01/2024","-","16/01/2024","'emo'","Trello","A threat actor with the moniker of 'emo' leaks the private emails of 15,115,516 Trello members, using an exposed Trello API to link private email addresses with Trello accounts, enabling the creation of millions of data profiles containing both public and private information.","API Vulnerability","Professional, scientific and technical","Cyber Crime","AU","Link"
"89","23/01/2024","Since at least 2017","During 2022","VexTrio'","Multiple organizations","Researchers from Infoblox reveal the details of 'VexTrio', a previously unknown traffic distribution system (TDS), active since at least 2017, aiding 60 affiliates in their cybercrime operations through a massive network of 70,000 sites.","Traffic Distribution System (TDS)","Multiple Industries","Cyber Crime",">1","Link"
"90","23/01/2024","Since at least 03/01/2024","03/01/2024","?","Multiple organizations","Researchers from ReversingLabs discover warbeast2000 and kodiak2k, two malicious npm packages leveraging GitHub to store Base64-encrypted SSH keys stolen from developer systems on which they were installed.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"91","23/01/2024","'Recently'","'Recently'","?","Multiple organizations","Researchers from Arctic Wolf discover a new Go-based malware loader called CherryLoader, used to deliver additional payloads onto compromised hosts for follow-on exploitation.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"92","23/01/2024","During November 2023 and January 2024","During November 2023 and January 2024","Mustang Panda (a.k.a. BASIN, Bronze President, Camaro Dragon, Earth Preta, HoneyMyte, RedDelta, Red Lich, Stately Taurus, and TEMP.Hex)","Myanmar's Ministry of Defence and Foreign Affairs","Researchers from CSIRT-CTI reveal the details of two campaigns from the China-based threat actor known as Mustang Panda, targeting Myanmar's Ministry of Defence and Foreign Affairs as part of twin campaigns designed to deploy backdoors and remote access trojans.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","MM","Link"
"93","23/01/2024","During January 2024","During January 2024","Frivinho","Multiple organizations","Researchers from Broadcom discover a new ransomware family dubbed Frivinho.","Ransomware","Multiple Industries","Cyber Crime",">1","Link"
"94","23/01/2024","17/01/2024","-","Slug'","AerCap","Aircraft leasing giant AerCap confirms falling victim to ransomware after 'Slug', an emerging cybercrime gang claimed responsibility for the attack.","Ransomware","Finance and insurance","Cyber Crime","US","Link"
"95","23/01/2024","-","-","Black Basta","Southern Water","Southern Water confirms to have been hit with a Black Basta ransomware attack. The ransomware group claims to have stolen 750 Gb of files.","Ransomware","Water supply, waste mgmt, remediation","Cyber Crime","UK","Link"
"96","23/01/2024","-","-","?","Individuals in Abu Dhabi","The National Investor, an Abu Dhabi-based investment management and advisory firm, warns that its name and logo are being used to advertise fraudulent investment opportunities.","Scam","Finance and insurance","Cyber Crime","UAE","Link"
"97","23/01/2024","Since at least 15/01/2024","15/01/2024","?","Khaadi","Khaadi, a clothing retail site based in Pakistan and the United Arab Emirates is hit with a magecart attack.","Malicious Script Injection","Wholesale and retail","Cyber Crime","GB PK UAE","Link"
"98","23/01/2024","-","-","?","Individuals in the crypto space","Researchers from Blockaid discover a phishing attack where an attacker was able to leverage a vulnerability in email service provider Mailer Lite to impersonate web3 companies, draining $600k+","Vulnerability","Fintech","Cyber Crime",">1","Link"
"99","24/01/2024","-","-","(BO Team) Pro-Ukrainian hacktivists","Russian Center for Space Hydrometeorology, aka ""Planeta"" (планета)","The Main Intelligence Directorate of Ukraine's Ministry of Defense claims that pro-Ukrainian hacktivists breached the Russian Center for Space Hydrometeorology, aka ""Planeta"" (планета), and wiped 2 petabytes of data.","Unknown","Public admin and defence, social security","Hacktivism","RU","Link"
"100","24/01/2024","22/01/2024","22/01/2024","LockBit 3.0","EquiLend","New York-based global financial technology firm EquiLend says its operations have been disrupted after some systems were taken offline in a cyberattack. The LockBit ransomware gang claims responsibility for the attack.","Ransomware","Fintech","Cyber Crime","US","Link"
"101","24/01/2024","Since at least 2018","During 2020","'Blackwood' (threat actor from China)","Multiple organizations","Researchers from ESET reveal the details of a previously unknown advanced threat actor tracked as 'Blackwood', using a sophisticated malware called NSPX30 in cyberespionage attacks against companies and individuals.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"102","24/01/2024","23/01/2024","23/01/2024","Medusa","Kansas City Area Transportation Authority (KCATA)","The Kansas City Area Transportation Authority (KCATA) announces it was targeted by a ransomware attack. The Medusa ransomware operation claims responsibility for the attack.","Ransomware","Transportation and storage","Cyber Crime","US","Link"
"103","24/01/2024","During May 2023","12/12/2023","Midnight Blizzard a.k.a. Cozy Bear, APT29, and Nobelium","Hewlett Packard Enterprise (HPE)","Hewlett Packard Enterprise (HPE) discloses that suspected Russian hackers known as Midnight Blizzard gained access to the company's Microsoft Office 365 email environment to steal data from its cybersecurity team and other departments.","Account Takeover","Professional, scientific and technical","Cyber Espionage","US","Link"
"104","24/01/2024","During January 2024","During January 2024","Stone Panda (a.k.a. APT10, Bronze Riverside, Cicada, Earth Tengshe, MirrorFace, and Potassium)","Multiple organizations in Japan","Researchers from Itochu discover an updated version of a backdoor called LODEINFO, distributed via spear-phishing attacks, and used against targets in Japan from the Chinese threat actor APT10.","Targeted Attack","Multiple Industries","Cyber Espionage","JP","Link"
"105","24/01/2024","During January 2024","During January 2024","?","Financial Institutions in Mexico","Researchers from Blackberry reveal that Mexican financial institutions are under the radar of a new spear-phishing campaign that delivers a modified version of an open-source remote access trojan called AllaKore RAT.","Malware","Finance and insurance","Cyber Crime","MX","Link"
"106","24/01/2024","20/01/2024","20/01/2024","?","UK's Caravan and Motorhome Club (CAMC)","The UK's Caravan and Motorhome Club (CAMC) faces a suspected cyberattack with members reporting widespread IT outages for the past five days.","Unknown","Administration and support service","Cyber Crime","GB","Link"
"107","24/01/2024","-","-","?","Bucks County","Bucks County, Pennsylvania is hit with a cybersecurity incident that knocks out the Emergency Communications’ Department’s computer-aided dispatch (CAD) system.","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"108","24/01/2024","-","-","?","Washington County","Another community in Pennsylvania — Washington County — also reports a cybersecurity incident. The county’s court system says it is “currently experiencing network outages.”","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"109","24/01/2024","-","-","?","Individuals seeking asylum in the United States","Researchers from Cyble identify an ongoing campaign targeting individuals seeking asylum in the United States through the use of MetaStealer malware.","Malware","Individual","Cyber Crime",">1","Link"
"110","24/01/2024","-","-","?","Multiple organizations in South Korea","Researchers from AhnLab discover a campaign distributing the AsyncRAT (VenomRAT) disguised as a Korean company’s certificate, via malicious Office documents.","Malware","Multiple Industries","Cyber Crime","KR","Link"
