"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"86","08/08/2023","07/08/2023","07/08/2023","UserSec","Birmingham Airport","The UserSec collective takes responsibility for taking down the website of the Birmingham Airport.","DDoS","Transportation and storage","Hacktivism","GB","Link"
"87","08/08/2023","07/08/2023","07/08/2023","UserSec","Birmingham Airport","The UserSec collective takes responsibility for taking down the website of the Belfast Airport.","DDoS","Transportation and storage","Hacktivism","GB","Link"
"88","08/08/2023","-","-","Agniane stealer","Multiple organizations","A new information stealer, dubbed Agniane stealer, emerges on the dark web. promoted in the hacking community.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"89","08/08/2023","-","07/08/2023","Qilin","Thonburi Energy Storage Systems (TESM)","The Qilin ransomware adds Thonburi Energy Storage Systems (TESM) to its victim list.","Malware","Manufacturing","Cyber Crime","TH","Link"
"90","08/08/2023","'Recently'","'Recently'","?","Individuals","Researchers from Cyble discover a new tech scam campaign, involving scammers setting up a non-existent antivirus solution site to deceive users into paying for non-existent services, and leveraging various ransomware variants to propagate the fraudulent schemes.","Scam","Individual","Cyber Crime",">1","Link"
"91","08/08/2023","Over the last two years","-","Lchaia/xmrig","Multiple organizations","Researchers from Aqua Security reveal the details of the Lchaia/xmrig campaign, exploiting misconfigured Kubernetes clusters for cyrptomining.","Misconfiguration","Multiple Industries","Cyber Crime",">1","Link"
"92","08/08/2023","Over the last two years","-","ssww","Multiple organizations","Researchers from Aqua Security reveal the details of the ssww campaign, exploiting misconfigured Kubernetes clusters for cyrptomining.","Misconfiguration","Multiple Industries","Cyber Crime",">1","Link"
"93","08/08/2023","'Recently'","'Recently'","Statc Stealer","Multiple organizations","Researchers from Zscaler discover a new information stealer malware, called Statc Stealer, that can steal a broad range of info from Windows devices.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"94","08/08/2023","04/04/2023","30/05/2023","Karakurt","Jefferson County Health Center","Jefferson County Health Center reveals that unauthorized individuals gained access to its network between April 04, 2023, and May 30, 2023, and may have obtained files containing patients’ protected health information. The Karakurt ransomware gang claims responsibility for the attack.","Malware","Human health and social work","Cyber Crime","US","Link"
"95","08/08/2023","-","-","8base","Oregon Sports Medicine","Oregon Sports Medicine is added to the 8Base ransomware leake site.","Malware","Human health and social work","Cyber Crime","US","Link"
"96","08/08/2023","-","01/08/2023","NoEscape","Kreacta","The NoEscape ransomware gang claims responsibility for a cyber attack to Kreacta, a consulting company in Italy","Malware","Professional, scientific and technical","Cyber Crime","IT","Link"
"97","09/08/2023","Over the last six months","H1 2023","?","Multiple organizations worldwide","Researchers from Proofpoint discover a campaign using 120,000 phishing emails sent to over a hundred organizations to steal Microsoft 365 accounts via the EvilProxy phishing-as-a-service platform.","Account Takeover","Multiple Industries","Cyber Crime",">1","Link"
"98","09/08/2023","-","-","Rhysida","Undisclosed healthcare organization in Australia","The Rhysida ransomware operation lists an undisclosed healthcare organization in Australia in their website.","Malware","Human health and social work","Cyber Crime","AU","Link"
"99","09/08/2023","Since October 2022","During June 2023","Chinese Threat Actors","Multiple organizations","The U.S. Cybersecurity & Infrastructure Security Agency (CISA) discloses the discovery of a backdoor malware named 'Whirlpool' used in attacks on compromised Barracuda Email Security Gateway (ESG) devices.","CVE-2023-2868 Vulnerability","Multiple Industries","Cyber Espionage","US","Link"
"100","09/08/2023","Since 07/08/2023","Since 07/08/2023","Gafgyt","Multiple organizations","Researchers from Fortinet issue an alert warning that the Gafgyt botnet malware is actively trying to exploit CVE-2017-18368, a vulnerability in the end-of-life Zyxel P660HN-T1A router in thousands of daily attacks.","CVE-2017-18368 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"101","09/08/2023","'Recently'","'Recently'","Agent Tesla","Individuals","Researchers from Cyble discover a new campaign using “Tax-related documents and accompanying control panel files (CPL)” to deliver the Agent Tesla malware.","Malware","Individual","Cyber Crime",">1","Link"
"102","09/08/2023","Since at least January 2023","Since at least January 2023","Xurum","Multiple organizations","Researchers from Akamai discover Xurum, a campaign targeting ecommerce stores using Adobe's open source Magento 2, exploiting CVE-2022-24086, a critical vulnerability that was patched on 2022.","CVE-2022-24086 Vulnerability","Wholesale and retail","Cyber Crime",">1","Link"
"103","09/08/2023","Since at least 13/07/2023","13/07/2023","?","Organizations in Europe and North America","Researchers from Fortinet discover a new campaign using the Rust-based injector Freeze[.]rs to introduce a combination of XWorm and Remcos.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"104","09/08/2023","-","-","?","Virginia Department of Medical Assistance Services","The Virginia Department of Medical Assistance Services files a notice of data breach after discovering that confidential information in its possession was subject to unauthorized access.","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
