"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"42","05/12/2023","Between 03/11/203 and 07/11/2023","-","?","Manchester Public Schools","Manchester Public Schools lose $180K after making three payments, totaling roughly $180,000, to a potentially fraudulent bank account after a vendor was hacked.","Business Email Compromise","Education","Cyber Crime","US","Link"
"43","06/12/2023","-","06/12/2023","Hunters International","Austal USA","Austal USA, a shipbuilding company and a contractor for the U.S. Department of Defense (DoD) and the Department of Homeland Security (DHS) confirms it suffered a cyberattack and is currently investigating the impact of the incident, after the Hunters International ransomware and data extortion group claimed to have breached Austal USA and leaked some information as proof of the intrusion.","Malware","Manufacturing","Cyber Crime","US","Link"
"44","06/12/2023","-","-","LockBit 3.0","La Prensa","The LockBit 3.0 ransomware gang add La Prensa to the list of their victims.","Malware","Information and communication","Cyber Crime","NI","Link"
"45","06/12/2023","-","-","Medusa","Campbell County School District","The Campbell County School District is listed in the leak site of the Medusa ransomware gang.","Malware","Education","Cyber Crime","US","Link"
"46","06/12/2023","Since at least 28/04/2023","'Recently'","?","Multiple organizations","Researchers from Kaspersky discover  several cracked applications distributed by unauthorized websites and loaded with a Trojan-Proxy targeting MacOS, Windows, and Android users.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"47","06/12/2023","-","-","Akira","Compass Group Italia","The Akira ransomware gang adds Compass Group Italia to the list of their victims.","Malware","Accommodation and food service","Cyber Crime","IT","Link"
"48","06/12/2023","-","-","Akira","Aqualectra Holdings","The Akira ransomware gang adds Aqualectra Holdings to the list of their victims.","Malware","Water supply, waste mgmt, remediation","Cyber Crime","BR","Link"
"49","06/12/2023","-","-","?","Multiple organizations","Researchers from AhnLab discover a new campaign distributing the AsyncRAT in WSF script format.","Malware","Multiple Industries","Cyber Crime","KR","Link"
"50","06/12/2023","15/03/2023","15/03/2023","?","United Home Loans","United Home Loans (UHL) files a notice of data breach after discovering that what appeared to be suspicious activity on its computer network turned out to be a cyberattack.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"51","06/12/2023","22/10/2023","22/10/2023","DragonForce","Heart of Texas Behavioral Health Network","Heart of Texas Behavioral Health Network (HOTBHN) notifies certain current and former patients that their personal information may have been accessed as part of cyber security incident.","Malware","Human health and social work","Cyber Crime","US","Link"
"52","06/12/2023","-","-","Clop a.k.a. Lace Tempest, TA505, and FIN11","CBIZ KA","CBIZ KA, a revenue cycle management vendor is affected by a MOVEit breach. Nine of Ontario Prime Healthcare's hospitals are affected.","CVE-2023-34362 Vulnerability","Administration and support service","Cyber Crime","US","Link"
"53","06/12/2023","-","05/11/2023","?","Eye Physicians of Central Florida","Eye Physicians of Central Florida announces that the protected health information of 31,189 patients was exposed and potentially stolen in a recent cyberattack.","Unknown","Human health and social work","Cyber Crime","US","Link"
"54","07/12/2023","Since 2021","-","?","Telecommunications companies predominantly in Thailand","Researchers from Group-IB discover a remote access trojan named Krasue, targeting Linux systems of telecommunications companies predominantly in Thailand, and managed to remain undetected since 2021.","Malware","Information and communication","Cyber Crime","TH >1","Link"
"55","07/12/2023","Since late 2015","During 2023","Callisto Group a.k.a. Seaborgium or Star Blizzard","Multiple organizations worldwide","The UK National Cyber Security Centre (NCSC) and Microsoft, together with multiple agencies, warn that the Russian state-backed actor ""Callisto Group"" (aka ""Seaborgium"" or ""Star Blizzard"") is targeting organizations worldwide with spear-phishing campaigns used to steal account credentials and data.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"56","07/12/2023","'Over the past 20 months'","-","Forest Blizzard a.k.a. APT28, Fancy Bear, Strontium, Fighting Ursa, TA422, ITG05","At least 30 organizations within 14 NATO countries","Researchers from Palo Alto Networks reveal that Russian APT28 military hackers used the Microsoft Outlook CVE-2023-23397 zero-day vulnerability to target multiple European NATO member countries, including a NATO Rapid Deployable Corps.","Targeted Attack","Public admin and defence, social security","Cyber Espionage",">1","Link"
"57","07/12/2023","-","06/12/2023","LockBit 3.0","Undisclosed franchise partner","Billion-dollar shoe seller Aldo says that a recent claim by the notorious LockBit ransomware gang was related to one of the company’s franchise partners.","Malware","Wholesale and retail","Cyber Crime","N/A","Link"
"58","07/12/2023","from March to October 2023","-","Russia-aligned group","Individuals in Ukraine","Researchers from Microsoft discover an anti-Ukraine propaganda campaign by a Russia-aligned group, manipulating videos of well-known American actors to spread a message that Ukraine's president is a “corrupt drug addict.”","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","UA","Link"
"59","07/12/2023","23/11/2023","07/12/2023","Play","Greater Richmond Transit Company","The Play ransomware gang lists the Greater Richmond Transit Company (GRTC) in their leak site.","Malware","Transportation and storage","Cyber Crime","US","Link"
"60","07/12/2023","-","-","Multiple threat actors","Multiple organizations in the U.S.","The U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2023-41265 and CVE-2023-41266 targeting Qlik Sense to its catalog of exploited vulnerabilities.","CVE-2023-41265 and CVE-2023-4126 vulnerabilities","Multiple Industries","N/A","US","Link"
"61","07/12/2023","-","-","?","Multiple organizations","Researchers from Aqua Security discover a new variant of the HeadCrab malware, adding infected devices to a botnet for use in cryptomining and other attacks, which controls responses and has rootkit-like actions.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"62","07/12/2023","End of November 2023","End of November 2023","?","Multiple organizations","Researchers from Fortinet identify an email phishing campaign using deceptive booking information to entice victims into clicking on a malicious PDF file. The PDF downloads a .NET executable file created with PowerGUI and then runs a PowerShell script to fetch the final malware, known as MrAnon Stealer.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"63","07/12/2023","Mid-October 2023","07/12/2023","?","Individuals","Researchers from Check Point discover a phishing campaign delivering the maliicious phishing page via Genial.ly, a platform where users can create interactive content.","Account Takeover","Individual","Cyber Crime",">1","Link"
"64","07/12/2023","12/10/2023","12/10/2023","?","CompleteCare Health Network","CompleteCare Health Network (CCHN) files a notice of data breach after discovering that the company was the recent victim of a ransomware attack.","Malware","Human health and social work","Cyber Crime","US","Link"
"65","07/12/2023","28/09/2023","29/09/2023","?","Financial Risk Mitigation","Financial Risk Mitigation (FRM) files a notice of data breach after discovering that an unauthorized actor was able to gain access to its computer system.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"66","07/12/2023","-","-","UAC-0050","Ukrainian and Polish authorities","Ukrainian and Polish authorities are the targets of a campaign from the threat actor tracked as UAC-0050, delivering the RemcosRAT and MeduzaStealer malware strains.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","PL UA","Link"
"67","08/12/2023","19/11/2023","19/11/2023","Hunters International","Fred Hutchinson Cancer Center","The Hunters International ransomware gang claims to be behind a cyberattack on the Fred Hutchinson Cancer Center (Fred Hutch) that resulted in patients receiving personalized extortion threats.","Malware","Human health and social work","Cyber Crime","US","Link"
"68","08/12/2023","-","-","Rhysida","Travian Games","The ransomware group Rhysida claims to have stolen a massive catalog from the German game developer Travian Games, with nearly 800,000 files that comprise 560GB of data.","Malware","Arts entertainment, recreation","Cyber Crime","DE","Link"
"69","08/12/2023","07/12/2023","07/12/2023","?","University of Wollongong","The University of Wollongong discloses a security breach.","Unknown","Education","Cyber Crime","AU","Link"
"70","08/12/2023","11/04/2023","16/10/2023","?","UnitedHealthcare Services","UnitedHealthcare Services (UHC) files a notice of data breach after discovering that an unauthorized party was able to access an email account belonging to Equality Health, an Accountable Care Organization that serves some UHC members.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"71","08/12/2023","10/08/2023","14/08/2023","?","VNS Health","VNS Health (VNS Health Home Care, VNS Health Hospice Care, and VNS Health Personal Care in New York) notify patients that an unauthorized third party gained access to the email accounts of some of its employees and potentially viewed or obtained some of their protected health information.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"72","08/12/2023","During December 2023","During December 2023","Forest Blizzard a.k.a. APT28, Fancy Bear, Strontium, Fighting Ursa, TA422, ITG05","At least 13 nations worldwide","Researchers from IBM X-Force discover a new campaign from the Russian threat actor APT28, leveraging the ongoing Israel-Hamas war to facilitate the delivery of the Headlace backdoor.","Targeted Attack","Multiple Industries","Cyber Espionage","AU AZ BE DE HU IT KZ LT PL RO SA TR UA","Link"
"73","08/12/2023","08/12/2023","08/12/2023","?","Kaunas University of Technology","The Kaunas University of Technology is hit with a cyber attack.","Unknown","Education","Cyber Crime","LT","Link"
"74","09/12/2023","Early November 2023","Early November 2023","BianLian","Akumin","Akumin is the victim of a ransomware attack from the BianLian group.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"75","10/12/2023","-","-","Knight","City of Defiance","The Knight ransomware gang claims to have breached the city of Defiance.","Malware","Public admin and defence, social security","Cyber Crime","US","Link"
"76","10/12/2023","-","26/05/2023","?","Italian Istituto Poligrafico e Zecca dello Stato (IPZS)","The Italian Istituto Poligrafico e Zecca dello Stato (IPZS) (State Mint and Polygraphic Institute) falls victim of a BEC scam and sends 3 million Euros (3.23 million USD) in Hungary.","Business Email Compromise","Public admin and defence, social security","Cyber Crime","IT","Link"
"77","11/12/2023","Since at least March 2023","-","Lazarus a.k.a. Diamond Sleet, ZINC, Labyrinth Chollima","Manufacturing, agricultural, and physical security companies worldwide.","Researchers from Cisco Talos discover a new campaign conducted by the Lazarus Group called “Operation Blacksmith,” exploiting the CVE-2021-44228 Log4J vulnerability, and employing at least three new DLang-based malware families: NineRAT, DLRAT, and BottomLoader.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"78","11/12/2023","Since at least September 2022","Since at least September 2022","Multiple threat actors","Multiple organizations","Sophos decides to backport a security update for CVE-2022-3236 for end-of-life (EOL) firewall firmware versions after discovering hackers actively exploiting the flaw in attacks.","CVE-2022-3236 Vulnerability","Multiple Industries","N/A",">1","Link"
"79","11/12/2023","10/12/2023","10/12/2023","?","Unnamed set-top box provider in UAE","A group of threat actors targets a television service in the United Arab Emirates, replacing the original broadcast with graphic footage from the war between Israel and Hamas.","Unknown","Information and communication","Hacktivism","UAE","Link"
"80","11/12/2023","During the previous week","During the previous week","Cyber Av3ngers","Private group water scheme in the rural Erris area of County Mayo","Residents of a remote area on Ireland’s west coast are left without water due to a cyberattack perpetrated by the pro-Iran group Cyber Av3ngers.","Unitronics vulnerability","Water supply, waste mgmt, remediation","Hacktivism","IE","Link"
"81","11/12/2023","06/12/2023","06/12/2023","Medusa","Glendale Unified School District","The Medusa ransomware gang claims responsibility for an attack to Glendale Unified School District (GUSD) and leaks dozens of sensitive documents.","Malware","Education","Cyber Crime","US","Link"
"82","11/12/2023","-","-","Medusa","Hinsdale School District","The Medusa ransomware gang claims responsibility for an attack to Glendale Unified School District and lists the victim in their website.","Malware","Education","Cyber Crime","US","Link"
"83","11/12/2023","11/12/2023","11/12/2023","?","Newsquest","A cyberattack at Newsquest, one of the UK’s largest regional media groups, has disrupted operations at its local news outlets, causing intermittent website outages and leaving journalists unable to file stories.","Unknown","Information and communication","Cyber Crime","GB","Link"
"84","11/12/2023","October and Early November 2022","October and Early November 2022","Threat actors from China, Iran, and Russia","United States","The FBI, the CIA, the NSA, the Cybersecurity and Infrastructure Security Agency (CISA) and the Office of the Director of National Intelligence (ODNI) confirm they detected evidence of foreign interference during the 2022 US federal elections through multiple attack techniques such as DDoS, scanning of federal websites, etc.",">1","Public admin and defence, social security","Cyber Warfare","US","Link"
"85","11/12/2023","Mid-November 2023","Mid-November 2023","?","Professionals at companies in Saudi Arabia","A new campaign is using hundreds of fake profiles on LinkedIn to target professionals at companies in Saudi Arabia, not only for financial fraud, but to convince employees in specific roles to provide sensitive corporate information.","Account Takeover","Multiple Industries","Cyber Crime","SA","Link"
"86","11/12/2023","21/07/2023","16/08/2023","?","CareTree","CareTree files a notice of data breach after discovering that an unauthorized actor was able to access the CareTree platform","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"87","11/12/2023","04/11/2023","10/11/2023","?","TRISTAR Insurance Group","TRISTAR Insurance Group (TRISTAR) files a notice of data breach after discovering that an unauthorized party was able to access its computer network through a cyberattack.","Account Takeover","Finance and insurance","Cyber Crime","US","Link"
"88","11/12/2023","18/08/2023","12/10/2023","?","HealthAlliance","HealthAlliance files a notice of data breach after discovering that an unauthorized party had gained access to the organization’s IT network.","Unknown","Human health and social work","Cyber Crime","US","Link"
"89","12/12/2023","12/12/2023","12/12/2023","?","Kyivstar","Kyivstar, Ukraine's largest telecommunications service provider serving over 25 million mobile and home internet subscribers, suffers a cyberattack impacting mobile and data services.","Unknown","Information and communication","Cyber Warfare","UA","Link"
"90","12/12/2023","-","-","Ukraine's defense intelligence directorate (GUR)","Russian Federal Taxation Service","Ukraine's defense intelligence directorate (GUR) says it infected thousands of servers belonging to Russia's state tax service (Russian Federal Taxation Service - FNS) with malware, and destroyed databases and backups.","Malware","Public admin and defence, social security","Cyber Warfare","RU","Link"
"91","12/12/2023","From July to November 2023","-","Multiple threat actors including Storm-1283","Multiple organizations","Researchers from Microsoft warn that financially-motivated threat actors are using OAuth applications to automate BEC and phishing attacks, push spam, and deploy VMs for cryptomining.","Account Takeover","Multiple Industries","Cyber Crime",">1","Link"
"92","12/12/2023","28/09/2023","-","?","ESO Solutions","ESO Solutions, a provider of software products for healthcare organizations and fire departments, discloses that data belonging to 2.7 million patients has been compromised as a result of a ransomware attack.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"93","12/12/2023","11/12/2023","11/12/2023","?","Central Bank of Lesotho","The central bank of southern African country Lesotho is facing severe outages due to a cyberattack that was discovered earlier this week.","Unknown","Finance and insurance","Cyber Crime","LS","Link"
"94","12/12/2023","23/11/2023","23/11/2023","?","District Court of March","The District Court of March, in Switzerland, announces it was “the victim of a cyber attack,” likely ransomware.","Malware","Public admin and defence, social security","Cyber Crime","CH","Link"
"95","12/12/2023","-","-","Rhysida","Grupo José Alves","Grupo José Alves is listed by the Rhysida ransomware group.","Malware","Administration and support service","Cyber Crime","BR","Link"
"96","12/12/2023","Since at least October 2023,","'Recently'","TA4557","Multiple organizations","Researchers from Proofpoint discover a new campaign by the Russian threat actor TA4557 mimicking job applicants via email to siphon off valuable data from prospective employers.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"97","12/12/2023","-","-","Meow","Memorial Sloan Kettering Cancer Center","The Meow ransomware gang claims to have breached the Memorial Sloan Kettering Cancer Center (MSKCC.)","Malware","Human health and social work","Cyber Crime","US","Link"
"98","12/12/2023","Since May 2023","Since May 2023","?","Multiple organizations","Researchers from ESET discover a cluster of malicious Python projects being distributed in PyPI, the official Python package repository, targeting both Windows and Linux systems and usually delivers a custom backdoor. In some cases, the final payload is a variant of the infamous W4SP Stealer.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"99","12/12/2023","08/12/2023","08/12/2023","LockBit 3.0","Westpole","The LockBit 3.0 ransomware gang targets  the Italian cloud service provider Westpole, which is specialized in digital services for public administration. The incident impacts PA Digitale, the government agency that offers services to various local and government organizations.","Malware","Professional, scientific and technical","Cyber Crime","IT","Link"
"100","12/12/2023","21/08/2023","27/08/2023","?","Keenan & Associates","Keenan & Associates (Kennan) files a notice of data breach after discovering that it was the recent victim of a ransomware attack.","Malware","Finance and insurance","Cyber Crime","US","Link"
"101","12/12/2023","08/06/2023","26/06/2023","?","Regional Family Medicine","Regional Family Medicine files a notice of data breach after discovering that what initially appeared to be an IT outage was really a cyberattack.","Unknown","Human health and social work","Cyber Crime","US","Link"
"102","12/12/2023","19/12/2022","23/12/2022","?","Southern Illinois Healthcare - Harrisburg Medical Center","Southern Illinois Healthcare - Harrisburg Medical Center (SIH HMC) files a notice of data breach after discovering that an unknown and unauthorized party was able to access its computer network.","Unknown","Human health and social work","Cyber Crime","US","Link"
"103","12/12/2023","12/10/2023","13/10/2023","?","Cardiothoracic and Vascular Surgeons","Cardiothoracic and Vascular Surgeons (CTVS) files a notice of data breach after discovering that information on the company’s computer network was subject to unauthorized access.","Unknown","Human health and social work","Cyber Crime","US","Link"
"104","12/12/2023","12/10/2023","13/10/2023","?","Health Diagnostic Management","Health Diagnostic Management (HDM), a provider of non-medical management services for diagnostic imaging centers, discloses a breach of its patient portal after valid credentials for a referring physician from Brooklyn Premiere Orthopedics were used to access the patient portal.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"105","13/12/2023","Since at least 13/12/2023","13/12/2023","Multiple threat actors","Multiple organizations","Researchers from Shadowserver reveal that threat actors are attempting to leverage a recently fixed critical vulnerability (CVE-2023-50164) in Apache Struts that leads to remote code execution, in attacks that rely on publicly available proof-of-concept exploit code.","CVE-2023-50164 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
