"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"71","05/05/2023","-","-","?","Undisclosed Dutch company","Authorities arrest a hacker in Purmerend, Netherlands on accusations that he stole data on hundreds of thousands of customers from a company then tried to blackmail the firm by threatening to publish the information.","Unknown","Unknown","Cyber Crime","NL","Link"
"72","05/05/2023","Since at least 2021","During 2021","?","Crypto investors in Russia","Researchers from Cyble discover a phishing website imitating a renowned Russian website CryptoPro CSP, and used by attackers to spread the DarkWatchman RAT.","Malware","Fintech","Cyber Crime","RU","Link"
"73","05/05/2023","Between 07/02/2023 and 13/02/2023","13/02/2023","?","Asian Health Services (AHS)","Asian Health Services (AHS) files a notice of data breach after learning that an unauthorized actor was able to access confidential patient information following a compromised employee email account.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"74","05/05/2023","Between 08/04/2023 and 09/04/2023","09/04/2023","","PRGX Global","PRGX Global files a notice of data breach after discovering that an unauthorized party was able to access confidential consumer data stored on the company’s computer network.","Unknown","Administration and support service","Cyber Crime","US","Link"
"75","05/05/2023","Since at least 10/04/2023","10/04/2023","?","RoadSafe Traffic Systems","RoadSafe Traffic Systems files a notice of data breach after confirming that an unauthorized party was able to bypass the company’s data security system, accessing confidential consumer data.","Unknown","Wholesale and retail","Cyber Crime","US","Link"
"76","05/05/2023","27/08/2022","Late March 2023","?","Minimum Data Set Consultants","Catholic Health posted notice of a third-party data breach following an incident at one of the organization’s vendors, Minimum Data Set Consultants.","Unknown","Administration and support service","Cyber Crime","US","Link"
"77","06/05/2023","Since May 2022","During May 2023","Mango Sandstorm (aka Mercury or Muddywater)","Multiple organizations","Researchers from Microsoft reveal that Iranian state-backed hackers from Mango Sandstorm (aka Mercury or Muddywater) have joined the ongoing assault targeting vulnerable PaperCut MF/NG print management servers.","CVE-2023-27350 Vulnerability","Multiple Industries","Cyber Espionage",">1","Link"
"78","06/05/2023","Since May 2022","During May 2023","Mint Sandstorm (also known as Phosphorus or APT35)","Multiple organizations","Researchers from Microsoft reveal that Iranian state-backed hackers from Mint Sandstorm (also known as Phosphorus or APT35) have joined the ongoing assault targeting vulnerable PaperCut MF/NG print management servers.","CVE-2023-27350 Vulnerability","Multiple Industries","Cyber Espionage",">1","Link"
"79","06/05/2023","19/12/2022","19/12/2022","?","Fairfax County Public Schools (FCPS)","Fairfax County Public Schools (FCPS) discloses a security breach where a threat actor accessed two FCPS business email accounts.","Account Takeover","Education","Cyber Crime","US","Link"
"80","07/05/2023","Since March 2023","During May 2023","Akira","Multiple organizations","A new ransomware operation called Akira has slowly been building a list of victims as they breach corporate networks worldwide, encrypt files, and then demand million-dollar ransoms.","Malware","Multiple Industries","Cyber Crime","US","Link"
"81","07/05/2023","-","-","?","Undisclosed woman in SIngapore","A Singapore-based woman loses $20,000 to an stealthy scam after visiting a bubble tea shop and scanning a QR code with her phone.","Account Takeover","Individual","Cyber Crime","SG","Link"
"82","07/05/2023","06/05/2023","06/05/2023","?","Chattanooga State Community College","The Chattanooga State Community College is hit with a cyberattack, forcing the school to cancel classes and modify schedules for staff members.","Unknown","Education","Cyber Crime","US","Link"
"83","07/05/2023","Since March 2023","Since March 2023","Cactus","Large commercial entities","Researchers from Kroll discover Cactus, a new ransomware operation exploiting vulnerabilities in VPN appliances for initial access to networks of “large commercial entities.”","Malware","Multiple Industries","Cyber Crime",">1","Link"
"84","07/05/2023","07/05/2023","07/05/2023","?","Kabarak University","Canadian diversified software company Constellation Software confirms that some of its systems were breached by threat actors who also stole personal information and business data. The BlackCat ransomware gangs claims responsibility for the attack.","Account Takeover","Education","Cyber Crime","KE","Link"
"85","08/05/2023","During May 2023","During May 2023","?","Drivers across the US and UK","Scammers leave fake parking tickets on drivers' windshields across the US and UK.","Account Takeover","Individual","Cyber Crime","UK US","Link"
"86","08/05/2023","Since 26/04/2023","Since 26/04/2023","AndoryuBot","Vulnerable Ruckus devices","Researchers from Fortinet discover new malware botnet named 'AndoryuBot' targeting CVE-2023-25717, a critical-severity flaw in the Ruckus Wireless Admin panel to infect unpatched Wi-Fi access points for use in DDoS attacks.","CVE-2023-25717 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"87","08/05/2023","Since late November 2022","-","SideWinder","Pakistani government officials and individuals in Turkey,","Researchers from BlackBerry discover a new campaign by the SideWinder advanced persistent threat group targeting Pakistani government officials and individuals in Turkey, using polymorphism techniques to bypass traditional signature-based antivirus (AV) detection to deliver a next-stage payload.","Targeted Attack","Individual","Cyber Espionage","PK TR","Link"
"88","08/05/2023","06/05/2023","06/05/2023","?","Facebook users","A number of verified and well-established Facebook pages are compromised over the weekend and started distributing malware through ads approved by and purchased through the platform.","Malware","Individual","Cyber Crime",">1","Link"
"89","08/05/2023","04/05/2023","04/05/2023","?","OT&P Healthcare","The personal data and medical history of about 100,000 patients at OT&P Healthcare could have been leaked due to a cyberattack.","Unknown","Human health and social work","Cyber Crime","HK","Link"
"90","08/05/2023","Since at least 09/03/2023","09/03/2023","?","ASAS Health","ASAS Health files a notice of data breach after determining that a security incident earlier this year compromised the confidential information of over 25,000 individuals.","Unknown","Human health and social work","Cyber Crime","US","Link"
"91","08/05/2023","-","-","Russia?","eCherga (Ukrainian electronic queuing system for trucks crossing the western border)","The Ministry for Communities, Territories and Infrastructure Development of Ukraine blames Russia for an attack on eCherga, its electronic queuing system for trucks crossing its western border.","Unknown","Public admin and defence, social security","Cyber Warfare","UA","Link"
"92","09/05/2023","-","-","Trinitarios (Trinitarians)","Individuals in Spain","The National Police of Spain arrests two hackers, 15 members of a criminal organization, and another 23 people involved in illegal financial operations in Madrid and Seville for alleged bank scams carried out via email and SMS against over 300,000 people and resulting in confirmed losses of at least 700,000 euros ($770k).","Account Takeover","Individual","Cyber Crime","ES","Link"
"93","09/05/2023","Since early April 2023","During May 2023","?","Individuals","Researchers from Malwarebytes discover a malvertising campaign tricking users with an in-browser Windows update simulation to deliver the Aurora information stealing malware.","Malware","Individual","Cyber Crime",">1","Link"
"94","09/05/2023","Since January 2023","-","RapperBot","Multiple organizations","Researchers from Fortinet discover a new version of the RapperBot botnet malware adding cryptojacking capabilities to mine for cryptocurrency on compromised Intel x64 machines.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"95","09/05/2023","23/04/2023","23/04/2023","?","National Gallery of Canada","The National Gallery of Canada says it's 'recovering' following a ransomware attack.","Malware","Arts entertainment, recreation","Cyber Crime","CA","Link"
"96","09/05/2023","-","-","Akira","Mercer University","Mercer University reveals to have suffered a cybersecurity incident, announcing that the attackers stole the sensitive information of students, parents and employees. The Akira ransomware gang claims responsibility for the attack.","Malware","Education","Cyber Crime","US","Link"
"97","09/05/2023","Since February 2021","-","Israel-based threat group","Multiple organizations","Researchers from Abnormal Security discover an Israel-based threat group carrying out a business email compromise (BEC) campaign primarily targeting large and multinational enterprises with an average annual revenue of over $10 billion.","Business Email Compromise","Multiple Industries","Cyber Crime",">1","Link"
"98","09/05/2023","Since October 2021","Between Q4 2022 and Q1 2023","China-aligned threat actor","Gambling company in the Philippines","Researchers from ESET disclose the details of Operation ChattyGoblin, a campaign against a gambling company in the Philippines carried out by a China-aligned threat actor via trojanized chat applications Comm100 and LiveHelp100.","Targeted Attack","Arts entertainment, recreation","Cyber Espionage","PH","Link"
"99","09/05/2023","Since at least March 2023","By the end of March 2023","?","Multiple organizations","Researchers from Sucuri discover a new wave of SocGholish injections that used the intermediary xjquery[.]com domain.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"100","09/05/2023","'Recently'","'Recently'","?","Multiple organizations","Researchers from McAfee discover a GuLoader campaign using NSIS-based installers.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"101","09/05/2023","-","-","?","Skybound Entertainment","Skybound Entertainment, the company behind The Walking Dead series, allegedly suffers a data breach with attackers selling sensitive data of users and employees on a criminal forum.","Unknown","Arts entertainment, recreation","Cyber Crime","US","Link"
"102","09/05/2023","Between 30/08/2022 and 02/09/2022","'Recently'","?","Fontainebleau Florida Hotel","Fontainebleau Florida Hotel files a notice of data breach after learning that confidential consumer information stored on the company’s computer network was accessed by an unauthorized party.","Unknown","Accommodation and food service","Cyber Crime","US","Link"
"103","09/05/2023","-","-","Cybersecurity and intelligence agencies from Australia, Canada, New Zealand, the United Kingdom, and the United States","Snake (AKA Uroburos)","Cybersecurity and intelligence agencies from all Five Eyes member (Australia, Canada, New Zealand, the United Kingdom, and the United States) take down the infrastructure used by the Snake cyber-espionage malware (AKA Uroburos) operated by Russia's Federal Security Service (FSB) with a self-destructing malware.","Targeted Attack","Other service activities","Cyber Warfare","RU","Link"
"104","10/05/2023","Since at least mid-2022","-","?","Organizations using Microsoft 365 in the United States, Canada, the U.K., Australia, and South Africa","Researchers from Cisco Talos reveal that the Phishing-as-a-Service (PhaaS) platform named 'Greatness' has seen a spike in activity as it targets organizations using Microsoft 365 in the United States, Canada, the U.K., Australia, and South Africa.","Account Takeover","Multiple Industries","Cyber Crime","AU CA US ZA","Link"
"105","10/05/2023","08/05/2023","08/05/2023","Black Basta?","Dragos","Industrial cybersecurity company Dragos discloses what it describes as a ""cybersecurity event"" after a known cybercrime gang attempted to breach its defenses and infiltrate the internal network to encrypt devices.","Account Takeover","Professional, scientific and technical","Cyber Crime","US","Link"
