"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"16","17/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Emerson Electric","Emerson Electric is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Manufacturing","Cyber Crime","US","Link"
"17","17/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Japan Tobacco International USA","Japan Tobacco International USA is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Manufacturing","Cyber Crime","US","Link"
"18","17/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Netscout","Netscout is named on the Cl0p website, among the victims of the attacks exploiting the CVE-2023-34362 Vulnerability.","CVE-2023-34362 Vulnerability","Professional, scientific and technical","Cyber Crime","US","Link"
"19","17/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Pioneer Electronics","Pioneer Electronics is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Manufacturing","Cyber Crime","JP","Link"
"20","17/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Autozone","American automotive parts retailer Autozone, is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Wholesale and retail","Cyber Crime","US","Link"
"21","17/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Warner Bros Discovery","Warner Bros Discovery is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Arts entertainment, recreation","Cyber Crime","US","Link"
"22","17/07/2023","30/03/2023","16/05/2023","?","Henry Ford Health","Henry Ford Health confirms that an email phishing scheme led to a data breach affecting 168,000 patients.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"23","17/07/2023","28/05/2023","During May 2023","Clop AKA Lace Tempest, TA505 and FIN11","Quorum Federal Credit","Quorum Federal Credit Union files a notice of data breach after discovering that a vulnerability within the file transfer software MOVEit resulted in an unauthorized party being able to access confidential customer data.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"24","17/07/2023","During May 2023","16/06/2023","Clop AKA Lace Tempest, TA505 and FIN11","Milliman Solutions","Milliman Solutions files a notice of data breach after discovering that one of the company’s vendors, Pension Benefit Information, experienced a data security incident involving the file sharing application MOVEit.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"25","17/07/2023","23/02/2023","23/02/2023","?","Hankins & Sohn Plastic Surgery Associates","An unnamed group or individual claims responsibility for a a cyber attack to the plastic surgery practice Hankins & Sohn Plastic Surgery Associates and starts to leak data.","Malware","Human health and social work","Cyber Crime","US","Link"
"26","17/07/2023","04/07/2023","-","Nulled","LePipe","The Nulled ransomware gang claims responsibility for a cyber attack to LePipe","Malware","Manufacturing","Cyber Crime","IT","Link"
"27","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Commission for Communications Regulation for Ireland","Commission for Communications Regulation, or ComReg, the general communications regulator for Ireland, is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Public admin and defence, social security","Cyber Crime","IE","Link"
"28","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Sound Community Bank","Sound Community Bank files a notice of potential data breach after discovering that one of the company’s vendors used MOVEit to transfer Sound Community Bank customer information.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"29","18/07/2023","-","-","ALPHV AKA BlackCat and Clop AKA Cl0p","Estée Lauder","Two ransomware actors, ALPHV/BlackCat and Clop list beauty company Estée Lauder on their data leak sites as a victim of separate attacks.","Malware","Manufacturing","Cyber Crime","US","Link"
"30","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","ITT","U.S. manufacturer ITT is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Manufacturing","Cyber Crime","US","Link"
"31","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Bluefin Payment Systems","Software firm Bluefin Payment Systems is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Professional, scientific and technical","Cyber Crime","US","Link"
"32","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Ventiv Technology","Software firm Ventiv Technology is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Professional, scientific and technical","Cyber Crime","US","Link"
"33","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University of Alaska","The University of Alaska is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"34","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University of Alaska","The University of Alaska is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"35","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University of Delaware","The University of Delaware is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"36","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University of Idaho","The University of Idaho is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"37","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Loyola University","The Loyola University is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"38","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University of Oklahoma","The University of Oklahoma is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"39","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University of Temple","The University of Temple is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"40","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Wake Forest University","The Wake Forest University is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"41","18/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University of Worcester","The University of Worcester is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","GB","Link"
"42","18/07/2023","During December 2022","During December 2022","FIN8 (AKA Syssphinx)","Multiple organizations","Researchers from Broadcom/Symantec reveal that the financially motivated cybercrime gang FIN8 has been observed deploying BlackCat ransomware payloads on networks backdoored using a revamped Sardonic malware version.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"43","18/07/2023","Since early July 2023","Early July 2023","Multiple threat actors","Multiple organizations","Citrix alerts customers of a critical-severity vulnerability (CVE-2023-3519) in NetScaler ADC and NetScaler Gateway that already has exploits in the wild, and “strongly urges” to install updated versions without delay.","CVE-2023-3519 vulnerability","Multiple Industries","N/A",">1","Link"
"44","18/07/2023","Since at least 17/07/2023","17/07/2023","SophosEncrypt","Multiple organizations","Cybersecurity vendor Sophos is being impersonated by a new ransomware-as-a-service called SophosEncrypt, with the threat actors using the company name for their operation.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"45","18/07/2023","'Recently'","'Recently'","?","Elderly across the United States","The FBI warns of a surge in tech support scams targeting the elderly across the United States and urging victims to dispatch cash concealed within magazines or similar items through shipping firms.","Tech Support Scam","Individual","Cyber Crime","US","Link"
"46","18/07/2023","-","-","More than 100 individuals in Ukraine","Individuals in Ukraine","The Cyber ​​Police Department of the National Police of Ukraine dismantles another massive bot farm linked to more than 100 individuals, used to push Russian propaganda justifying Russia's war in Ukraine, to disseminate illegal content and personal information, and in various other fraudulent activities.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","UA","Link"
"47","18/07/2023","Since at least early June 2023","Early June 2023","Turla (AKA Secret Blizzard, KRYPTON, and UAC-0003)","Defense sector in Ukraine and Eastern Europe","Microsoft and the Ukraine CERT warn of new attacks by the Russian state-sponsored Turla group, targeting the defense industry and Microsoft Exchange servers with a new 'DeliveryCheck' (AKA CapiBar and GAMEDAY) malware backdoor.","Targeted Attack","Public admin and defence, social security","Cyber Espionage",">1","Link"
"48","18/07/2023","-","-","Lazarus Group AKA Jade Sleet and TraderTraitor","Developers in the blockchain, cryptocurrency, online gambling, and cybersecurity","GitHub warns of a social engineering campaign targeting the accounts of developers in the blockchain, cryptocurrency, online gambling, and cybersecurity sectors to infect their devices with malware.","Account Takeover","Multiple Industries","Cyber Crime",">1","Link"
"49","18/07/2023","18/07/2023","18/07/2023","?","Ortivus","A cyberattack impacting Swedish software company Ortivus leaves at least two British ambulance services without access to electronic patient records.","Unknown","Professional, scientific and technical","Cyber Crime","SE","Link"
"50","18/07/2023","15/07/2023","15/07/2023","?","George County","George County is hit with a ransomware attack.","Malware","Public admin and defence, social security","Cyber Crime","US","Link"
"51","18/07/2023","Since late March 2023","Late March 2023","Multiple threat actors","Multiple organizations","The SANS Internet Storm Center warns that attackers are apparently trying to exploit two path traversal vulnerabilities in the ‘Stagil navigation for Jira – Menus & Themes’ plugin.","CVE-2023-26255 and CVE-2023-26256 Vulnerabilities","Unknown","N/A","N/A","Link"
"52","18/07/2023","-","-","?","Undisclosed organization(s)","Adobe releases an emergency ColdFusion security update that fixes critical vulnerabilities, including a fix for new zero-days exploited in attacks.","CVE-2023-29298, CVE-2023-38203 Vulnerabilities","Unknown","N/A","N/A","Link"
"53","18/07/2023","Since at least June 2023","17/07/2023","FakeSG","Multiple organizations","Researchers from Malwarebytes discover a new campaign, dubbed FakeSG, using compromised WordPress websites to display a custom landing page mimicking the victim's browser and distributing the NetSupport RAT.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"54","18/07/2023","02/05/2023","02/05/2023","?","Physicians Insurance","Physicians Insurance A Mutual Company, its affiliate MedChoice Risk Retention Group, and its subsidiary Experix (collectively “Physicians Insurance”) file a notice of data breach after discovering that an unauthorized party gained access to an employee’s email account.","Account Takeover","Finance and insurance","Cyber Crime","US","Link"
"55","18/07/2023","During May 2023","During May 2023","?","700,000 TikTok accounts in Turkey","As many as 700,000 TikTok accounts in Turkey are compromised by a hack that allowed attackers to access users’ private information and control their accounts.","Vulnerability","Information and communication","Cyber Crime","TR","Link"
"56","18/07/2023","-","-","NoEscape","Girardini Group","The NoEscape ransomware group hits Girardini Group, a manufacturer of stamps.","Malware","Manufacturing","Cyber Crime","IT","Link"
"57","18/07/2023","-","-","AlphaTeam","Multiple organizations","The AlphaTeam gang claims responsibility for attacking 10 Italian organizations using the same vulnerable CMS.","Vulnerability","Multiple Industries","Cyber Crime","IT","Link"
"58","19/07/2023","-","-","Multiple threat actors","Multiple organizations","Researchers from Flare identify more than 200,000 OpenAI credentials for sale on the dark web in the form of stealer logs.","Account Takeover","Public admin and defence, social security","Cyber Crime",">1","Link"
"59","19/07/2023","-","-","?","Undisclosed organization(s)","Adobe announces another ColdFusion update to patch three new CVEs. One of them, CVE-2023-38205, is the bypass for CVE-2023-29298 that appears to be “exploited in the wild in limited attacks”.","CVE-2023-38205 Vulnerability","Unknown","N/A","N/A","Link"
"60","19/07/2023","-","-","APT41 AKA Brass Typhoon, BARIUM and Winnti","Multiple organizations","Researchers from Lookout reveal that the Chinese state-backed APT41 group is targeting Android devices with two newly discovered spyware strains dubbed WyrmSpy and DragonEgg.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"61","19/07/2023","Since at least 11/07/2023","11/07/2023","P2PInfect","Multiple organizations","Researchers from Palo Alto discover P2PInfect, a new peer-to-peer (P2P) malware with self-spreading capabilities that targets Redis instances running on Internet-exposed Windows and Linux systems.","CVE-2022-0543 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"62","19/07/2023","31/05/2023","31/05/2023","?","Tampa General Hospital","Tampa General Hospital discloses that the sensitive data of 1.2 million was stolen in a failed ransomware attack.","Malware","Human health and social work","Cyber Crime","US","Link"
"63","19/07/2023","Since May 2023","During June 2023","?","Multiple organizations","Researchers from Fortinet reveal that multiple distributed denial-of-service (DDoS) botnets are targeting CVE-2023-28771, a vulnerability in Zyxel firewalls for which patches have been available since April.","CVE-2023-28771 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"64","19/07/2023","Since March 2023","During late May 2023","?","University students in North America","Researchers from Proofpoint identify a series of campaigns using fraudulent job offers to target university students.","Scam","Education","Cyber Crime","US","Link"
"65","19/07/2023","-","-","BundleBot","Multiple organizations","Researchers from Check Point discover a new malware strain known as BundleBot, abusing the dotnet bundle (single-file), self-contained format and commonly distributed via Facebook Ads and compromised accounts leading to websites masquerading as regular program utilities, AI tools, and games.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"66","19/07/2023","Since at least October 2022","Since at least October 2022","HotRat","Multiple organizations in Thailand, Guyana, Libya, Suriname, Mali, Pakistan, Cambodia, South Africa, and India","Researchers from Avast discover a new variant of the AsyncRAT malware dubbed HotRat, being distributed via free, pirated versions of popular software and utilities such as video games, image and sound editing software, and Microsoft Office.","Malware","Multiple Industries","Cyber Crime","GY KH IN LY ML PK SR TH ZA","Link"
"67","19/07/2023","12/06/2023","16/07/2023","Rhysida","Stephen F. Austin State University","8,600 counseling records and about 100 people’s government-issued identification numbers are stolen in a Rhysida ransomware attack at Stephen F. Austin State University.","Malware","Education","Cyber Crime","US","Link"
"68","20/07/2023","30/05/2023","02/06/2023","Clop AKA Lace Tempest, TA505 and FIN11","TSG Interactive US Services Limited (d/b/a PokerStars)","PokerStars is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Arts entertainment, recreation","Cyber Crime","US","Link"
"69","20/07/2023","31/05/2023","28/06/2023","Clop AKA Lace Tempest, TA505 and FIN11","Franklin Mint Federal Credit Union","Franklin Mint Federal Credit Union is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"70","20/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Pacific Premier Bank","Pacific Premier Bank files documents with the Securities and Exchange Commission describing a third-party data breach involving a vendor’s use of MOVEit","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"71","20/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Willis Towers Watson","Pension Benefits Information (PBI) files a notice of data breach on behalf of Willis Towers Watson (WTW) after discovering that experienced a MOVEit-related breach at PBI affected confidential information that had been provided to WTW.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"72","20/07/2023","During June 2023","-","?","U.S. organization in the critical infrastructure sector","The US government warns that threat actors breached the network of a U.S. organization in the critical infrastructure sector after exploiting the zero-day RCE vulnerability identified as CVE-2023-3519, a critical-severity issue in NetScaler ADC and Gateway.","CVE-2023-3519 Vulnerability","Electricity, gas steam, air conditioning","Cyber Espionage","US","Link"
"73","20/07/2023","'Recently'","'Recently'","Kanti","Cryptocurrency Users","Researchers from Cyble discover a new strain of ransomware dubbed “Kanti” targeting cryptocurrency users.","Malware","Fintech","Cyber Crime",">1","Link"
"74","20/07/2023","Since early May 2023","During May 2023","Mallox (AKA TargetCompany, Fargo, and Tohnichi)","Multiple Organizations","Researchers from Palo Alto Networks reveal a peak of activity by the Mallox ransomware group.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"75","20/07/2023","28/02/2023","13/03/2023","?","Orrick, Herrington & Sutcliffe","Orrick, Herrington & Sutcliffe, a globla law firm, notifies nearly 153,000 individuals of a hacking incident that compromised several client files.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"76","20/07/2023","02/02/2023","06/02/2023","?","MSX International (MSXI)","MSX International files a notice of data breach after discovering that an unauthorized party was able to access, and potentially remove, confidential consumer data stored on the company’s computer network.","Unknown","Administration and support service","Cyber Crime","US","Link"
"77","20/07/2023","-","31/05/2023","?","Rite Aid Corporation","Rite Aid Corporation posts a Security Incident Notice after learning that a vulnerability in software used by the company allowed an unauthorized actor to access confidential customer information.","Vulnerability","Wholesale and retail","Cyber Crime","US","Link"
"78","20/07/2023","-","During September 2022","?","Mission Essential Group (MEG)","The Mission Essential Group (MEG) files a notice of data breach after discovering that certain MEG email accounts may have been accessed by an unauthorized party.","Account Takeover","Administration and support service","Cyber Crime","US","Link"
"79","20/07/2023","-","30/05/2023","Clop AKA Lace Tempest, TA505 and FIN11","University of Texas Southwestern Medical Center (UTSW)","Reports begin to emerge about a MOVEit data breach at the University of Texas Southwestern Medical Center (UTSW) resulting in an unauthorized party being able to access patients’ sensitive information.","CVE-2023-34362 Vulnerability","Human health and social work","Cyber Crime","US","Link"
"80","20/07/2023","","","Clop AKA Lace Tempest, TA505 and FIN11","Teachers’ Retirement System of the City of New York","The Teachers’ Retirement System of the City of New York posts notice of a PBI data security incident on its website.","CVE-2023-34362 Vulnerability","Administration and support service","Cyber Crime","US","Link"
"81","20/07/2023","18/12/2020","During 2021","?","Roblox","The major gaming platform Roblox has suffered a major data breach, leading to the release of personal information including addresses from those who attended the Roblox Developer Conference between 2017-2020.","Unknown","Arts entertainment, recreation","Cyber Crime","US","Link"
"82","20/07/2023","-","-","Cactus","Confartigianatofc.it","The Cactus ransomware gang claims responsibility for an attack to confartigianatofc.it","Malware","Administration and support service","Cyber Crime","IT","Link"
"83","20/07/2023","-","-","Cactus","Rotomail","The Cactus ransomware gang claims responsibility for an attack to Rotomail.","Malware","Administration and support service","Cyber Crime","IT","Link"
"84","20/07/2023","-","-","Cactus","CWS","The Cactus ransomware gang claims responsibility for an attack to CWS.","Malware","Professional, scientific and technical","Cyber Crime","IT","Link"
"85","20/07/2023","-","-","Cactus","Artemide","The Cactus ransomware gang claims responsibility for an attack to Artemide.","Malware","Manufacturing","Cyber Crime","IT","Link"
"86","21/07/2023","-","-","Unidentified Chinese Threat Actor","Multiple Organizations","Researchers from Mandiant reveal that an unidentified espionage-focused hacking group believed to be aligned to the Chinese government is behind recent attacks against Citrix NetScaler application delivery controller (ADC) appliances exploiting CVE-2023-3519.","CVE-2023-3519 Vulnerability","Multiple Industries","Cyber Espionage",">1","Link"
"87","21/07/2023","-","-","Akira","Yamaha Music Canada","Yamaha Music Canada suffers a ransomware attack by the Akira group.","Malware","Manufacturing","Cyber Crime","CA","Link"
"88","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","DHL","The United Kingdom arm of DHL is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Transportation and storage","Cyber Crime","GB","Link"
"89","21/07/2023","29/05/2023","22/06/2023","Clop AKA Lace Tempest, TA505 and FIN11","American Civil Liberties Union Foundation","The American Civil Liberties Union Foundation confirms that the Clop Ransomware gang, exploiting the vulnerability in MOVEit Transfer accessed the  information of about 575 people.","CVE-2023-34362 Vulnerability","Human health and social work","Cyber Crime","US","Link"
"90","21/07/2023","-","12/07/2023","Clop AKA Lace Tempest, TA505 and FIN11","Mary Kay Corporation","Mary Kay Corporation is added to the list of the victims of the Clop ransomware gang exploiting the CVE-2023-34362 vulnerability.","CVE-2023-34362 Vulnerability","Wholesale and retail","Cyber Crime","US","Link"
"91","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Bates Technical College","The Bates Technical College confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability against the National Student Clearinghouse.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"92","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Lake Sumter Community College","The Lake Sumter Community College confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability against the National Student Clearinghouse.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"93","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University at Buffalo","The University at Buffalo confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability against the National Student Clearinghouse.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"94","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","University at Buffalo","The University at Buffalo confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability against the National Student Clearinghouse.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"95","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","State University of New York at Fredonia (SUNY Freedonia)","The State University of New York at Fredonia (SUNY Freedonia) confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability against the National Student Clearinghouse.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"96","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Olympic College","The Olympic College confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability against the National Student Clearinghouse.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"97","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","St. Petersburg College","The St. Petersburg College confirms to have suffered a data breach occurred exploiting the MOVEit CVE-2023-34362 vulnerability against the National Student Clearinghouse.","CVE-2023-34362 Vulnerability","Education","Cyber Crime","US","Link"
"98","21/07/2023","-","-","Clop AKA Lace Tempest, TA505 and FIN11","Massachusetts Mutual Life (MassMutual)","Massachusetts Mutual Life (MassMutual) joins the list of the victims of the MOVEit CVE-2023-34362 exploitation by the Clop ransomware group.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"99","21/07/2023","05/04/2023","-","?","Undisclosed Bank","Researchers from Checkmarx disclose the first example of a bank targeted by open-source software supply chain attacks.","Malware","Finance and insurance","Cyber Crime","N/A","Link"
"100","21/07/2023","05/04/2023","-","?","Undisclosed Bank","Researchers from Checkmarx disclose an additional example of a bank targeted by open-source software supply chain attacks.","Malware","Finance and insurance","Cyber Crime","N/A","Link"
"101","21/07/2023","07/06/2023","07/06/2023","?","Japanese Android Users","Researchers from McAfee observe a smishing campaign against Japanese Android users posing as a power and water infrastructure company, alerting victims about payment problems to lure them to a phishing website to infect the target devices with a remote-controlled SpyNote malware.","Malware","Individual","Cyber Crime","JP","Link"
"102","21/07/2023","-","-","?","American United Life Insurance","American United Life Insurance Company files a notice of data breach after discovering that confidential consumer information in the company’s care was subject to unauthorized access.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"103","21/07/2023","-","24/05/2023","?","New England Life Care (NELC)","New England Life Care (NELC) files a notice of data breach after discovering that certain files on the company’s computer network were unauthorized.","Unknown","Human health and social work","Cyber Crime","US","Link"
"104","21/07/2023","-","29/03/2023","?","Lancaster Orthopedic Group","Lancaster Orthopedic Group discloses an unauthorized access to its network.","Unknown","Human health and social work","Cyber Crime","US","Link"
