"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"16","18/04/2023","-","-","APT28 AKA Fancy Bear, STRONTIUM, Sednit, and Sofacy,","Multiple organizations","The UK National Cyber Security Centre (NCSC), US Cybersecurity and Infrastructure Security Agency (CISA), NSA, FBI, and Cisco warn of Russian state-sponsored APT28 hackers deploying a custom malware named 'Jaguar Tooth' on Cisco IOS routers, exploiting CVE-2017-6742, allowing unauthenticated access to the device.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"17","18/04/2023","-","-","Play","Multiple organizations","Security Researchers at Symantec/Broadcom reveal that the Play ransomware group has developed two custom tools in .NET, namely Grixba and VSS Copying Tool, used to improve the effectiveness of its cyberattacks.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"18","18/04/2023","-","-","Multiple threat actors","Unknown organization(s)","Google releases a security update for the Chrome web browser to fix CVE-2023-2136, the second zero-day vulnerability found to be exploited in attacks this year.","CVE-2023-2136 Vulnerability","Unknown","N/A","N/A","Link"
"19","18/04/2023","16/03/2023","16/03/2023","Royal","Town of Ballwin","The local government of Ballwin, a St. Louis, Missouri suburb is investigating a “network security incident” that is believed to have started last month but is still affecting systems. The Royal ransomware gang claims responsibility for the attack.","Malware","Public admin and defence, social security","Cyber Crime","US","Link"
"20","18/04/2023","During 2022","During 2022","?","Israeli citizen involved in the country's protest movement","Researchers from Citizen Lab reveal that the controversial Israeli spyware tool Pegasus from NSO Group exploited the 'LATENTIMAGE' iOS zero day vulnerability to allegedly target an unrevealed Israeli citizen involved in the country's protest movement.","Targeted Attack","Individual","Cyber Espionage","IL","Link"
"21","18/04/2023","During June 2022","During June 2022","?","Human rights defender from Centro PRODH","Researchers from Citizen Lab reveal that the controversial Israeli spyware tool Pegasus from NSO Group exploited the 'FINDMYPWN' iOS 15 zero day vulnerability to target members of Mexico’s civil society.","Targeted Attack","Individual","Cyber Espionage","MX","Link"
"22","18/04/2023","During October 2022","During October 2022","?","Human rights defender from Centro PRODH","Researchers from Citizen Lab reveal that the controversial Israeli spyware tool Pegasus from NSO Group exploited the 'PWNYOURHOME' iOS 15 and iOS 16 zero day vulnerability to target members of Mexico’s civil society.","Targeted Attack","Individual","Cyber Espionage","MX","Link"
"23","18/04/2023","-","-","?","Unknown organization(s)","The U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds an old Apple’s macOS vulnerability to its list of currently exploited flaws.","CVE-2019-8526 Vulnerability","Unknown","N/A","US","Link"
"24","18/04/2023","During fall of 2022","Since 30/06/2022","MuddyWater (AKA MERCURY, Mango Sandstorm, Seedworm, and Static Kitten) and DEV-1084 (AKA Storm-1084)","Multiple organizations","Researchers from Group-IB discover a new campaign by the Iranian government-sponsored threat actor known as MuddyWater, using the legitimate SimpleHelp remote support software tool to achieve persistence on victim devices.","Targeted Attack","Multiple Industries","Cyber Espionage",">1","Link"
"25","18/04/2023","Since December 2022","16/04/2023","?","Early adopters of cryptocurrency and blockchain technology","A mysterious and sophisticated crypto wallet heist has drained up to 5,000 Ethereum, currently worth almost USD 10 million, from ""OG"" wallets (wallets of early adopters).","Unknown vulnerability","Fintech","Cyber Crime",">1","Link"
"26","18/04/2023","'Recently'","'Recently'","?","Multiple organizations","Researchers from Zscaler discover a new multifunctional backdoor called 'Devopt'.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"27","18/04/2023","During March 2023","During March 2023","APT-C-36 AKA Blind Eagle","Multiple organizations","Researchers from ThreatMon discover a new campaign by the cyber espionage actor tracked as Blind Eagle using a new multi-stage attack chain that leads to the deployment of the NjRAT remote access trojan on compromised systems.","Targeted Attack","Multiple Industries","Cyber Espionage","EC ES CL CO","Link"
"28","18/04/2023","During 2022","During 2022","Raspberry Robin","Multiple organizations","Researchers from Check Point discover a new version of the Raspberry Robin using new anti-evasion techniques.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"29","18/04/2023","Between March 2022 and May 2022","-","?","Huntington Ingalls Industries (HII)","Huntington Ingalls Industries (HII) files a notice of data breach after learning that confidential consumer information stored on the company’s computer network was accessed by an unauthorized party.","Unknown","Manufacturing","Cyber Crime","US","Link"
"30","18/04/2023","-","01/12/2022","?","West Technology Group (WTG)","West Technology Group (WTG) files a notice of data breach after confirming that an unauthorized party was able to access and remove confidential employee information from the company’s computer network.","Unknown","Information and communication","Cyber Crime","US","Link"
"31","18/04/2023","27/10/2022","Between 26/10/2022 and 27/10/2022","?","Bryant Bank","Bryant Bank files a notice of data breach after determining that an unauthorized party was able to access confidential customer information stored on the company’s computer network.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"32","18/04/2023","-","-","Royal","Lake Dallas Independent School District","The Royal ransomware gang adds Lake Dallas Independent School District in Texas to its leak site.","Malware","Education","Cyber Crime","US","Link"
"33","18/04/2023","From 18/04/2023","From 18/04/2023","NoName057(16)","Multiple websites in Italy","The pro-Russian hacktivist group KillNet starts its campaign agan Italy and takes down multiple websites including the Italian Labour Ministry, Carabinieri, the Italian High Council of the Judiciary (Consiglio Superiore Della Magistratura), Azienda Trasporti Milanesi (ATM), multiple airports, several banks, the Ministry of Infrastructure and Transport.","DDoS","Multiple Industries","Hacktivism","IT","Link"
"34","18/04/2023","Between 30/08/2021 and 02/09/2021","17/02/2023","?","Optima Dermatology","The personal and health data of 59,872 Optima Dermatology patients is potentially accessed after the hack of an employee email account.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"35","19/04/2023","19/04/2023","19/04/2023","Killnet","EUROCONTROL","Europe’s air-traffic control agency EUROCONTROL announces to be under attack from the Killnet pro-Russian attackers.","DDoS","Extraterritorial orgs and bodies","Hacktivism","EU","Link"
"36","19/04/2023","Over the past few months","Over the past few months","Russian Wagner-like cyber groups","Critical Infrastructure in the UK","The British government warns that “emerging Wagner-like cyber groups are attempting to cause maximum damage to the UK's critical national infrastructure.","Unknown","Electricity, gas steam, air conditioning","Cyber Warfare","UK","Link"
"37","19/04/2023","Since at least 18/04/2023","18/04/2023","Ghostwriter","Individuals in Poland","Poland's Ministry of National Defense issues a warning about a recent disinformation campaign traced back to the Belarusian hacking group known as Ghostwriter.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare","PL","Link"
"38","19/04/2023","-","-","FIN11 and TA505 (Clop AKA Cl0p)","Unknown organization(s)","Print management software developer PaperCut warns customers to update their software immediately, as hackers are actively exploiting two flaws, ZDI-CAN-18987 / PO-1216 and ZDI-CAN-19226 / PO-1219, to gain access to vulnerable servers. Later the attacks are attributed to the Cl0p ransomware gang.","ZDI-CAN-18987 / PO-1216 (CVE-2023-27350) and ZDI-CAN-19226 / PO-1219 (CVE-2023-27351) Vulnerabilities","Unknown","N/A","N/A","Link"
"39","19/04/2023","Since November 2022","Since November 2022","Multiple ransomware threat actors","Multiple organizations","Researchers from Sophos reveal that threat actors are using a new hacking tool dubbed AuKill to disable Endpoint Detection & Response (EDR) Software on targets' systems before deploying backdoors and ransomware in Bring Your Own Vulnerable Driver (BYOVD) attacks.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"40","19/04/2023","Since November 2022","During Q1 2022","Sandworm AKA FROZENBARENTS","Energy sector organizations in Eastern Europe","Researchers from Google's Threat Advisory Group (TAG) reveal that the Russian threat actor Sandworm conducted multiple campaigns against energy sector organizations in Eastern Europe, delivering links to fake Windows update packages hosted on a domain spoofing the Caspian Pipeline Consortium (CPC).","Targeted Attack","Electricity, gas steam, air conditioning","Cyber Espionage",">1","Link"
"41","19/04/2023","Since Early December 2022","During Q1 2022","Sandworm AKA FROZENBARENTS","Ukrainian defense industry","Researchers from Google's Threat Advisory Group (TAG) reveal that the Russian threat actor Sandworm targeted the Ukrainian defense industry in multiple credential phishing campaigns.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","UA","Link"
"42","19/04/2023","Since Early December 2022","During Q1 2022","Sandworm AKA FROZENBARENTS","Users following Pro-Russia Telegram channels","Researchers from Google's Threat Advisory Group (TAG) reveal that the Russian threat actor Sandworm targeted users following Pro-Russia Telegram channels with a phishing campaign.","Account Takeover","Individual","Cyber Espionage","UA","Link"
"43","19/04/2023","Since April 2022","During Q1 2022","Threat actors attributed to the Russian GRU","Telegram users","Researchers from Google's Threat Advisory Group (TAG) reveal that actors attributed to the GRU have maintained a Telegram channel to promote and amplify narratives related to the use of biological weapons in Ukraine and how the United States is responsible for the proliferation of biological weapons around the world.","Coordinated Inauthentic Behavior","Individual","Cyber Warfare",">1","Link"
"44","19/04/2023","Between February and March 2023","During Q1 2022","APT28 AKA Fancy Bear, STRONTIUM, Sednit, FROZENLAKE and Sofacy,","Users in Ukraine","Researchers from Google's Threat Advisory Group (TAG) reveal that APT28 sent multiple large waves of phishing emails to hundreds of users in Ukraine.","Account Takeover","Individual","Cyber Espionage","UA","Link"
"45","19/04/2023","During Q1 2022","During Q1 2022","Actors affiliated with the Internet Research Agency (IRA)","Internet users","Researchers from Google's Threat Advisory Group (TAG) observe a coordinated Information Operation (OP) campaign from actors affiliated with the Internet Research Agency (IRA) creating content on YouTube, including commenting and upvoting each other’s videos, focusing particularly on narratives supportive of Russia and the business interests of Russian oligarch Yevgeny Prigozhin, especially the Wagner Group.","Coordinated Inauthentic Behavior","Information and communication","Cyber Warfare",">1","Link"
"46","19/04/2023","Since April 2023","During April 2023","?","Multiple organizations","Researchers from Sucuri reveal that attackers are using Eval PHP, an outdated legitimate WordPress plugin, to compromise websites by injecting stealthy backdoors.","Vulnerable WordPress plugin","Multiple Industries","Cyber Crime",">1","Link"
"47","19/04/2023","17/04/2023","17/04/2023","?","Point32Health","Point32Health, a New England health insurance firm serving more than two million people, is dealing with a ransomware attack impacting several of its systems.","Malware","Finance and insurance","Cyber Crime","US","Link"
"48","19/04/2023","During April 2023","During April 2023","Russia","Organizations in Finland","Kirsi Karlamaa, director general of the Finnish Transport and Communications Agency (Trafficom) reveals that Finnish organizations are increasingly being targeted with cyberattacks, two weeks after the country officially joined the North Atlantic Treaty Organization.","N/A","Multiple Industries","Cyber Espionage","FI","Link"
"49","19/04/2023","Between Q4 2021 and Q4 2022","Between Q4 2021 and Q4 2022","Multiple threat actors","Multiple organizations","Researchers from Palo Alto Networks warn of a malicious spike of InterPlanetary File System (IPFS) exploited by threat actors for multiple malicious purposes, including phishing, credential theft, command and control communications, and malicious payload distribution.",">1","Multiple Industries","Cyber Crime",">1","Link"
"50","19/04/2023","-","-","?","Instagram users","Researchers from Malwarebytes warn of a new wave of 'Muse scams', that Instagram scams where the attackers promise money in exchange for the victims' image.","Instagram scam","Individual","Cyber Crime",">1","Link"
"51","19/04/2023","-","-","?","Rubino & Company","Rubino & Company files a notice of data breach after learning that confidential consumer information stored on the company’s IT network was subject to unauthorized access.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"52","19/04/2023","19/10/2022","19/10/2022","?","IMA Financial Group","IMA Financial Group files a notice of data breach after experiencing a data security incident resulting in confidential consumer data being made accessible to an unauthorized party.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"53","19/04/2023","-","-","LockBit 3.0","Banco de Venezuela","Banco de Venezuela is added to LockBit’s ransomware leak site with some alleged proof of claims that included identity cards and documents.","Malware","Finance and insurance","Cyber Crime","VE","Link"
"54","19/04/2023","-","-","Play","Coldiretti","Coldiretti, the Italian organization of agricultural entrepreneurs, suffers a Play ransomware attack.","Malware","Other service activities","Cyber Crime","IT","Link"
"55","20/04/2023","-","29/03/2023","Lazarus Group AKA Labyrinth Collima, Covellite, UNC4034, Zinc, Nickel Academy)","Trading Technologies","Researchers from Mandiant reveal that the 3CX supply chain attack was caused by another supply chain compromise where suspected North Korean attackers breached the site of stock trading automation company Trading Technologies to push trojanized software builds.","Targeted Attack","Professional, scientific and technical","Cyber Espionage","US","Link"
"56","20/04/2023","Since at least March 2023","During March 2023","Lazarus Group AKA Labyrinth Collima, Covellite, UNC4034, Zinc, Nickel Academy)","People working in software or DeFi platforms","Researchers from ESET discover a new Lazarus campaign considered part of ""Operation DreamJob"" (AKA Nukesped), targeting Linux users with malware for the first time.","Targeted Attack","Professional, scientific and technical","Cyber Espionage",">1","Link"
"57","20/04/2023","Since April 2023","During April 2023","?","Multiple U.S. Universities","Security researchers observe websites of multiple U.S. universities, including Stanford, MIT, Berkeley, UMass Amherst, Northeastern, Caltech, serving Fortnite and 'gift card' spam.","TWiki or MediaWiki vulnerabilities","Education","Cyber Crime","US","Link"
"58","20/04/2023","Since April 2023","During April 2023","?","Brazilian state government website (semed.capital.ms.gov.br)","Even a Brazilian state government website (semed.capital.ms.gov.br) is observed serving Fortnite spam within the same campaign.","TWiki or MediaWiki vulnerabilities","Public admin and defence, social security","Cyber Crime","BR","Link"
"59","20/04/2023","Since April 2023","During April 2023","?","Europa.eu","Even the Europa.eu website is observed serving Fortnite spam within the same campaign.","TWiki or MediaWiki vulnerabilities","Extraterritorial orgs and bodies","Cyber Crime","EU","Link"
"60","20/04/2023","17/03/2023","Between 06/03/2023 and 17/03/2023","?","American Bar Association (ABA)","The American Bar Association (ABA) discloses a data breach after hackers compromised its network and gained access to older credentials for 1,466,000 members.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"61","20/04/2023","Since. at least 16/02/2023","Since. at least 16/02/2023","?","Multiple organizations","Researchers at Secureworks discover a new campaign using Google Ads and SEO Poisoning to distribute the Bumblebee malware promoting popular software like Zoom, Cisco AnyConnect, ChatGPT, and Citrix Workspace.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"62","20/04/2023","During March 2023","During March 2023","EvilExtractor","Multiple organizations in Europe and the U.S.","Researchers from Fortinet discover a rise in attacks spreading the EvilExtractor data theft tool, used to steal users' sensitive data in Europe and the U.S.","Malware","Multiple Industries","Cyber Crime","EU US","Link"
"63","20/04/2023","Since at least early April 2023","During early April 2023","Decoy Dog","Multiple organizations","Researchers from Infoblox discover a new enterprise-targeting malware toolkit called ‘Decoy Dog’ after inspecting anomalous DNS distinctive from regular internet activity.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"64","20/04/2023","SInce 25/01/2023","During January 2023","Xiaoqiying AKA Genesis Day or Teng Snake","Multiple organizations in South Korea including the Korean Research Institute for Construction Policy, the Korean Archaeological Society, the Woorimal Academic Society, the Korean Academy of Basic Medicine & Health Science, and more.","Researchers from Recorded Future discover a new wave of attacks of the Chinese threat actor known as Xiaoqiying, targeting organizations in North Korea.","Targeted Attack","Multiple Industries","Cyber Espionage","KR","Link"
"65","20/04/2023","'Recently'","'Recently'","Xiaoqiying AKA Genesis Day or Teng Snake","Organizations in Japan and Taiwan","Researchers from Recorded Future discover a new wave of attacks of the Chinese threat actor known as Xiaoqiying, targeting organizations in in Japan and Taiwan","Targeted Attack","Multiple Industries","Cyber Espionage","JP TW","Link"
"66","20/04/2023","Since at least November 2022","-","Evasive Panda (AKA BRONZE HIGHLAND and Daggerfly)","Telecommunications organization in Africa","Researchers from Broadcom/Symantec discover a new campaign of the Chinese Daggerfly threat actor targeting a telecommunications organization in Africa via the PlugX and MgBot malware framework.","Targeted Attack","Information and communication","Cyber Espionage","N/A","Link"
"67","20/04/2023","Between November 2022 through early April 2023","Between November 2022 through early April 2023","Multiple threat actors","Multiple organizations","Researchers from Palo Alto Networks reveal a 910% increase in monthly registrations for domains related to ChatGPT and associated to scam operations.","Scam","Multiple Industries","Cyber Crime",">1","Link"
"68","20/04/2023","12/04/2023","12/04/2023","?","Fincantieri Marinette Marine","Fincantieri Marinette Marine, a US commercial and defense shipbuilder with ties to the government, discloses to have been hit by a ransomware attack.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"69","20/04/2023","-","-","Shiny Hunters","RentoMojo","Indian start-up furniture rental platform RentoMojo discloses a data breach impacting over 150,000 subscribers.","Unknown","Wholesale and retail","Cyber Crime","IN","Link"
"70","20/04/2023","During 2022","During August 2022","Fakecalls","Android users in South Korea","Researchers from McAfee discover a new Fakecalls campaign using legitimate app signing keys to evade signature-based detection techniques.","Malware","Individual","Cyber Crime","KR","Link"
"71","20/04/2023","Since at least 20/04/2023","20/04/2023","?","Nordea Bank customers","Researchers from Heimdal discover a smishing campaign against Nordea Bank customers,","Account Takeover","Finance and insurance","Cyber Crime","NO","Link"
"72","20/04/2023","-","-","?","Multiple organizations","Researchers from Avanan discover a phishing campaign hosting the malicious pages on Linktree, a social media reference platform.","Account Takeover","Multiple Industries","Cyber Crime",">1","Link"
"73","20/04/2023","-","-","Killnet","Individuals with ties to NATO","The pro-Russian hacktivist group KillNet leaks stolen data allegedly belonging to around 5,000 individuals with ties to NATO.","Unknown","Unknown","Hacktivism",">1","Link"
"74","21/04/2023","'Recently'","'Recently'","?","Misconfigured Kubernetes clusters","Researchers from Aqua Security discover 'RBAC Buster', a campaign exploiting RBAC (Role-Based Access Control) to create persistent backdoor accounts on Kubernetes clusters and hijack their resources for Monero crypto-mining.","Misconfiguration","Multiple Industries","Cyber Crime",">1","Link"
"75","21/04/2023","-","-","Lazarus Group AKA Labyrinth Collima, Covellite, UNC4034, Zinc, Nickel Academy)","Several critical infrastructure organizations in the United States and Europe","Researchers from Symantec/Broadcom reveal that the software supply chain attack that led to last month's 3CX breach has also impacted at least several critical infrastructure organizations in the United States and Europe.","Targeted Attack","Electricity, gas steam, air conditioning","Cyber Espionage","US EU","Link"
"76","21/04/2023","'Recently'","'Recently'","BlueNoroff","Multiple organizations","Researchers from Jamf observe the North Korea-linked BlueNoroff threat group using a new macOS malware family dubbed RustBucket.","Malware","Multiple Industries","Cyber Espionage",">1","Link"
"77","21/04/2023","'Recently'","'Recently'","8220","Korean energy-related companies","Researchers from AhnLab discover a new campaign of the 8220 Gang exploiting the Log4Shell vulnerability to install CoinMiner in VMware Horizon servers.","Log4j vulnerability","Electricity, gas steam, air conditioning","Cyber Crime","KR","Link"
"78","21/04/2023","Between 22/12/2022 and 24/12/2022","23/12/2022","?","Albertsons Companies","Albertsons Companies files a notice of data breach after learning that confidential information belonging to certain individuals was accessed by an unauthorized party following a malware attack.","Malware","Wholesale and retail","Cyber Crime","US","Link"
"79","21/04/2023","Between 17/02/2023 and 23/02/2023","21/02/2023","?","Robeson Health Care Corporation","Robeson Health Care Corporation files a notice of data breach after learning that confidential patient data was accessed by an unauthorized party following a malware attack.","Malware","Human health and social work","Cyber Crime","US","Link"
"80","21/04/2023","-","-","ALPHV AKA BlackCat","Saville Row","Saville Row, a Chilean clothing store, is added to BlackCat’s ransomware leak site.","Malware","Wholesale and retail","Cyber Crime","CL","Link"
"81","21/04/2023","-","-","ALPHV AKA BlackCat","Seguros la Occidental","Seguros la Occidental, a Venezuelan insurer that offers general and life insurance products, is added to BlackCat’s ransomware leak site with samples containing 27 screenshots of images of various insurance company documents that included ID cards.","Malware","Finance and insurance","Cyber Crime","VE","Link"
"82","21/04/2023","-","-","ALPHV AKA BlackCat","Cementos Progreso","Cementos Progreso is added to BlackCat’s ransomware leak site. As proof, they offer some samples with internal documents.","Malware","Professional, scientific and technical","Cyber Crime","GT","Link"
"83","21/04/2023","Since at least July 2022","During July 2022","PostalFurious","Users in APAC, specifically in Singapore, Australia","Researchers at Group-IB discover a phishing campaign carried out by a phishing gang named PostalFurious, targeting users in APAC, specifically in Singapore, Australia, and some other countries by impersonating postal and, to a lesser extent, toll operators.","Account Takeover","Individual","Cyber Crime",">1","Link"
"84","22/04/2023","-","-","?","Vopak","Vopak, a tank storage company known for its storage of fossil fuels, is the victim of a ransomware attack.","Malware","Transportation and storage","Cyber Crime","NL","Link"
"85","22/04/2023","-","-","Cl0p AKA Clop","Allied Benefit","The Cl0p ransomware gang leaks some data from Allied Benefit allegedly exfiltrated exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Administration and support service","Cyber Crime","US","Link"
"86","22/04/2023","-","-","Cl0p AKA Clop","CloudMed","The Cl0p ransomware gang leaks some data from CloudMed allegedly exfiltrated exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Administration and support service","Cyber Crime","US","Link"
"87","22/04/2023","-","-","Cl0p AKA Clop","Tropical Texas Behavioral Health","The Cl0p ransomware gang claims to have hacked Tropical Texas Behavioral Health, allegedly exfiltrated exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Human health and social work","Cyber Crime","US","Link"
"88","22/04/2023","-","-","Cl0p AKA Clop","Multiplan","The Cl0p ransomware gang claims to have hacked Multiplan, allegedly exfiltrated exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Administration and support service","Cyber Crime","US","Link"
"89","22/04/2023","-","-","Cl0p AKA Clop","Alivia Health","The Cl0p ransomware gang claims to have hacked Alivia Health in Puerto Rico, allegedly exfiltrated exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Administration and support service","Cyber Crime","US","Link"
"90","22/04/2023","-","-","Cl0p AKA Clop","ITx","The Cl0p ransomware gang claims to have hacked ITx, a revenue management company, allegedly exfiltrated exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Administration and support service","Cyber Crime","US","Link"
"91","22/04/2023","-","-","Cl0p AKA Clop","MedExHCO","The Cl0p ransomware gang claims to have hacked MedExHCO, allegedly exfiltrated exploiting the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Administration and support service","Cyber Crime","US","Link"
"92","22/04/2023","Between 14/11/2023 and 23/11/2023","-","?","Trust Wallet","Trust Wallet discloses to have patched a security vulnerability that had led to its users losing nearly $170,000.","Vulnerability","Fintech","Cyber Crime","N/A","Link"
"93","23/04/2023","27/03/2023","23/04/2023","BianLian and RansomHouse","Albany ENT & Allergy Services","Both BianLian and RansomHouse ransomware gangs list Albany ENT & Allergy Services in their leak site.","Malware","Human health and social work","Cyber Crime","US","Link"
"94","23/04/2023","-","-","ALPHV AKA BlackCat","Naivas","Kenya’s Naivas supermarket chain is the victim of a BlackCat ransomware incident.","Malware","Wholesale and retail","Cyber Crime","KE","Link"
"95","23/04/2023","During February 2023","23/04/2023","?","Terravision","The Airport transfers service Terravision suffers a data breach, exposing over 2M records of customer data including names, phone numbers, email addresses, salted password hashes and in some cases, date of birth and country of origin.","Unknown","Transportation and storage","Cyber Crime","IT","Link"
"96","24/04/2023","-","22/04/2023","Black Basta","Yellow Pages Canada","Yellow Pages Canada, a Canadian directory publisher confirms to have been hit by a cyber attack. The Black Basta ransomware and extortion gang claims responsibility for the attack and posts sensitive documents and data over the weekend.","Malware","Administration and support service","Cyber Crime","CA","Link"
"97","24/04/2023","24/04/2023","24/04/2023","?","KuCoin's Twitter account","The cryptocurrency exchange KuCoin's Twitter account is hacked, allowing attackers to promote a fake giveaway scam that led to the theft of over $22.6K in cryptocurrency.","Account Takeover","Fintech","Cyber Crime","N/A","Link"
"98","24/04/2023","Since at least mid-April 2023","mid-April 2023","?","Multiple organizations","The Mirai malware botnet is actively exploiting a TP-Link Archer A21 (AX1800) WiFi router vulnerability tracked as CVE-2023-1389 to incorporate devices into DDoS (distributed denial of service) swarms.","CVE-2023-1389 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"99","24/04/2023","Since at least mid-March 2023","mid-March 2023","ViperSoftX","Multiple organizations","Researchers from Trend Micro discover a new version of the ViperSoftX information-stealing malware with a broader range of targets, including targeting the KeePass and 1Password password managers.","Malware","Multiple Industries","Cyber Crime",">1","Link"
