"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"14","16/11/2023","Early November 2023","Early November 2023","?","Bangladesh National Telecommunication Monitoring Center","The National Telecommunication Monitoring Center (NTMC) in Bangladesh publishes people’s personal information through an unsecured database until anonymous threat actors attack the exposed database, wiping details from the system and claiming to have stolen the trove of information.","Unknown","Public admin and defence, social security","Cyber Crime","BD","Link"
"15","16/11/2023","13/06/2023","-","?","Rusnak Auto Group","Rusnak Auto Group files a notice of data breach after discovering that an unauthorized party was able to gain access to the company’s computer network.","Unknown","Wholesale and retail","Cyber Crime","US","Link"
"16","16/11/2023","28/03/2023","28/03/2023","?","Wyoming County Community Health System","Wyoming County Community Health System (WCCHS) files a notice of data breach after discovering that files stored on WCCHS’s network were subject to unauthorized access.","Unknown","Human health and social work","Cyber Crime","US","Link"
"17","16/11/2023","20/03/2023","-","?","Endocrine and Psychiatry Center","Endocrine and Psychiatry Center in Texas has recently sent notifications to patients advising that some of their protected health information has been removed from its systems by an unauthorized individual.","Unknown","Human health and social work","Cyber Crime","US","Link"
"18","16/11/2023","Since late October 2023","-","Multiple threat actors","Multiple organizations","Researchers from ReversingLabs discover npm packages that hide scripts broadcasting messages of peace related to the conflicts in Ukraine and in Israel and the Gaza Strip.","Malware","Multiple Industries","Hacktivism",">1","Link"
"19","16/11/2023","-","-","8Base","Lanificio Luigi Colombo","The 8Base ransomware gang claims responsibility for a cyberattack against Lanificio Luigi Colombo.","Malware","Manufacturing","Cyber Crime","IT","Link"
"20","17/11/2023","17/11/2023","17/11/2023","?","Crypto users","The official X (Twitter) account for Bloomberg Crypto is used to redirect users to a deceptive website that steals Discord credentials in a phishing attack.","Account Takeover","Fintech","Cyber Crime",">1","Link"
"21","17/11/2023","-","-","?","Brookfield Global Relocation Services","Brookfield Global Relocation Services (BGRS,) a contractor of the Canadian government is breached.","Unknown","Administration and support service","Cyber Crime","CA","Link"
"22","17/11/2023","-","-","LockBit 3.0","SIRVA Worldwide Relocation & Moving Services","SIRVA Worldwide Relocation & Moving Services, a contractor of the Canadian government is breached. The LockBit 3.0 ransomware gang claims responsibility for the attack.","Malware","Administration and support service","Cyber Crime","CA","Link"
"23","17/11/2023","'Recently'","'Recently'","Gamaredon (a.k.a.) Shuckworm, Iron Tilden, ACTINIUM, and Primitive Bear","Organizations in the United States, Ukraine, Germany, Vietnam, Poland, Chile, and Hong Kong","Researchers from Check Point discover LittleDrifter, a worm that has been spreading over USB drives infecting systems in multiple countries as part of a campaign from the Gamaredon state-sponsored espionage group.","Malware","Multiple Industries","Cyber Espionage","CL DE HK PL UA US VN","Link"
"24","17/11/2023","10/11/2023","10/11/2023","?","Glendale Community College","Glendale Community College confirms it was hit with ransomware.","Malware","Education","Cyber Crime","US","Link"
"25","17/11/2023","'Recently'","'Recently'","8Base","Multiple organizations","Researchers from Cisco Talos observe an increase in activity conducted by the 8Base ransomware group, using a variant of the Phobos ransomware, distributed by SmokeLoader, and other publicly available tools to facilitate their operations.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"26","17/11/2023","01/08/2023","01/08/2023","Mustang Panda a.k.a. Bronze President, Camaro Dragon, Earth Preta, Luminous Moth, Red Delta, Stately Taurus","Government Organization in the Philippines","Researchers from Palo Alto Networks uncover a campaign by the Chinese threat actor Mustang Panda targeting an entity associated with the Philippines government.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","PH","Link"
"27","17/11/2023","03/08/2023","03/08/2023","Mustang Panda a.k.a. Bronze President, Camaro Dragon, Earth Preta, Luminous Moth, Red Delta, Stately Taurus","Entities in the South Pacific including the Philippines government.","Researchers from Palo Alto Networks uncover an additional campaign by the Chinese threat actor Mustang Panda targeting entities in the South Pacific including the Philippines government.","Targeted Attack","Public admin and defence, social security","Cyber Espionage",">1","Link"
"28","17/11/2023","16/08/2023","16/08/2023","Mustang Panda a.k.a. Bronze President, Camaro Dragon, Earth Preta, Luminous Moth, Red Delta, Stately Taurus","Entities in the South Pacific including the Philippines government.","Researchers from Palo Alto Networks uncover a copycat campaign by the Chinese threat actor Mustang Panda targeting entities in the South Pacific including the Philippines government.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","PH","Link"
"29","17/11/2023","Since May 2023","-","?","IT Professionals in multiple organizations","Researchers from Checkmarx discover a campaign carried out by an unknown threat actor, publishing typosquat packages to the Python Package Index (PyPI) repository for nearly six months with an aim to deliver malware.","Malware","Multiple Industries","Cyber Crime","CN DE FR GB HK IE JP RU SG US","Link"
"30","17/11/2023","-","-","?","Multiple organizations","Researchers from Securonix discover SEO#LURKER, a campaign where threat actors are leveraging manipulated search results and bogus Google ads to trick users who are looking to download legitimate software such as WinSCP into installing malware instead.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"31","17/11/2023","-","-","Black Basta","Maytec.de","Maytec.de is listed in the website of the Black Basta ransomware group.","Malware","Manufacturing","Cyber Crime","DE","Link"
"32","17/11/2023","06/09/2023","10/09/2023","?","Forward Bank","Forward Bank files a notice of data breach after discovering that an unauthorized party was able to access certain files on the company’s computer network.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"33","17/11/2023","-","-","?","Psychiatry Associates of Kansas City","Psychiatry Associates of Kansas City (PAKC) files a notice of data breach after discovering that an unauthorized party was able to access information that had been entrusted to the company.","Unknown","Human health and social work","Cyber Crime","US","Link"
"34","17/11/2023","'Recently'","'Recently'","?","CKF Addiction Treatment","CKF Addiction Treatment (CKF) files a data breach notice after an incident that resulted in an unauthorized party being able to access consumers’ sensitive information.","Unknown","Human health and social work","Cyber Crime","US","Link"
"35","17/11/2023","-","'Recently'","?","U.S. Drug Mart","U.S. Drug Mart files a notice of data breach after discovering that information in the company’s possession was subject to unauthorized access.","Unknown","Wholesale and retail","Cyber Crime","US","Link"
"36","17/11/2023","-","-","INC","Scolari","The INC ransomware gang claims responsibility for an attack to Scolari.","Malware","Manufacturing","Cyber Crime","IT","Link"
"37","18/11/2023","18/11/2023","18/11/2023","?","Service public de l'assainissement francilien","Service public de l'assainissement francilien (SIIAP), the organization that manages wastewater for nine million people in and around Paris, is hit with a cyberattack.","Unknown","Water supply, waste mgmt, remediation","Cyber Crime","FR","Link"
"38","18/11/2023","13/11/2023","-","NoEscape","PruittHealth","The ransomware group NoEscape claims responsibility for a cyberattack to PruittHealth, threatening to release a vast amount of exfiltrated data (1.5TB.)","Malware","Human health and social work","Cyber Crime","US","Link"
"39","18/11/2023","-","24/09/2023","Karakurt","Yakima Valley Radiology PC","The Karakurt ransomware threat actors add Yakima Valley Radiology PC to their leak site, claiming they acquired 9.31 GB of files including “financial reports, client lists with contacts, list of patients for 15 years (212579 rows), a database of social security numbers (including staff, doctors) with 766000 rows.”","Malware","Human health and social work","Cyber Crime","US","Link"
"40","19/11/2023","19/11/2023","19/11/2023","?","Kronos Research","Cryptocurrency trading and investment firm Kronos Research says $26 million worth of cryptocurrency was stolen from its systems following a cyberattack.","API Hijacking","Fintech","Cyber Crime","TW","Link"
"41","19/11/2023","-","22/11/2023","ALPHV a.k.a. BlackCat","Fidelity National Financial","Fidelity National Financial discloses to have suffered a cyber attack. The ALPHV/BlackCat ransomware gang claims responsibility.","Malware","Real estate","Cyber Crime","US","Link"
"42","19/11/2023","13/08/2023","'Recently'","?","Precisely Software","Precisely Software files a notice of data breach after confirming that an unauthorized party was able to gain access to its computer network.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"43","20/11/2023","-","-","Lumma Stealer","Multiple organizations","Researchers from Outpost24 discover a new version of the Lumma information-stealing malware measuring mouse movements using trigonometry to determine if the malware is running on a real machine or an antivirus sandbox.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"44","20/11/2023","'Recently'","'Recently'","Kinsing AKA Money Libra","Multiple organizations","Researchers from Trend Micro reveal that the Kinsing malware operator is actively exploiting the CVE-2023-46604 critical vulnerability in the Apache ActiveMQ open-source message broker to compromise Linux systems.","CVE-2023-46604 Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"45","20/11/2023","-","20/11/2023","Phobos","Multiple organizations","A new Phobos ransomware variant frames the popular VX-Underground malware-sharing collective, indicating the group is behind attacks using the encryptor.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"46","20/11/2023","Since September 2023","Since September 2023","?","Multiple organizations","Researchers from Cofense discover a phishing campaign pushing the DarkGate malware, and recently adding the PikaBot malware, making it the most advanced phishing campaign since the Qakbot operation was dismantled.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"47","20/11/2023","20/11/2023","20/11/2023","SiegedSec","Idaho National Laboratory","The Idaho National Laboratory (INL) confirms they suffered a cyberattack after 'SiegedSec' hacktivists leaked stolen human resources data online.","Unknown","Professional, scientific and technical","Hacktivism","US","Link"
"48","20/11/2023","-","-","?","Customers of Indian banks","Researchers from Microsoft uncover  an ongoing information-stealing campaign targeting customers of Indian banks with mobile malware.","Malware","Finance and insurance","Cyber Crime","IN","Link"
"49","20/11/2023","Since September 2023","Since September 2023","?","Commercial flights over Baghdad, Cairo, and Tel Aviv","Commercial flights over Baghdad, Cairo, and Tel Aviv are the targets of a series of GPS spoofing attacks.","GPS Spoofing","Transportation and storage","N/A",">1","Link"
"50","20/11/2023","Since at least September 2023","'Recently'","Konni","Organizations in Russia","Researchers from Fortinet observe the North Korea-linked Konni APT group using a weaponized Russian-language Word document in an ongoing phishing campaign.","Targeted Attack","Multiple Industries","Cyber Espionage","RU","Link"
"51","20/11/2023","'During the last few weeks'","'During the last few weeks'","Multiple threat actors","Organizations in the education, government, and business services space.","Researchers from Carbon Black warn of a surge in the number of new infections related to the NetSupport RAT in the last few weeks.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"52","20/11/2023","04/04/2023","10/09/2023","?","Unknown organizations in Turkey","A threat actor releases 1.9 million lines of data related to Turkish vaccinations, potentially exposing the information of almost 2 million citizens.","SQLi","Unknown","Cyber Crime","TR","Link"
"53","20/11/2023","-","-","ALPHV a.k.a. BlackCat","Autonomous Flight Technologies","Unmanned drone systems maker, Autonomous Flight Technologies (AFT), allegedly falls victim to a cyberattack orchestrated by the ALPHV/BlackCat ransomware group.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"54","20/11/2023","Since at least 01/11/2023","01/11/2023","?","Multiple organizations","Researchers from G DATA discover a new variant of Agent Tesla using the uncommon compression format ZPAQ to steal information from approximately 40 web browsers and various email clients.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"55","20/11/2023","-","-","?","Financial and blockchain organizations in North Korea","Researchers from Ahnlab discover a campaign distributing a malicious LNK file to financial and blockchain organizations, disguised as promotional material.","Malware","Fintech","Cyber Crime","KR","Link"
"56","20/11/2023","-","-","Andariel","Organizations in North Korea","Researchers from Ahnlab discover a campaign from the North Korean that actor Andariel, distributing malware using a certain asset management program.","Targeted Attack","Multiple Industries","Cyber Espionage","KR","Link"
"57","20/11/2023","06/10/2023","06/10/2023","Clop a.k.a. Lace Tempest, TA505, and FIN11","Texas Wesleyan University","Texas Wesleyan University (TXWES) files a notice of data breach after discovering that a recent data security incident resulted in unauthorized access to the school’s computer network.","Unknown","Education","Cyber Crime","US","Link"
"58","20/11/2023","-","-","Clop a.k.a. Lace Tempest, TA505, and FIN11","Enstar","Enstar files a notice of data breach after discovering that the vulnerability in MOVEit resulted in an unauthorized party being able to access consumers’ sensitive information, which includes their names, Social Security numbers, and driver’s license numbers.","CVE-2023-34362 Vulnerability","Finance and insurance","Cyber Crime","US","Link"
"59","20/11/2023","-","-","LockBit 3.0","HSKS Greenhalgh Chartered Accountants and Business Advisors","The LockBit ransomware gang lists HSKS Greenhalgh Chartered Accountants and Business Advisors in their leak site, and claims to have exfiltrated 168 GB of files.","Malware","Professional, scientific and technical","Cyber Crime","GB","Link"
"60","20/11/2023","-","-","LockBit 3.0","LivaNova","LivaNova, a medtech company that sells cardiac surgery and neuromodulation devices, discloses that a cybersecurity incident has disrupted “portions” of its information technology systems and continues to cause problems. Few days later the LockBit 3.0 ransomware gang claims responsibility for the attack.","Malware","Manufacturing","Cyber Crime","US","Link"
"61","21/11/2023","-","-","LockBit 3.0","Multiple organizations in the U.S.","The CISA and the FBI warn that the LockBit 3.0 ransomware gang is exploiting the CVE-2023-4966 'Citrix Bleed' vulnerability.","Malware","Multiple Industries","Cyber Crime","US","Link"
"62","21/11/2023","'Recently'","'Recently'","Clop a.k.a. Lace Tempest, TA505, and FIN11","AutoZone","AutoZone warns 184,995 customers that it suffered a data breach as part of the Clop MOVEit file transfer attacks.","CVE-2023-34362 Vulnerability","Wholesale and retail","Cyber Crime","US","Link"
"63","21/11/2023","Since at least late October 2023","Late October 2023","?","Multiple organizations","Researchers from Akamai discover a new Mirai-based malware botnet named 'InfectedSlurs', exploiting two zero-day remote code execution (RCE) vulnerabilities to infect routers and video recorder (NVR) devices.","Vulnerability","Multiple Industries","Cyber Crime",">1","Link"
"64","21/11/2023","Since at least 17/11/2023","17/11/2023","?","Multiple organizations","Researchers from Malwarebytes reveal that the 'ClearFake' fake browser update campaign has expanded to macOS, targeting Apple computers with Atomic Stealer (AMOS) malware.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"65","21/11/2023","16/08/2023","30/10/2023","?","Two members of civil society from Belgrade","The SHARE Foundation reveals that two members of civil society from Belgrade were hit by the Pegasus spyware, exploiting the 'PWNYOURHOME' vulnerability.","Malware","Individual","Cyber Espionage","RS","Link"
"66","21/11/2023","-","-","Multiple threat actors","Multiple organizations in the U.S.","The U.S. Cybersecurity and Infrastructure Security Agency (CISA) adds CVE-2023-4911, the Looney Tunables Linux vulnerability, to its Known Exploited Vulnerabilities (KEV) catalog.","CVE-2023-4911 Vulnerability","Multiple Industries","N/A","US","Link"
"67","21/11/2023","'Recently'","'Recently'","?","Crypto users","Researchers from Check Point identify suspicious activities linked to a specific wallet address, exposing a sophisticated scheme that managed to pilfer almost $1m via rug pull crypto scams.","Crypto Scam","Fintech","Cyber Crime",">1","Link"
"68","21/11/2023","As early as December 2022","As early as March 2023","Threat actors from North Korea","Multiple western organizations","Researchers from Palo Alto Networks reveal the details of ""Contagious Interview"" or "" CL-STA-0240,” a campaign targeting western organizations where threat actors posed as employers (often anonymously or with vague identities) to lure software developers into installing malware through the interview process.","Targeted Attack","Multiple Industries","Cyber Crime",">1","Link"
"69","21/11/2023","As early as December 2022","As early as March 2023","Threat actors from North Korea","Multiple western organizations","Researchers from Palo Alto Networks reveal the details of ""Contagious Interview"" or "" CL-STA-0240,” a campaign targeting western organizations where threat actors posed as employers (often anonymously or with vague identities) to lure software developers into installing malware through the interview process.","Targeted Attack","Multiple Industries","Cyber Crime",">1","Link"
"70","21/11/2023","As early as August 2022","As early as March 2023","Threat actors from North Korea","Multiple organizations in the U.S. and Africa","Researchers from Palo Alto Networks reveal the details of ""Wagemole"" or "" CL-STA-0241,” an additional campaign targeting western organizations in U.S. and Africa (often anonymously or with vague identities) to lure software developers into installing malware through the interview process.","Targeted Attack","Multiple Industries","Cyber Crime",">1","Link"
"71","21/11/2023","Early September 2023","Early September 2023","Scattered Spider","Undisclosed organization","Researchers from ReliaQuest reveal the details of a new attack by Scattered Spider, an ALPHV/Black Cat ransomware affiliate, in which the attacker pivoted from a third-party service environment to the target organization's on-premise network in only an hour.","Account Takeover","Unknown","Cyber Crime","N/A","Link"
"72","21/11/2023","Between March and October 2023","Between March and October 2023","Kimsuky","1,468 individuals in Korea","The North Korean threat actors from Kimsuky are accused of impersonating South Korean officials and journalists in a plot to steal cryptocurrency for the North Korean regime.","Malware","Fintech","Cyber Crime","KR","Link"
"73","21/11/2023","-","-","?","Individuals","The US Department of Justice seizes nearly $9 million worth of Tether from a cyber scam network that exploited victims through romance and cryptocurrency confidence scams.","Crypto Scam","Fintech","Cyber Crime","US","Link"
"74","21/11/2023","-","-","Hive0133 a.k.a. TA544","Multiple organizations in Italy","Researchers from IBM X-Force discover a new campaign delivering the WailingCrab (a.k.a. WikliLoader) malware via Delivery- and shipping-themed email messages.","Malware","Multiple Industries","Cyber Crime","IT","Link"
"75","21/11/2023","21/11/2023","21/11/2023","Al-Toufan, or “The Flood”","Foreign Ministry in Bahrain","The website of the Foreign Ministry in Bahrain briefly becomes inaccessible after a cyberattack takes it down, purportedly over the island kingdom’s stance on the ongoing Israel-Hamas war.","Unknown","Public admin and defence, social security","Hacktivism","BH","Link"
"76","21/11/2023","21/11/2023","21/11/2023","Al-Toufan, or “The Flood”","Information Affairs Ministry in Bahrain","The website of the Information Affairs Ministry in Bahrain briefly becomes inaccessible after a cyberattack takes it down, purportedly over the island kingdom’s stance on the ongoing Israel-Hamas war.","Unknown","Public admin and defence, social security","Hacktivism","BH","Link"
"77","21/11/2023","11/02/2023","'Recently'","?","Proliance Surgeons","Proliance Surgeons files a notice of data breach after discovering that a ransomware attack enabled an unauthorized party to access and encrypt the company’s computer network.","Malware","Human health and social work","Cyber Crime","US","Link"
"78","21/11/2023","-","09/02/2023","?","Clear Spring Life and Annuity Company","Clear Spring Life and Annuity Company (Clear Spring) files a notice of data breach after discovering a February 2023 ransomware attack.","Malware","Finance and insurance","Cyber Crime","US","Link"
"79","21/11/2023","-","01/05/2023","?","Mission Community Hospital","Deanco Healthcare dba Mission Community Hospital (MCH) files a notice of data breach after discovering that an unauthorized party accessed portions of the organization’s IT network.","Unknown","Human health and social work","Cyber Crime","US","Link"
"80","21/11/2023","-","09/02/2023","?","Delaware Life Insurance Company","Delaware Life Insurance Company (Delaware Life) files a notice of data breach after experiencing a ransomware attack.","Malware","Finance and insurance","Cyber Crime","US","Link"
"81","21/11/2023","28/03/2023","28/03/2023","?","Big Brothers Big Sisters of America","Big Brothers Big Sisters of America (BBBSA) files a notice of data breach after discovering a recent network security incident impacting the organization’s computer network.","Unknown","Human health and social work","Cyber Crime","US","Link"
"82","21/11/2023","During July 2023","-","?","K&K Glass","K&K Glass, part of Auto Glass Now, files a notice of data breach after discovering that an unauthorized party was able to access the company’s IT network.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"83","21/11/2023","19/06/2023","26/06/2023","?","NSC Technologies","NSC Technologies files a notice of data breach after discovering that a recent cyberattack resulted in an unauthorized party being able to access the company’s IT network.","Unknown","Administration and support service","Cyber Crime","US","Link"
"84","21/11/2023","21/02/2023","05/03/2023","?","Sierra County","Sierra County in California experiences a “sophisticated cyberattack.""","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"85","21/11/2023","12/03/2023","-","?","Detroit Chassis","Detroit Chassis discloses it was the victim of a sophisticated cyberattack.","Unknown","Manufacturing","Cyber Crime","US","Link"
"86","21/11/2023","21/11/2023","21/11/2023","NoName057(16)","Multiple organizations in Italy","The pro-Russia hacktivists from NoName057(16) take down multiple websites in Italy, including PM Giorgia Meloni's website, the website of the Customs and Monopolies Agency, Consob (Italian Companies and Exchange Commission), Assosim and AGCOM (Authority for Communications Guarantees.)","DDoS","Multiple Industries","Hacktivism","IT","Link"
"87","21/11/2023","21/11/2023","21/11/2023","NoName057(16)","Multiple maritime organizations in Italy","The pro-Russia hacktivists from NoName057(16) take down multiple websites in Italy related to maritime organizations, including the Port of Trieste, the Port of Taranto, and Sinfomar (a software to manage the traffic of ships.)","DDoS","Transportation and storage","Hacktivism","IT","Link"
"88","22/11/2023","Since 19/11/2023","19/11/2023","?","Blender","Blender, a popular 3D design suite confirms that the recent site outages were caused by ongoing DDoS (distributed denial of service) attacks.","DDoS","Professional, scientific and technical","Cyber Crime","NL","Link"
"89","22/11/2023","20/10/2023","As early as 20/10/2023","Lazarus a.k.a. Diamond Sleet, ZINC, Labyrinth Chollima","CyberLink","Researchers from Microsoft reveal that the North Korean group tracked as Lazarus, has breached Taiwanese multimedia software company CyberLink and trojanized one of its installers to push a malware dubbed LambLoad, in a supply chain attack targeting potential victims worldwide.","Targeted Attack","Professional, scientific and technical","Cyber Espionage","TW","Link"
"90","22/11/2023","-","-","ALPHV a.k.a. BlackCat","Henry Schein","American healthcare company Henry Schein reports a second cyberattack by the BlackCat/ALPHV ransomware gang, who also breached their network in October.","Malware","Wholesale and retail","Cyber Crime","US","Link"
"91","22/11/2023","'Recently'","'Recently'","?","New Relic","Technology infrastructure monitoring firm New Relic discloses a cyber incident that impacted an internal environment and some customer data.","Account Takeover","Professional, scientific and technical","Cyber Crime","US","Link"
"92","22/11/2023","07/02/2023","07/02/2023","?","Tri Counties Bank","Tri Counties Bank files a notice of data breach after discovering that its computer system had been infected with malware.","Malware","Finance and insurance","Cyber Crime","US","Link"
"93","22/11/2023","-","10/05/2023","?","Berglund Management Group","Berglund Management Group files a notice of data breach with the Attorney General of Maine after discovering that an unauthorized party was able to gain access to portions of the company’s computer network.","Unknown","Wholesale and retail","Cyber Crime","US","Link"
"94","22/11/2023","Since Early 2021","-","?","Unspecified government entity in Afghanistan","Researchers from Kaspersky reveal the details of a campaign against an unspecified government entity in Afghanistan, targeted by a previously undocumented web shell called HrServ in what's suspected to be an advanced persistent threat (APT) attack.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","AF","Link"
"95","22/11/2023","31/08/2023","20/09/2023","?","East River Medical Imaging","East River Medical Imaging files a notice of data breach after determining that suspicious activity on its IT network was related to a cyberattack.","Unknown","Human health and social work","Cyber Crime","US","Link"
"96","22/11/2023","25/09/2023","-","?","Molina Healthcare of Iowa","Molina Healthcare of Iowa reveals to have discovered an unauthorized access to an employee email.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"97","22/11/2023","-","19/06/2023","?","Charles Lea Center","The Charles Lea Center notifies 1,250 individuals that some of their personal information was compromised in a ransomware attack.","Malware","Human health and social work","Cyber Crime","US","Link"
"98","22/11/2023","22/11/2023","22/11/2023","?","HTX","The HTX crypto exchange run by the blockchain protocol Heco Chain suffers a hack resulting in an $87 million loss in various tokens.","Leaked Private Keys","Fintech","Cyber Crime","N/A","Link"
"99","22/11/2023","-","-","8Base","La Contabile","The 8Base ransomware gang claims responsibility for a cyberattack against the Italian company La Contabile.","Malware","Manufacturing","Cyber Crime","IT","Link"
"100","23/11/2023","During March 2023","-","Lazarus a.k.a. Diamond Sleet, ZINC, Labyrinth Chollima","Multiple organizations","The National Cyber Security Centre (NCSC) and Korea's National Intelligence Service (NIS) warn that the North Korean Lazarus group is launching attacks against companies using a zero-day vulnerability in the MagicLine4NX software to conduct supply-chain attacks.","MagicLine4NX Vulnerability","Multiple Industries","Cyber Espionage","KR","Link"
"101","23/11/2023","During 2023","During 2023","TA402 a.k.a. Molerats, Gaza Cybergang, Frankenstein, WIRTE","Organizations in israel","Researchers from Check Point discover a new version of the multi-platform malware known as 'SysJoker', featuring a complete code rewrite in the Rust programming language, targeting organizations in Israel.","Targeted Attack","Multiple Industries","Cyber Espionage","IL","Link"
"102","23/11/2023","-","-","Ukraine's intelligence service","Russia's Federal Air Transport Agency (Rosaviatsia)","Ukraine's intelligence service, operating under the Defense Ministry, claims they hacked Russia's Federal Air Transport Agency, 'Rosaviatsia,' to expose a purported collapse of Russia's aviation sector.","Unknown","Transportation and storage","Cyber Espionage","RU","Link"
"103","23/11/2023","-","-","XDSpy","Russian military-industrial enterprises","Researchers from F.A.C.C.T. discover a new campaign by the cyberespionage group known as XDSpy, targeting Russian military-industrial enterprises.","Targeted Attack","Public admin and defence, social security","Cyber Espionage","RU","Link"
"104","23/11/2023","-","-","ALPHV a.k.a. BlackCat","Feam Aero","The ALPHV/BlackCat ransomware gang claims to have breached Feam Aero, the global aircraft maintenance and technical services company.","Malware","Professional, scientific and technical","Cyber Crime","US","Link"
"105","23/11/2023","23/05/2023","23/05/2023","Akira","City of Nassau Bay","The City of Nassau Bay officials reveals to have suffered a “data security incident that caused the encryption of certain systems and files.” The Akira ransomware gang claims responsibility for the attack.","Malware","Public admin and defence, social security","Cyber Crime","US","Link"
"106","23/11/2023","-","-","INC","Ingo Money","The INC ransomware gang claims responsibility for an attack to Ingo Money, an instant money service provider.","Malware","Finance and insurance","Cyber Crime","US","Link"
