"ID","Date Reported","Date Occurred","Date Discovered","Author","Target","Description","Attack","Target Class","Attack Class","Country","Link"
"75","07/04/2023","'Recently'","12/12/2022","?","HawaiiUSA Federal Credit Union (HawaiiUSA)","HawaiiUSA Federal Credit Union (HawaiiUSA) files a notice of data breach after a phishing incident leaks the personal information of more than 20,000 bank customers.","Account Takeover","Finance and insurance","Cyber Crime","US","Link"
"76","07/04/2023","Between 05/12/2022 and 11/12/2022","10/12/2022","?","Minnesota and Wisconsin locations of 90 Degree Benefits","Minnesota and Wisconsin locations of 90 Degree Benefits files a notice of data breach after the company confirmed that certain files containing confidential consumer data were accessed by an unauthorized party following a cyberattack.","Unknown","Finance and insurance","Cyber Crime","US","Link"
"77","07/04/2023","Between 07/02/2023 and 25/02/2023","25/02/2023","?","Baldor Specialty Foods","Baldor Specialty Foods files a notice of data breach after a malicious actor carried out a cyberattack against the company resulting in confidential consumer information being compromised.","Unknown","Wholesale and retail","Cyber Crime","US","Link"
"78","07/04/2023","Between 24/01/2023 and 08/02/2023","08/02/2023","?","La Clinica de La Raza","La Clinica de La Raza files a notice of data breach after learning that certain employee email accounts containing confidential patient information were accessed by an unauthorized party over the course of a two-week period.","Account Takeover","Human health and social work","Cyber Crime","US","Link"
"79","07/04/2023","13/01/2023","13/01/2023","?","Charter Foods","Charter Foods files a notice of data breach following a “criminal cyberattack” that compromised highly sensitive consumer information in the company’s possession","Unknown","Accommodation and food service","Cyber Crime","US","Link"
"80","07/04/2023","Since November 2022","Since November 2022","?","Healthcare organizations in the U.S.","The U.S. Department of Health and Human Services (HHS) warns the healthcare sector of an ongoing DNS NXDOMAIN flood DDoS campaign.","DDoS","Human health and social work","Cyber Crime","US","Link"
"81","07/04/2023","07/03/2023","-","Abyss","7×7 Dental Implant & Oral Surgery Specialists","A leak site called “Abyss” adds 7×7 Dental Implant & Oral Surgery Specialists of San Francisco (7×7) to their site and claims to have leaked 114 GB of the dental practice’s files.","Malware","Human health and social work","Cyber Crime","US","Link"
"82","07/04/2023","Between February 2022 and August 2022.","06/04/2023","?","Aspire Public Schools","Aspire Public Schools submits notifications, according to which, it learned that an unauthorized party gained access to one Aspire email account at various times between February 2022 and August 2022.","Account Takeover","Education","Cyber Crime","US","Link"
"83","08/04/2023","During 2023","During 2023","?","Kodi","The Kodi Foundation discloses a data breach after hackers stole the organization's MyBB forum database containing user data and private messages and attempted to sell it online.","Account Takeover","Arts entertainment, recreation","Cyber Crime","N/A","Link"
"84","08/04/2023","28/03/2023","08/04/2023","Money Message","BrightSpring Health","BrightSpring Health is listed among the victims of the Money Message ransomware in their leak site.","Malware","Human health and social work","Cyber Crime","US","Link"
"85","08/04/2023","28/03/2023","08/04/2023","Money Message","PharMerica Corporation","PharMerica Corporation is listed among the victims of the Money Message ransomware in their leak site.","Malware","Wholesale and retail","Cyber Crime","US","Link"
"86","08/04/2023","15/02/2023","-","Zarya","Canadian gas pipeline","Pro-Russia hacking group Zarya caused a cybersecurity incident at a Canadian gas pipeline","Unknown","Electricity, gas steam, air conditioning","Cyber Warfare","CA","Link"
"87","09/04/2023","Since November 2022","Since November 2022","FusionCore","Multiple organizations","Researchers from Cyfirma discover a new cybercrime group, dubbed FusionCore, specialized in offering Malware-as-a-Service (MaaS) and other hacking services.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"88","09/04/2023","09/04/2023","09/04/2023","?","Automated irrigation systems in the Jordan Valley","In name of OpIsrael, automated irrigation systems in the Jordan Valley in Israel are briefly disrupted.","DDoS","Water supply, waste mgmt, remediation","Hacktivism","IL","Link"
"89","09/04/2023","09/04/2023","09/04/2023","?","Galil Sewage Corporation","In name of OpIsrael, automated irrigation systems of Galil Sewage Corporation are briefly disrupted.","DDoS","Water supply, waste mgmt, remediation","Hacktivism","IL","Link"
"90","09/04/2023","09/04/2023","09/04/2023","?","SushiSwap","A bug on a smart contract on the decentralized finance (DeFi) protocol SushiSwap leads to over $3M in losses.","Vulnerability","Fintech","Cyber Crime","N/A","Link"
"91","09/04/2023","09/04/2023","09/04/2023","?","GDAC","South Korean cryptocurrency exchange GDAC is the target of attackers, with the platform losing nearly $13M during the attack.","Vulnerability","Fintech","Cyber Crime","KR","Link"
"92","09/04/2023","End of March 2023","End of March 2023","?","Neue Zürcher Zeitung (NZZ)","The Neue Zürcher Zeitung (NZZ) shuts down the newspaper production system after a ransomware attack.","Malware","Information and communication","Cyber Crime","CH","Link"
"93","09/04/2023","Early April 2023","Early April 2023","?","San Bernardino County Sheriff’s Department","Southern California’s San Bernardino County Sheriff’s Department says it experienced a “network disruption” to its electronic systems and has referred the problem to the FBI and Department of Homeland Security.","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"94","09/04/2023","-","-","BlackByte","Cementos Bio-Bio","Cementos Bio-Bio, a Chilean cement company, is added to the BlackByte ransomware leaks site.","Malware","Professional, scientific and technical","Cyber Crime","CL","Link"
"95","10/04/2023","-","-","Cyber Resistance","Russian GRU officer Lieutenant Colonel Sergey Alexandrovich Morgachev","Ukrainian hacktivist group Cyber Resistance claims to have hacked the email, social media, and personal accounts of Russian GRU officer Lieutenant Colonel Sergey Alexandrovich Morgachev, the alleged leader of the APT28 threat group (AKA Pawn Storm and Fancy Bear).","Unknown","Public admin and defence, social security","Hacktivism","RU","Link"
"96","10/04/2023","10/04/2023","10/04/2023","?","SD Worx","Belgian HR and payroll giant SD Worx suffers a cyberattack causing them to shut down all IT systems for its UK and Ireland services.","Unknown","Administration and support service","Cyber Crime","UK IE","Link"
"97","10/04/2023","-","-","?","Chinese nationals based in the U.S.","The FBI warns that cyber criminals posing as members of China’s government are targeting Chinese nationals based in the United States.","Scam","Individual","Cyber Crime","US","Link"
"98","10/04/2023","During March 2023","During March 2023","?","Organizations in the financial sector in the U.S.","Researchers from eSentire discover a new campaign deploying the malware loader known as GuLoader, targeting the US financial sector using phishing emails with a tax-themed lure.","Malware","Finance and insurance","Cyber Crime","US","Link"
"99","10/04/2023","22/08/2022","22/08/2022","?","Elmbrook School District","A breach exposes the names and Social Security numbers of current and former Elmbrook School District employees.","Unknown","Education","Cyber Crime","US","Link"
"100","10/04/2023","Between 27/11/2022 and 22/01/2023","26/01/2023","?","Guardian Analytics","Webster Bank files a notice of data breach after learning of a third-party data breach at Guardian Analytics, one of Webster Bank’s vendors.","Unknown","Professional, scientific and technical","Cyber Crime","US","Link"
"101","10/04/2023","Between 12/12/2022 and 27/12/2022","27/12/2022","?","Harrington Raceway and Casino","Harrington Raceway and Casino files a notice of data breach with the Maine Attorney General after learning that hackers were able to access confidential consumer information located on the company’s servers for a period of two weeks.","Unknown","Arts entertainment, recreation","Cyber Crime","US","Link"
"102","10/04/2023","01/02/2023","01/02/2023","?","Retina & Vitreous of Texas","Retina & Vitreous of Texas files a notice of data breach after learning that confidential patient information that had been entrusted to the company was accessible to unauthorized parties following a cybersecurity incident.","Unknown","Human health and social work","Cyber Crime","US","Link"
"103","10/04/2023","Between 28/06/2022 and 29/06/2022","29/06/2022","?","Stroud Area Regional Police Department (SARPD)","Stroud Area Regional Police Department (SARPD) announces that it has taken action after learning of a data security incident which may have impacted certain individuals' personal information.","Unknown","Public admin and defence, social security","Cyber Crime","US","Link"
"104","10/04/2023","-","-","LockBit 3.0","Euromotors","The Peruvian company Euromotors, a car dealership network, is added to the LockBit ransomware leak site.","Malware","Wholesale and retail","Cyber Crime","PE","Link"
"105","10/04/2023","-","01/02/2023","?","WellBe Senior Medical","WellBe Senior Medical joins the list of the victims of the CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability.","CVE-2023-0669 Fortra GoAnywhere MFT Vulnerability","Human health and social work","Cyber Crime","US","Link"
"106","11/04/2023","-","-","Russian threat actors","Ukraine Coffee Shops","The National Security Agency reveals that Russian threat actors have logged into private security cameras in Ukraine coffee shops to collect intelligence on aid convoys.","Unknown","Arts entertainment, recreation","Cyber Warfare","UA","Link"
"107","11/04/2023","Between January 2021 and November 202","-","?","At least five civil society victims in North America, Central Asia, Southeast Asia, Europe, and the Middle East","Microsoft and Citizen Lab discover a commercial spyware made by an Israel-based company QuaDream used to compromise the iPhones of high-risk individuals using a zero-click exploit named ENDOFDAYS.","Targeted Attack","Individual","Cyber Espionage",">1","Link"
"108","11/04/2023","Since June 2022","During February 2022","Nokoyawa","Multiple organizations","Microsoft patches CVE-2023-28252, a zero-day vulnerability in the Windows Common Log File System (CLFS), actively exploited by cybercriminals to escalate privileges and deploy the Nokoyawa ransomware payloads.","Malware","Multiple Industries","Cyber Crime",">1","Link"
"109","11/04/2023","Since November 2022","Since November 2022","?","Users speaking Japanese, Korean, and Spanish.","Researchers from NTT discover a campaign where attackers are compromising websites to inject scripts that display fake Google Chrome automatic update errors that distribute malware to unaware visitors.","Malicious Script Injection","Individual","Cyber Crime","JP KR ES","Link"
"110","11/04/2023","-","-","?","Hyundai Italy and France","Hyundai discloses a data breach impacting Italian and French car owners and those who booked a test drive, warning that hackers gained access to personal data.","Unknown","Manufacturing","Cyber Crime","FR IT","Link"
